0:00:00,STATE,PFACTOR,RMDRY1,RMHUM1,RMSUPPT1,RMCOOLT1,RMDEHUMT1,RMGLYT1,RMHEATCTRL1,RMSTEAMCTRL1,RMCOOLCTRL1,RMDEHUMCTRL1,RMSTATUS1,DOORENABLE,VOLTSET1,VOLTSET2,VOLTSET3,VOLTSET4,VOLTSET5,VOLTSET6,VOLTSET7,VOLTSET8,GBLRMDRY1,GBLRMHUM1,GBLESTOP1,FREQ
2:20:22,0,0.00,90.14,18.76,85.96,84.70,68.86,0,33.40,0,24.06,96.43,0,1,0,114.96,114.99,114.87,114.93,115.16,115.15,115.24,90.14,18.8,0,0
2:21:22,0,0.00,90.14,18.66,85.87,84.43,69.58,0,33.51,0,23.69,97.45,0,1,0,114.97,114.99,114.87,115.07,115.16,115.15,115.22,90.14,18.7,0,0
2:22:22,0,0.00,90.14,18.66,86.32,85.69,70.48,0,31.68,0,25.64,99.49,0,1,0,115.00,114.97,114.91,115.03,115.24,114.97,115.15,90.14,18.7,0,0
2:23:23,0,0.00,90.14,18.66,85.96,85.42,69.22,0,33.05,0,25.18,97.42,0,1,0,114.88,115.09,114.81,114.93,115.28,115.04,115.24,90.14,18.7,0,0
2:24:23,0,0.00,90.14,18.66,85.87,84.43,69.85,0,33.17,0,23.69,99.18,0,1,0,114.99,114.61,114.86,115.01,115.30,115.04,115.25,90.14,18.7,0,0
2:25:23,0,0.00,90.14,18.66,85.87,84.43,66.97,0,33.03,0,23.72,93.26,0,1,0,114.95,114.78,114.93,115.01,115.31,115.05,115.27,90.14,18.7,0,0
2:26:23,0,0.00,90.14,18.66,86.14,86.14,70.66,0,32.05,0,26.04,100.00,0,1,0,114.88,114.74,114.90,114.92,115.14,114.82,115.11,90.14,18.7,0,0
2:27:23,0,0.00,90.14,18.66,85.69,84.88,69.49,0,33.70,0,24.36,98.81,0,1,0,114.90,114.64,114.84,115.08,115.23,115.04,115.12,90.14,18.7,0,0
2:28:23,0,0.00,90.14,18.76,85.69,84.43,68.23,0,33.57,0,23.70,94.41,0,1,0,114.88,114.82,114.94,115.05,115.13,115.05,114.76,90.14,18.8,0,0
2:29:24,0,0.00,89.94,18.76,86.50,85.15,68.77,0,32.17,0,24.83,96.63,0,1,0,114.88,114.79,114.89,115.04,115.23,115.10,114.74,89.94,18.8,0,0
2:30:24,0,0.00,89.94,18.76,86.32,85.60,69.94,0,33.18,0,25.48,99.20,0,1,0,114.81,114.79,114.82,114.91,115.26,115.26,114.95,89.94,18.8,0,0
2:31:24,0,0.00,89.94,18.76,85.96,84.43,68.77,0,34.54,0,23.69,95.43,0,1,0,114.74,114.67,114.82,115.13,115.17,115.02,114.88,89.94,18.8,0,0
2:32:24,0,0.00,89.94,18.76,86.05,84.43,66.43,0,34.22,0,23.73,91.84,0,1,0,114.96,114.76,114.82,115.06,115.15,115.27,114.95,89.94,18.8,0,0
2:33:24,0,0.00,89.94,18.76,86.68,85.96,69.85,0,31.99,0,26.06,98.76,0,1,0,114.99,114.75,114.84,115.05,115.22,115.06,114.98,89.94,18.8,0,0
2:34:24,0,0.00,89.94,18.76,86.05,85.06,69.31,0,34.51,0,24.64,98.08,0,1,0,114.97,114.85,114.91,115.06,115.17,115.19,114.88,89.94,18.8,0,0
2:35:25,0,0.00,89.94,18.76,86.05,84.25,67.87,0,34.53,0,23.41,93.32,0,1,0,114.90,114.75,114.78,114.98,115.27,115.03,114.71,89.94,18.8,0,0
2:36:25,0,0.00,89.94,18.76,86.50,84.79,69.31,0,32.88,0,24.27,97.09,0,1,0,114.91,114.78,114.81,114.94,115.16,115.15,114.84,89.94,18.8,0,0
2:37:25,0,0.00,89.94,18.76,86.50,85.78,69.40,0,33.00,0,25.75,97.36,0,1,0,114.86,114.74,114.78,115.08,115.16,115.16,114.73,89.94,18.8,0,0
2:38:25,0,0.00,89.94,18.76,86.05,84.70,69.22,0,34.71,0,24.08,96.88,0,1,0,114.88,114.77,114.91,114.96,115.27,115.23,114.90,89.94,18.8,0,0
2:39:25,0,0.00,89.94,18.76,86.05,84.25,65.89,0,34.67,0,23.43,90.14,0,1,0,114.60,114.99,114.96,115.11,115.16,115.00,114.87,89.94,18.8,0,0
2:40:25,0,0.00,89.94,18.76,86.68,85.96,69.85,0,32.43,0,26.03,98.75,0,1,0,115.18,115.15,115.03,114.96,115.14,115.03,114.74,89.94,18.8,0,0
2:41:25,0,0.00,89.94,18.76,86.05,85.06,69.94,0,34.91,0,24.62,98.84,0,1,0,114.76,115.25,115.01,115.19,115.20,115.34,114.95,89.94,18.8,0,0
2:42:26,0,0.00,89.94,18.76,86.05,84.43,69.22,0,34.86,0,23.68,96.18,0,1,0,114.86,114.97,115.20,115.07,115.27,114.96,114.89,89.94,18.8,0,0
2:43:26,0,0.00,89.94,18.76,86.50,84.97,70.21,0,33.20,0,24.81,98.13,0,1,0,114.66,114.97,114.65,115.07,114.89,115.04,115.00,89.94,18.8,0,0
2:44:26,0,0.00,89.94,18.76,86.50,85.78,70.66,0,33.35,0,25.73,99.83,0,1,0,114.64,114.92,114.49,114.94,114.81,115.07,114.81,89.94,18.8,0,0
2:45:26,0,0.00,89.94,18.76,86.05,84.52,68.32,0,35.08,0,23.80,95.15,0,1,0,114.76,114.87,114.65,114.87,114.68,115.04,114.94,89.94,18.8,0,0
2:46:26,0,0.00,89.94,18.76,86.23,84.43,70.30,0,34.27,0,23.69,98.92,0,1,0,114.78,114.92,114.80,114.93,114.83,115.02,115.11,89.94,18.8,0,0
2:47:26,0,0.00,89.94,18.76,86.68,86.14,70.48,0,32.61,0,26.30,100.00,0,1,0,114.77,114.95,114.63,114.92,114.62,114.96,115.07,89.94,18.8,0,0
2:48:27,0,0.00,89.94,18.76,86.32,85.06,68.86,0,34.13,0,24.61,96.40,0,1,0,114.78,114.90,114.81,114.96,114.62,115.10,115.19,89.94,18.8,0,0
2:49:27,0,0.00,89.94,18.76,86.05,84.43,69.04,0,35.10,0,23.67,97.93,0,1,0,114.59,114.96,114.66,114.91,114.65,114.93,115.15,89.94,18.8,0,0
2:50:27,0,0.00,89.94,18.76,86.59,84.61,70.03,0,32.98,0,23.98,97.83,0,1,0,114.76,114.91,114.97,114.87,114.81,114.78,114.96,89.94,18.8,0,0
2:51:27,0,0.00,89.94,18.66,86.50,85.96,70.30,0,33.51,0,26.01,98.77,0,1,0,114.89,114.99,115.03,114.97,114.72,114.75,115.15,89.94,18.7,0,0
2:52:27,0,0.00,89.94,18.66,86.05,84.70,68.68,0,35.36,0,24.08,96.07,0,1,0,114.83,114.97,115.04,114.94,114.85,114.75,115.15,89.94,18.7,0,0
2:53:27,0,0.00,89.94,18.66,86.23,84.43,69.85,0,34.52,0,23.69,98.10,0,1,0,114.92,115.02,115.07,114.95,114.80,114.91,114.91,89.94,18.7,0,0
2:54:28,0,0.00,89.94,18.66,86.68,85.51,70.21,0,32.77,0,25.64,99.34,0,1,0,114.78,114.97,115.06,114.94,114.80,114.97,114.96,89.94,18.7,0,0
2:55:28,0,0.00,89.94,18.66,86.50,85.42,69.22,0,33.70,0,24.91,97.87,0,1,0,114.86,115.00,115.05,115.06,114.88,115.34,115.15,89.94,18.7,0,0
2:56:28,0,0.00,89.94,18.66,86.05,84.43,68.05,0,35.40,0,23.69,95.29,0,1,0,114.78,114.88,114.98,114.86,114.73,115.20,115.12,89.94,18.7,0,0
2:57:28,0,0.00,89.94,18.66,86.41,84.43,69.31,0,33.95,0,23.72,96.78,0,1,0,114.79,114.90,115.03,114.93,114.74,115.38,114.95,89.94,18.7,0,0
2:58:28,0,0.00,89.94,18.66,86.50,85.96,69.49,0,33.78,0,26.04,97.56,0,1,0,114.78,114.91,115.02,114.91,114.63,115.09,115.18,89.94,18.7,0,0
2:59:28,0,0.00,89.94,18.66,86.32,84.70,67.96,0,34.57,0,24.09,94.92,0,1,0,114.80,114.93,115.04,114.99,114.66,115.20,115.18,89.94,18.7,0,0
3:00:28,0,0.00,89.94,18.66,86.23,84.43,68.59,0,34.81,0,23.71,95.72,0,1,0,114.84,114.94,114.98,114.88,114.69,114.78,115.08,89.94,18.7,0,0
3:01:29,0,0.00,89.94,18.66,86.68,85.33,70.03,0,33.13,0,25.38,98.41,0,1,0,114.84,114.80,115.04,114.96,114.76,114.95,115.17,89.94,18.7,0,0
3:02:29,0,0.00,89.94,18.66,86.68,85.42,69.13,0,33.30,0,25.20,96.93,0,1,0,114.97,114.90,114.96,114.90,114.73,114.93,115.15,89.94,18.7,0,0
3:03:29,0,0.00,89.94,18.66,86.05,84.43,66.97,0,35.64,0,23.70,93.19,0,1,0,114.89,114.76,114.99,114.96,114.82,114.93,115.10,89.94,18.7,0,0
3:04:29,0,0.00,89.94,18.66,86.23,84.43,69.67,0,34.93,0,23.73,97.58,0,1,0,114.89,114.63,114.97,114.96,114.77,114.93,115.17,89.94,18.7,0,0
3:05:29,0,0.00,89.94,18.66,86.68,85.96,69.31,0,33.36,0,26.06,97.64,0,1,0,114.88,114.73,115.01,114.86,114.84,114.78,115.08,89.94,18.7,0,0
3:06:29,0,0.00,89.94,18.66,86.50,85.06,68.86,0,34.87,0,24.66,96.99,0,1,0,114.91,114.78,114.96,114.82,114.98,115.05,115.21,89.94,18.7,0,0
3:07:30,0,0.00,89.94,18.66,86.05,84.43,69.40,0,35.79,0,23.72,96.36,0,1,0,114.82,114.75,115.06,114.87,115.06,114.94,114.88,89.94,18.7,0,0
3:08:30,0,0.00,89.94,18.66,86.59,84.79,69.13,0,33.67,0,24.58,97.00,0,1,0,114.91,114.86,114.98,114.88,115.01,114.97,115.12,89.94,18.7,0,0
3:09:30,0,0.00,89.94,18.66,86.68,85.60,69.94,0,33.57,0,25.21,98.78,0,1,0,114.92,114.80,114.98,114.91,115.08,114.96,114.94,89.94,18.7,0,0
3:10:30,0,0.00,89.94,18.66,86.05,84.43,68.86,0,35.99,0,23.71,96.43,0,1,0,114.89,114.76,115.01,114.87,115.07,114.95,114.99,89.94,18.7,0,0
3:11:30,0,0.00,89.94,18.66,86.23,84.43,70.12,0,35.25,0,23.74,98.21,0,1,0,114.92,114.62,115.02,114.79,114.99,114.98,114.98,89.94,18.7,0,0
3:12:30,0,0.00,89.94,18.66,86.68,85.96,70.66,0,33.62,0,26.07,99.76,0,1,0,114.80,114.62,114.94,114.80,114.93,114.78,114.91,89.94,18.7,0,0
3:13:31,0,0.00,89.94,18.66,86.50,85.06,69.76,0,34.54,0,24.66,98.47,0,1,0,114.91,114.80,115.04,114.72,115.00,114.94,115.07,89.94,18.7,0,0
3:14:31,0,0.00,89.94,18.66,86.23,84.43,68.14,0,35.50,0,23.73,95.06,0,1,0,114.99,114.84,114.96,114.78,115.01,114.90,115.17,89.94,18.7,0,0
3:15:31,0,0.00,90.14,18.56,86.41,84.97,70.48,0,33.03,0,24.85,99.08,0,1,0,114.88,114.77,115.09,114.79,115.14,115.03,114.94,90.14,18.6,0,0
3:16:31,0,0.00,90.14,18.67,86.32,85.60,70.12,0,33.38,0,25.50,99.17,0,1,0,114.97,114.77,115.03,114.82,115.15,114.93,115.19,90.14,18.7,0,0
3:17:31,0,0.00,90.14,18.67,86.05,84.43,69.13,0,34.18,0,23.71,97.62,0,1,0,114.94,114.78,114.97,114.80,114.97,115.04,115.04,90.14,18.7,0,0
3:18:31,0,0.00,90.14,18.67,86.05,84.43,67.87,0,33.94,0,23.74,95.05,0,1,0,114.87,114.72,115.01,114.74,114.94,114.92,114.98,90.14,18.7,0,0
3:19:31,0,0.00,90.14,18.67,86.50,86.14,71.20,0,32.18,0,26.35,100.00,0,1,0,114.87,114.66,115.05,114.80,115.00,114.95,115.01,90.14,18.7,0,0
3:20:32,0,0.00,90.14,18.76,86.14,85.06,69.31,0,33.53,0,24.65,96.93,0,1,0,114.81,114.79,115.00,114.71,115.04,114.61,115.01,90.14,18.8,0,0
3:21:32,0,0.00,90.14,18.76,85.87,84.25,67.87,0,34.33,0,23.44,94.70,0,1,0,114.90,114.74,114.97,114.72,115.10,115.10,114.96,90.14,18.8,0,0
3:22:32,0,0.00,90.14,18.76,86.32,85.15,70.57,0,32.58,0,25.10,100.00,0,1,0,114.89,114.75,114.93,114.79,114.91,115.13,115.13,90.14,18.8,0,0
3:23:32,0,0.00,90.14,18.76,85.87,85.60,69.13,0,34.32,0,25.47,97.22,0,1,0,114.61,114.79,114.91,114.71,115.04,115.16,115.04,90.14,18.8,0,0
3:24:32,0,0.00,90.14,18.76,85.87,84.43,69.13,0,34.20,0,23.69,96.83,0,1,0,114.86,114.88,114.94,114.83,115.04,115.16,115.18,90.14,18.8,0,0
3:25:32,0,0.00,90.14,18.76,86.05,84.43,67.69,0,33.33,0,23.72,93.82,0,1,0,114.79,114.88,114.95,114.78,115.06,115.06,115.00,90.14,18.8,0,0
3:26:33,0,0.00,90.14,18.66,86.32,86.14,70.03,0,32.30,0,26.32,98.76,0,1,0,114.74,114.84,114.94,114.80,114.99,115.08,114.98,90.14,18.7,0,0
3:27:33,0,0.00,90.14,18.66,85.96,85.06,68.95,0,33.68,0,24.35,97.29,0,1,0,114.81,114.90,114.95,114.80,115.03,115.14,115.16,90.14,18.7,0,0
3:28:33,0,0.00,90.14,18.66,85.69,84.43,68.23,0,33.82,0,23.69,94.08,0,1,0,114.86,114.95,115.02,114.80,115.08,115.08,114.93,90.14,18.7,0,0
3:29:33,0,0.00,90.14,18.66,86.32,84.97,69.67,0,31.98,0,24.81,98.19,0,1,0,114.94,114.90,115.04,114.84,115.04,115.17,115.16,90.14,18.7,0,0
3:30:33,0,0.00,90.14,18.66,86.14,85.78,69.31,0,32.72,0,25.45,97.83,0,1,0,114.77,115.00,115.07,114.79,115.05,115.17,114.98,90.14,18.7,0,0
3:31:33,0,0.00,90.14,18.66,85.69,84.43,68.77,0,34.28,0,23.67,96.85,0,1,0,114.89,115.02,115.06,114.89,115.04,115.12,115.00,90.14,18.7,0,0
3:32:33,0,0.00,89.94,18.76,85.69,84.43,68.23,0,35.78,0,23.70,94.24,0,1,0,114.86,114.98,115.07,114.75,114.88,115.17,114.96,89.94,18.8,0,0
3:33:34,0,0.00,89.94,18.76,86.50,85.96,70.03,0,32.96,0,26.02,98.66,0,1,0,114.78,114.90,114.99,114.80,115.07,115.20,115.01,89.94,18.8,0,0
3:34:34,0,0.00,89.94,18.76,86.14,84.88,69.04,0,34.60,0,24.34,96.92,0,1,0,114.89,115.00,115.06,114.81,115.01,115.19,114.99,89.94,18.8,0,0
3:35:34,0,0.00,89.94,18.76,86.05,84.43,68.50,0,34.88,0,23.68,95.38,0,1,0,114.90,115.01,115.08,114.83,115.03,115.12,115.23,89.94,18.8,0,0
3:36:34,0,0.00,89.94,18.76,86.68,84.97,70.39,0,32.62,0,24.81,98.49,0,1,0,114.75,115.01,114.92,114.74,114.92,115.33,114.97,89.94,18.8,0,0
3:37:34,0,0.00,89.94,18.76,86.50,85.60,70.12,0,33.39,0,25.46,98.40,0,1,0,114.88,115.01,115.02,114.76,115.06,115.16,114.97,89.94,18.8,0,0
3:38:34,0,0.00,89.94,18.66,86.05,84.43,67.60,0,35.14,0,23.67,93.90,0,1,0,114.81,114.99,115.05,114.91,114.87,115.16,115.05,89.94,18.7,0,0
3:39:35,0,0.00,89.94,18.66,86.05,84.43,70.12,0,34.40,0,23.71,98.72,0,1,0,114.83,114.99,115.03,114.90,114.93,115.13,115.21,89.94,18.7,0,0
3:40:35,0,0.00,89.94,18.66,86.68,85.96,70.66,0,32.83,0,26.03,100.00,0,1,0,114.60,114.98,115.04,114.92,115.16,115.16,115.23,89.94,18.7,0,0
3:41:35,0,0.00,89.94,18.66,86.32,85.06,69.58,0,35.34,0,24.63,98.10,0,1,0,114.93,115.04,114.94,114.87,115.11,115.06,115.13,89.94,18.7,0,0
3:42:35,0,0.00,89.94,18.66,86.05,84.43,68.50,0,35.29,0,23.70,95.57,0,1,0,115.00,114.97,114.97,114.84,115.15,115.07,115.20,89.94,18.7,0,0
3:43:35,0,0.00,89.94,18.66,86.68,84.79,69.85,0,32.85,0,24.55,99.08,0,1,0,114.98,114.99,115.01,114.94,115.23,115.16,115.20,89.94,18.7,0,0
3:44:35,0,0.00,89.94,18.66,86.50,85.78,71.02,0,33.72,0,25.75,100.00,0,1,0,115.01,114.97,114.98,114.90,115.26,115.09,115.21,89.94,18.7,0,0
3:45:36,0,0.00,89.94,18.66,86.05,84.70,68.32,0,35.48,0,24.10,94.96,0,1,0,114.66,114.90,115.04,114.91,115.16,115.00,115.14,89.94,18.7,0,0
3:46:36,0,0.00,89.94,18.66,86.05,84.43,68.95,0,35.42,0,23.73,97.03,0,1,0,114.72,114.91,115.08,114.91,115.15,115.06,115.15,89.94,18.7,0,0
3:47:36,0,0.00,89.94,18.66,86.68,85.69,71.20,0,33.14,0,26.08,100.00,0,1,0,115.34,114.94,114.93,114.87,115.18,115.07,114.95,89.94,18.7,0,0
3:48:36,0,0.00,89.94,18.66,86.32,85.24,69.13,0,34.64,0,24.94,97.05,0,1,0,115.33,115.01,114.99,114.93,115.25,115.07,115.00,89.94,18.7,0,0
3:49:36,0,0.00,89.94,18.66,86.05,84.43,68.59,0,35.68,0,23.72,96.55,0,1,0,115.18,114.93,115.03,114.85,115.19,115.07,115.17,89.94,18.7,0,0
3:50:36,0,0.00,89.94,18.66,86.41,84.61,69.31,0,34.24,0,24.03,96.05,0,1,0,114.90,114.98,114.94,114.83,115.17,115.16,115.14,89.94,18.7,0,0
3:51:36,0,0.00,89.94,18.76,86.86,86.14,70.03,0,32.58,0,26.36,98.27,0,1,0,114.86,115.26,115.23,114.93,115.23,115.07,115.20,89.94,18.8,0,0
3:52:37,0,0.00,89.94,18.66,86.50,85.06,69.13,0,34.10,0,24.69,96.79,0,1,0,114.78,114.66,115.50,114.84,115.20,115.02,114.95,89.94,18.7,0,0
3:53:37,0,0.00,89.94,18.76,86.23,84.43,66.43,0,35.01,0,23.76,90.65,0,1,0,114.89,114.89,114.61,114.92,115.18,115.05,115.18,89.94,18.8,0,0
3:54:37,0,0.00,89.94,18.66,86.59,84.79,69.67,0,33.56,0,24.61,97.91,0,1,0,114.87,114.66,115.07,114.94,115.24,115.09,115.17,89.94,18.7,0,0
3:55:37,0,0.00,89.94,18.66,86.68,85.96,69.49,0,33.42,0,26.09,98.33,0,1,0,114.91,114.79,115.00,115.00,115.22,115.16,115.16,89.94,18.7,0,0
3:56:37,0,0.00,89.94,18.66,86.50,84.88,68.23,0,34.15,0,24.44,95.19,0,1,0,114.88,114.76,114.96,115.08,115.25,115.08,115.11,89.94,18.7,0,0
3:57:37,0,0.00,89.94,18.66,86.05,84.43,66.25,0,35.78,0,23.78,91.08,0,1,0,114.96,114.77,115.08,114.91,115.26,115.04,115.16,89.94,18.7,0,0
3:58:38,0,0.00,89.94,18.56,86.86,85.33,70.57,0,32.76,0,25.18,98.78,0,1,0,114.92,114.84,115.05,114.98,115.27,115.16,114.82,89.94,18.6,0,0
3:59:38,0,0.00,89.94,18.67,86.68,85.60,69.58,0,33.54,0,25.56,97.60,0,1,0,114.88,114.80,115.05,115.09,115.35,115.15,114.75,89.94,18.7,0,0
4:00:38,0,0.00,89.94,18.56,86.05,84.70,68.32,0,36.02,0,24.18,95.31,0,1,0,114.83,114.80,115.06,114.85,115.19,115.08,114.76,89.94,18.6,0,0
4:01:38,0,0.00,89.94,18.56,86.23,84.43,69.13,0,35.20,0,23.80,95.39,0,1,0,114.80,114.59,114.94,114.93,115.21,115.05,115.13,89.94,18.6,0,0
4:02:38,0,0.00,90.14,18.56,86.23,85.33,69.31,0,33.48,0,25.47,96.59,0,1,0,114.87,114.69,114.94,114.91,115.07,115.08,115.10,90.14,18.6,0,0
4:03:38,0,0.00,90.14,18.56,86.32,85.60,70.66,0,33.14,0,25.57,99.64,0,1,0,114.85,114.73,115.21,114.94,115.26,115.15,115.24,90.14,18.6,0,0
4:04:39,0,0.00,90.14,18.67,86.05,84.43,68.32,0,33.88,0,23.80,92.79,0,1,0,114.90,114.84,115.01,114.91,115.18,115.14,115.23,90.14,18.7,0,0
4:05:39,0,0.00,90.14,18.67,86.05,84.43,68.32,0,33.82,0,23.82,93.90,0,1,0,114.90,114.65,115.04,114.88,115.25,115.13,115.21,90.14,18.7,0,0
4:06:39,0,0.00,90.14,18.56,86.50,85.69,70.84,0,31.98,0,25.76,99.44,0,1,0,114.86,114.82,114.97,114.85,115.18,115.15,114.91,90.14,18.6,0,0
4:07:39,0,0.00,90.14,18.56,86.14,85.42,69.94,0,33.29,0,25.32,98.40,0,1,0,114.77,115.23,114.94,114.89,115.15,115.17,115.08,90.14,18.6,0,0
4:08:39,0,0.00,90.14,18.56,85.87,84.70,68.50,0,34.15,0,24.23,95.67,0,1,0,114.86,115.29,114.95,114.87,115.24,115.14,115.24,90.14,18.6,0,0
4:09:39,0,0.00,90.14,18.56,85.87,84.43,69.22,0,34.00,0,23.85,96.72,0,1,0,114.78,115.35,115.15,114.87,115.26,115.12,115.15,90.14,18.6,0,0
4:10:39,0,0.00,90.14,18.56,86.50,85.96,70.66,0,31.53,0,26.19,100.00,0,1,0,114.87,115.34,115.06,114.93,115.23,115.36,115.18,90.14,18.6,0,0
4:11:40,0,0.00,90.14,18.56,85.96,85.24,69.94,0,33.64,0,25.06,99.09,0,1,0,114.85,115.20,115.05,114.90,115.20,115.14,114.98,90.14,18.6,0,0
4:12:40,0,0.00,90.14,18.56,85.69,84.70,69.04,0,34.46,0,24.24,96.17,0,1,0,114.78,115.25,115.03,114.85,115.27,115.17,115.12,90.14,18.6,0,0
4:13:40,0,0.00,90.14,18.56,85.87,84.43,67.87,0,33.69,0,23.87,94.70,0,1,0,114.74,115.25,115.01,114.85,115.25,115.12,115.16,90.14,18.6,0,0
4:14:40,0,0.00,90.14,18.56,86.14,85.96,71.56,0,32.68,0,26.21,100.00,0,1,0,114.75,115.36,114.95,114.87,115.27,115.15,115.17,90.14,18.6,0,0
4:15:40,0,0.00,90.14,18.56,86.14,85.42,69.49,0,32.64,0,25.08,96.62,0,1,0,114.83,115.35,114.95,115.06,115.20,115.05,115.14,90.14,18.6,0,0
4:16:40,0,0.00,90.14,18.56,85.69,84.70,67.06,0,34.28,0,23.85,92.18,0,1,0,114.76,115.33,115.04,114.93,115.32,115.17,115.19,90.14,18.6,0,0
4:17:41,0,0.00,90.14,18.47,85.69,84.43,68.95,0,33.50,0,23.88,97.10,0,1,0,115.21,115.29,115.05,114.96,115.26,115.14,115.16,90.14,18.5,0,0
4:18:41,0,0.00,90.14,18.47,86.14,85.96,70.75,0,32.43,0,26.22,99.12,0,1,0,115.19,115.10,115.05,114.90,115.28,115.31,114.94,90.14,18.5,0,0
4:19:41,0,0.00,90.14,18.47,85.96,85.24,69.13,0,33.14,0,25.09,96.57,0,1,0,115.09,115.12,115.18,115.03,115.19,115.09,114.98,90.14,18.5,0,0
4:20:41,0,0.00,90.14,18.47,85.51,84.52,67.15,0,34.78,0,23.99,92.79,0,1,0,115.09,114.98,115.06,114.86,115.20,115.06,114.99,90.14,18.5,0,0
4:21:41,0,0.00,90.14,18.47,85.87,84.43,69.49,0,33.25,0,23.89,96.46,0,1,0,115.06,114.95,115.05,114.96,115.17,115.05,115.00,90.14,18.5,0,0
4:22:41,0,0.00,90.14,18.47,86.14,85.96,69.49,0,32.24,0,26.22,97.69,0,1,0,115.10,114.98,114.96,114.96,115.18,115.13,114.87,90.14,18.5,0,0
4:23:41,0,0.00,90.14,18.47,85.96,85.06,68.59,0,33.00,0,24.81,95.95,0,1,0,114.95,114.98,115.08,114.92,115.20,114.78,115.06,90.14,18.5,0,0
4:24:42,0,0.00,90.14,18.47,85.51,84.43,68.59,0,34.61,0,23.86,95.15,0,1,0,114.98,115.16,115.00,115.07,115.22,115.00,114.95,90.14,18.5,0,0
4:25:42,0,0.00,90.14,18.57,85.87,84.43,68.59,0,33.02,0,24.16,96.00,0,1,0,115.13,115.01,115.17,114.88,115.22,114.96,115.00,90.14,18.6,0,0
4:26:42,0,0.00,90.14,18.57,86.14,85.96,69.67,0,32.01,0,26.21,98.82,0,1,0,115.14,114.95,115.02,114.92,114.77,114.87,114.97,90.14,18.6,0,0
4:27:42,0,0.00,90.14,18.57,85.78,85.06,68.14,0,34.41,0,24.52,94.63,0,1,0,114.96,115.18,115.02,115.06,114.77,114.98,114.95,90.14,18.6,0,0
4:28:42,0,0.00,90.14,18.57,85.33,84.25,68.14,0,34.96,0,23.58,95.03,0,1,0,115.17,115.15,115.06,114.98,114.78,115.03,114.99,90.14,18.6,0,0
4:29:42,0,0.00,90.14,18.57,86.14,84.79,70.21,0,31.71,0,24.43,97.74,0,1,0,114.81,114.99,115.08,115.05,114.80,115.02,115.16,90.14,18.6,0,0
4:30:43,0,0.00,90.14,18.57,85.96,85.78,69.76,0,32.49,0,25.63,97.53,0,1,0,114.85,114.92,115.04,114.92,114.85,114.77,114.99,90.14,18.6,0,0
4:31:43,0,0.00,90.14,18.57,85.60,84.70,69.58,0,33.83,0,24.23,97.53,0,1,0,114.81,114.98,115.08,114.93,114.82,115.07,115.04,90.14,18.6,0,0
4:32:43,0,0.00,90.14,18.57,85.51,84.43,69.58,0,33.89,0,23.85,96.34,0,1,0,115.28,115.19,115.69,114.91,114.79,114.93,114.99,90.14,18.6,0,0
4:33:43,0,0.00,90.14,18.57,85.96,85.69,69.67,0,32.16,0,25.79,97.35,0,1,0,114.65,115.18,114.78,115.04,114.85,115.01,114.94,90.14,18.6,0,0
4:34:43,0,0.00,90.14,18.57,85.96,85.24,70.12,0,32.25,0,25.05,98.53,0,1,0,114.86,115.25,114.85,114.98,114.87,114.93,115.12,90.14,18.6,0,0
4:35:43,0,0.00,90.14,18.57,85.51,84.43,69.40,0,33.78,0,23.82,96.90,0,1,0,114.92,115.28,114.81,114.96,114.87,114.95,114.96,90.14,18.6,0,0
4:36:44,0,0.00,90.14,18.67,85.69,84.43,68.41,0,32.94,0,23.85,95.69,0,1,0,114.85,115.14,114.76,114.90,114.82,114.97,114.99,90.14,18.7,0,0
4:37:44,0,0.00,90.14,18.67,85.96,85.96,71.02,0,31.95,0,26.17,100.00,0,1,0,114.93,115.19,114.88,114.98,114.86,114.99,115.13,90.14,18.7,0,0
4:38:44,0,0.00,89.94,18.67,85.96,85.06,69.58,0,33.69,0,24.77,97.46,0,1,0,114.82,115.24,114.69,115.11,114.88,114.96,115.14,89.94,18.7,0,0
4:39:44,0,0.00,89.94,18.67,85.69,84.43,67.06,0,34.75,0,23.83,92.58,0,1,0,114.97,115.26,114.81,115.06,114.91,114.94,115.14,89.94,18.7,0,0
4:40:44,0,0.00,89.94,18.67,86.23,85.15,69.85,0,32.80,0,24.95,98.74,0,1,0,114.88,115.16,114.85,115.03,114.84,115.21,115.04,89.94,18.7,0,0
4:41:44,0,0.00,89.94,18.67,86.14,85.60,70.21,0,33.37,0,25.59,100.00,0,1,0,114.83,115.25,114.85,115.10,114.90,115.20,115.11,89.94,18.7,0,0
4:42:44,0,0.00,89.94,18.67,86.05,84.70,68.95,0,33.63,0,23.80,95.69,0,1,0,114.91,114.79,114.87,115.10,114.90,115.36,114.96,89.94,18.7,0,0
4:43:45,0,0.00,89.94,18.67,86.05,84.43,67.15,0,33.68,0,23.83,92.79,0,1,0,114.97,114.78,114.86,114.89,115.27,115.24,114.97,89.94,18.7,0,0
4:44:45,0,0.00,89.94,18.67,86.50,85.96,71.11,0,32.07,0,26.17,99.47,0,1,0,115.00,114.84,114.84,114.98,114.78,115.09,115.01,89.94,18.7,0,0
4:45:45,0,0.00,89.94,18.67,86.14,85.24,69.31,0,33.52,0,24.75,96.25,0,1,0,114.87,114.78,114.80,114.93,114.69,115.04,115.02,89.94,18.7,0,0
