0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,CABVARIATION,FRZVARIATION,TC1,TC2,TC3,TC4,TC5,TC6,AMBLEFTBOT,AMBLEFT,AMBLEFTTOP,AMBRIGHTBOT,AMBRIGHT,AMBRIGHTTOP
0:16:45,1,0.27,120.0,0.30,0.09,0.00027,-999.0000,37.1483,70.27,-999.00,-999.00,0,0.60,999.00,40.70,38.23,35.47,37.83,34.76,35.90,69.61,70.16,69.77,69.99,70.38,69.89
0:17:35,1,0.27,120.1,0.30,0.09,0.00028,-999.0000,37.2650,70.33,-999.00,-999.00,0,0.70,999.00,40.82,38.35,35.56,37.91,34.91,36.04,69.65,70.21,69.83,70.01,70.45,69.96
0:18:25,1,0.27,120.1,0.30,0.09,0.00030,-999.0000,37.3333,70.39,-999.00,-999.00,0,0.78,999.00,40.87,38.37,35.62,37.96,35.03,36.15,69.73,70.27,69.89,70.08,70.51,70.01
0:19:15,1,0.27,120.1,0.30,0.09,0.00031,-999.0000,37.4400,70.41,-999.00,-999.00,0,0.88,999.00,40.92,38.48,35.73,38.05,35.16,36.30,69.71,70.27,69.91,70.11,70.55,70.07
0:20:06,1,0.27,120.1,0.30,0.09,0.00032,-999.0000,37.5067,70.41,-999.00,-999.00,0,0.65,999.00,40.99,38.55,35.82,38.12,35.25,36.31,69.72,70.27,69.93,70.14,70.56,70.07
0:20:56,1,0.27,120.1,0.30,0.09,0.00034,-999.0000,37.5717,70.43,-999.00,-999.00,0,0.72,999.00,41.01,38.59,35.88,38.17,35.36,36.42,69.75,70.28,69.92,70.14,70.57,70.09
0:21:46,1,0.27,120.1,0.30,0.09,0.00035,-999.0000,37.6600,70.44,-999.00,-999.00,0,0.81,999.00,41.10,38.67,35.99,38.22,35.47,36.51,69.75,70.29,69.92,70.13,70.59,70.09
0:22:36,1,0.27,120.1,0.30,0.09,0.00036,-999.0000,37.7100,70.46,-999.00,-999.00,0,0.86,999.00,41.14,38.70,36.00,38.25,35.58,36.59,69.75,70.33,69.92,70.14,70.59,70.12
0:23:27,1,0.27,120.1,0.30,0.09,0.00038,-999.0000,37.7783,70.48,-999.00,-999.00,0,0.93,999.00,41.20,38.76,36.07,38.31,35.63,36.70,69.80,70.34,69.95,70.16,70.62,70.14
0:24:17,1,0.27,120.1,0.30,0.09,0.00039,-999.0000,37.8200,70.51,-999.00,-999.00,0,0.97,999.00,41.20,38.78,36.13,38.34,35.72,36.75,69.78,70.37,69.96,70.18,70.64,70.16
0:25:07,1,0.26,120.2,0.30,0.09,0.00040,-999.0000,37.9133,70.49,-999.00,-999.00,0,0.42,999.00,41.27,38.87,36.25,38.43,35.84,36.82,69.78,70.34,69.97,70.18,70.64,70.14
0:25:57,1,0.27,119.7,0.30,0.09,0.00042,-999.0000,37.9783,70.47,-999.00,-999.00,0,0.48,999.00,41.34,38.92,36.29,38.47,35.94,36.91,69.77,70.32,69.92,70.17,70.63,70.15
0:26:47,1,0.27,120.0,0.30,0.09,0.00043,-999.0000,38.0550,70.49,-999.00,-999.00,0,0.56,999.00,41.39,39.00,36.39,38.53,36.05,36.97,69.78,70.35,69.94,70.15,70.64,70.17
0:27:37,1,0.27,120.1,0.30,0.09,0.00044,-999.0000,38.0833,70.51,-999.00,-999.00,0,0.59,999.00,41.41,38.98,36.40,38.53,36.13,37.05,69.83,70.38,69.97,70.17,70.64,70.17
0:28:27,1,0.27,120.0,0.30,0.09,0.00046,-999.0000,38.1700,70.53,-999.00,-999.00,0,0.67,999.00,41.46,39.08,36.48,38.60,36.24,37.16,69.83,70.39,69.97,70.17,70.67,70.17
0:29:18,1,0.27,120.1,0.30,0.09,0.00047,-999.0000,38.2400,70.51,-999.00,-999.00,0,0.74,999.00,41.52,39.17,36.57,38.67,36.32,37.19,69.83,70.36,69.97,70.16,70.65,70.17
0:30:08,1,0.27,120.1,0.30,0.09,0.00048,-999.0000,38.3067,70.53,-999.00,-999.00,0,0.40,999.00,41.58,39.20,36.63,38.72,36.44,37.27,69.83,70.39,69.98,70.19,70.67,70.17
0:30:58,1,0.26,120.1,0.30,0.09,0.00050,-999.0000,38.3750,70.49,-999.00,-999.00,0,0.47,999.00,41.60,39.25,36.73,38.80,36.54,37.33,69.83,70.34,69.97,70.17,70.64,70.12
0:31:48,1,0.27,120.0,0.30,0.09,0.00051,-999.0000,38.4583,70.52,-999.00,-999.00,0,0.55,999.00,41.67,39.31,36.82,38.86,36.65,37.44,69.87,70.38,69.97,70.18,70.66,70.16
0:32:15,2,0.99,120.2,10.30,12.20,0.00097,-999.0000,38.5167,70.53,-999.00,-999.00,0,0.60,999.00,41.72,39.38,36.87,38.91,36.73,37.49,69.88,70.39,69.97,70.17,70.67,70.17
0:32:21,2,0.99,120.2,10.30,12.20,0.00097,-999.0000,38.5167,70.53,-999.00,-999.00,0,0.60,999.00,41.72,39.38,36.87,38.91,36.73,37.49,69.88,70.39,69.97,70.17,70.67,70.17
0:32:21,2,0.99,120.2,10.30,12.20,0.00097,-999.0000,38.5167,70.53,-999.00,-999.00,0,0.60,999.00,41.72,39.38,36.87,38.91,36.73,37.49,69.88,70.39,69.97,70.17,70.67,70.17
0:33:11,2,0.98,119.9,8.50,10.05,0.00246,-999.0000,38.5533,70.53,-999.00,-999.00,0,0.64,999.00,41.75,39.39,36.90,38.91,36.79,37.58,69.91,70.39,69.98,70.19,70.67,70.17
0:34:01,2,0.98,119.9,8.10,9.50,0.00382,-999.0000,38.5650,70.55,-999.00,-999.00,0,0.65,999.00,41.79,39.43,36.90,38.94,36.73,37.60,69.94,70.40,70.02,70.22,70.70,70.19
0:34:52,2,0.98,120.0,7.60,8.88,0.00510,-999.0000,38.5500,70.54,-999.00,-999.00,0,0.64,999.00,41.75,39.44,36.90,38.95,36.66,37.60,69.97,70.41,70.03,70.23,70.67,70.17
0:35:42,2,0.98,120.0,7.20,8.42,0.00630,-999.0000,38.5350,70.54,-999.00,-999.00,0,0.23,999.00,41.75,39.44,36.90,38.94,36.60,37.58,69.97,70.42,70.05,70.24,70.67,70.19
0:36:32,2,0.97,120.0,7.00,8.11,0.00752,-999.0000,38.5167,70.56,-999.00,-999.00,0,0.21,999.00,41.78,39.44,36.89,38.97,36.46,37.56,69.94,70.42,70.05,70.25,70.69,70.20
0:37:23,2,0.97,120.0,6.70,7.86,0.00863,-999.0000,38.4600,70.53,-999.00,-999.00,0,0.16,999.00,41.78,39.44,36.85,38.94,36.28,37.47,69.97,70.39,70.09,70.28,70.67,70.17
0:38:13,2,0.97,120.1,6.60,7.68,0.00970,-999.0000,38.3917,70.53,-999.00,-999.00,0,0.10,999.00,41.76,39.44,36.77,38.91,36.07,37.40,69.98,70.40,70.05,70.28,70.65,70.16
0:39:03,2,0.97,120.1,6.50,7.53,0.01076,-999.0000,38.2883,70.56,-999.00,-999.00,0,0.01,999.00,41.75,39.37,36.68,38.80,35.83,37.30,70.02,70.42,70.08,70.25,70.70,70.19
0:39:53,2,0.97,120.1,6.40,7.40,0.01179,-999.0000,38.1850,70.54,-999.00,-999.00,0,0.11,999.00,41.73,39.33,36.57,38.78,35.53,37.17,70.01,70.40,70.07,70.27,70.68,70.18
0:40:43,2,0.97,120.1,6.30,7.34,0.01281,-999.0000,38.0667,70.57,-999.00,-999.00,0,0.47,999.00,41.67,39.31,36.45,38.69,35.28,37.00,70.07,70.43,70.12,70.31,70.72,70.23
0:41:34,2,0.96,120.1,6.30,7.25,0.01382,-999.0000,37.9200,70.60,-999.00,-999.00,0,0.63,999.00,41.62,39.22,36.32,38.60,34.96,36.80,70.09,70.47,70.14,70.32,70.72,70.24
0:41:37,1,0.43,120.2,0.60,0.30,0.01395,-999.0000,37.9000,70.58,-999.00,-999.00,0,0.65,999.00,41.61,39.21,36.31,38.60,34.92,36.75,70.08,70.45,70.12,70.29,70.71,70.22
0:41:44,1,0.43,120.2,0.60,0.30,0.01395,-999.0000,37.9000,70.58,-999.00,-999.00,0,0.65,999.00,41.61,39.21,36.31,38.60,34.92,36.75,70.08,70.45,70.12,70.29,70.71,70.22
0:41:44,1,0.43,120.2,0.60,0.30,0.01395,-999.0000,37.9000,70.58,-999.00,-999.00,0,0.65,999.00,41.61,39.21,36.31,38.60,34.92,36.75,70.08,70.45,70.12,70.29,70.71,70.22
0:42:34,1,0.43,120.0,0.60,0.30,0.01400,-999.0000,37.7667,70.61,-999.00,-999.00,0,0.79,999.00,41.58,39.17,36.18,38.47,34.63,36.57,70.06,70.47,70.14,70.36,70.75,70.24
0:43:25,1,0.43,120.0,0.60,0.31,0.01404,-999.0000,37.6200,70.61,-999.00,-999.00,0,0.93,999.00,41.49,39.07,36.04,38.41,34.32,36.39,70.08,70.48,70.16,70.34,70.73,70.25
0:44:15,1,0.43,120.1,0.60,0.31,0.01408,-999.0000,37.5117,70.54,-999.00,-999.00,0,1.04,999.00,41.42,39.03,35.94,38.31,34.11,36.26,70.06,70.42,70.14,70.32,70.67,70.22
0:45:05,1,0.43,120.0,0.60,0.31,0.01413,-999.0000,37.4033,70.57,-999.00,-999.00,0,0.76,999.00,41.39,38.92,35.81,38.24,33.91,36.15,70.10,70.42,70.14,70.36,70.73,70.25
0:45:55,1,0.43,120.1,0.60,0.31,0.01417,-999.0000,37.3133,70.61,-999.00,-999.00,0,0.86,999.00,41.34,38.84,35.69,38.14,33.78,36.09,70.12,70.48,70.14,70.36,70.73,70.25
0:46:45,1,0.27,120.1,0.30,0.10,0.01419,-999.0000,37.2300,70.61,-999.00,-999.00,0,0.94,999.00,41.31,38.77,35.61,38.06,33.63,36.00,70.16,70.46,70.17,70.36,70.76,70.28
0:47:36,1,0.27,120.1,0.30,0.10,0.01421,-999.0000,37.1433,70.61,-999.00,-999.00,0,1.03,999.00,41.25,38.70,35.52,38.00,33.49,35.90,70.13,70.48,70.15,70.37,70.73,70.25
0:48:26,1,0.27,120.1,0.30,0.10,0.01422,-999.0000,37.0917,70.62,-999.00,-999.00,0,1.08,999.00,41.14,38.65,35.47,37.98,33.44,35.87,70.18,70.48,70.14,70.36,70.75,70.28
0:49:16,1,0.27,120.1,0.30,0.10,0.01424,-999.0000,37.0483,70.63,-999.00,-999.00,0,1.12,999.00,41.14,38.63,35.41,37.92,33.40,35.79,70.18,70.48,70.14,70.38,70.77,70.30
0:50:06,1,0.26,120.1,0.30,0.09,0.01425,-999.0000,36.9800,70.63,-999.00,-999.00,0,0.45,999.00,41.06,38.56,35.34,37.90,33.31,35.71,70.13,70.50,70.16,70.38,70.75,70.29
0:50:57,1,0.26,120.1,0.30,0.09,0.01426,-999.0000,36.9483,70.62,-999.00,-999.00,0,0.47,999.00,41.06,38.51,35.29,37.84,33.30,35.69,70.10,70.48,70.14,70.37,70.76,70.29
0:51:47,1,0.27,120.1,0.30,0.09,0.01428,-999.0000,36.9333,70.59,-999.00,-999.00,0,0.49,999.00,41.02,38.48,35.28,37.84,33.30,35.68,70.10,70.45,70.14,70.37,70.73,70.25
0:52:37,1,0.27,120.1,0.30,0.10,0.01429,-999.0000,36.9250,70.62,-999.00,-999.00,0,0.50,999.00,41.01,38.45,35.28,37.83,33.30,35.68,70.12,70.47,70.12,70.39,70.76,70.24
0:53:27,1,0.27,120.1,0.30,0.10,0.01430,-999.0000,36.8917,70.56,-999.00,-999.00,0,0.54,999.00,40.98,38.43,35.25,37.76,33.29,35.64,70.10,70.42,70.06,70.37,70.70,70.22
0:54:17,1,0.27,120.0,0.30,0.09,0.01432,-999.0000,36.8533,70.60,-999.00,-999.00,0,0.57,999.00,40.98,38.34,35.16,37.70,33.30,35.64,70.13,70.47,70.11,70.34,70.73,70.25
0:55:08,1,0.27,120.0,0.30,0.09,0.01433,-999.0000,36.8533,70.62,-999.00,-999.00,0,0.16,999.00,40.96,38.32,35.18,37.70,33.30,35.66,70.12,70.47,70.10,70.36,70.76,70.24
0:55:58,1,0.27,120.0,0.30,0.09,0.01434,-999.0000,36.8617,70.57,-999.00,-999.00,0,0.15,999.00,40.91,38.34,35.18,37.73,33.34,35.67,70.10,70.42,70.05,70.31,70.73,70.22
0:56:48,1,0.27,120.0,0.30,0.09,0.01436,-999.0000,36.8250,70.61,-999.00,-999.00,0,0.19,999.00,40.87,38.29,35.14,37.67,33.35,35.63,70.10,70.48,70.07,70.32,70.73,70.25
0:57:39,1,0.27,120.0,0.30,0.09,0.01437,-999.0000,36.8517,70.61,-999.00,-999.00,0,0.16,999.00,40.87,38.30,35.19,37.70,33.42,35.63,70.08,70.46,70.09,70.33,70.76,70.24
0:58:29,1,0.27,120.0,0.30,0.09,0.01438,-999.0000,36.8283,70.60,-999.00,-999.00,0,0.18,999.00,40.84,38.27,35.14,37.65,33.44,35.63,70.05,70.47,70.05,70.31,70.73,70.23
0:59:19,1,0.27,120.0,0.30,0.10,0.01440,-999.0000,36.8567,70.61,-999.00,-999.00,0,0.15,999.00,40.84,38.29,35.19,37.70,33.49,35.63,70.00,70.48,70.06,70.31,70.73,70.25
1:00:09,1,0.27,120.0,0.30,0.09,0.01441,-999.0000,36.8667,70.57,-999.00,-999.00,0,0.00,999.00,40.86,38.26,35.17,37.68,33.56,35.67,70.00,70.42,70.09,70.32,70.73,70.22
1:01:00,1,0.27,120.0,0.30,0.10,0.01442,-999.0000,36.8833,70.54,-999.00,-999.00,0,0.04,999.00,40.84,38.26,35.19,37.69,33.63,35.69,70.00,70.42,70.05,70.31,70.67,70.22
1:01:50,1,0.27,120.1,0.30,0.10,0.01444,-999.0000,36.9000,70.57,-999.00,-999.00,0,0.05,999.00,40.83,38.26,35.22,37.69,33.71,35.69,69.99,70.41,70.01,70.35,70.72,70.21
1:02:40,1,0.27,120.1,0.30,0.10,0.01445,-999.0000,36.9317,70.53,-999.00,-999.00,0,0.09,999.00,40.85,38.29,35.25,37.70,33.77,35.73,69.97,70.39,69.98,70.31,70.67,70.17
1:03:31,1,0.27,120.1,0.30,0.10,0.01446,-999.0000,36.9583,70.57,-999.00,-999.00,0,0.11,999.00,40.87,38.28,35.25,37.70,33.88,35.77,69.99,70.42,70.00,70.29,70.73,70.21
1:04:21,1,0.27,120.1,0.30,0.10,0.01448,-999.0000,36.9567,70.53,-999.00,-999.00,0,0.11,999.00,40.84,38.23,35.24,37.68,33.93,35.82,69.96,70.39,69.99,70.25,70.67,70.17
1:05:11,1,0.27,120.1,0.30,0.10,0.01449,-999.0000,37.0083,70.56,-999.00,-999.00,0,0.17,999.00,40.88,38.29,35.28,37.75,34.00,35.85,69.96,70.41,70.00,70.25,70.71,70.21
1:06:01,1,0.27,120.1,0.30,0.10,0.01450,-999.0000,37.0117,70.53,-999.00,-999.00,0,0.17,999.00,40.87,38.29,35.28,37.72,34.04,35.87,69.93,70.39,69.97,70.25,70.67,70.17
1:06:51,1,0.26,120.1,0.30,0.09,0.01452,-999.0000,37.0650,70.56,-999.00,-999.00,0,0.22,999.00,40.87,38.32,35.33,37.76,34.15,35.96,69.97,70.41,70.00,70.25,70.71,70.20
1:07:41,1,0.26,120.1,0.30,0.09,0.01453,-999.0000,37.0733,70.53,-999.00,-999.00,0,0.23,999.00,40.86,38.30,35.36,37.77,34.19,35.96,69.91,70.39,69.97,70.26,70.67,70.17
1:08:32,1,0.26,120.1,0.30,0.09,0.01454,-999.0000,37.1267,70.57,-999.00,-999.00,0,0.28,999.00,40.88,38.35,35.41,37.79,34.32,36.01,69.92,70.42,70.00,70.25,70.73,70.22
1:09:22,1,0.27,120.1,0.30,0.10,0.01456,-999.0000,37.1800,70.53,-999.00,-999.00,0,0.34,999.00,40.94,38.39,35.44,37.86,34.40,36.05,69.90,70.39,69.97,70.25,70.67,70.17
1:10:12,1,0.27,120.0,0.30,0.10,0.01457,-999.0000,37.2150,70.55,-999.00,-999.00,0,0.22,999.00,40.94,38.42,35.49,37.86,34.49,36.09,69.86,70.40,69.98,70.28,70.70,70.19
1:11:03,1,0.27,120.0,0.30,0.10,0.01458,-999.0000,37.2450,70.53,-999.00,-999.00,0,0.25,999.00,40.94,38.43,35.52,37.90,34.56,36.12,69.86,70.39,69.97,70.25,70.67,70.18
1:11:53,1,0.27,120.1,0.30,0.09,0.01460,-999.0000,37.2917,70.53,-999.00,-999.00,0,0.29,999.00,40.99,38.44,35.60,37.91,34.64,36.17,69.84,70.39,69.97,70.25,70.67,70.17
1:12:43,1,0.27,120.0,0.30,0.10,0.01461,-999.0000,37.3300,70.50,-999.00,-999.00,0,0.33,999.00,41.01,38.45,35.61,37.92,34.76,36.23,69.86,70.35,69.98,70.26,70.65,70.14
1:13:33,1,0.27,120.0,0.30,0.09,0.01463,-999.0000,37.3900,70.49,-999.00,-999.00,0,0.39,999.00,41.02,38.51,35.69,37.99,34.84,36.29,69.85,70.35,69.97,70.25,70.64,70.12
1:14:23,1,0.27,120.0,0.30,0.09,0.01464,-999.0000,37.4233,70.51,-999.00,-999.00,0,0.42,999.00,41.06,38.52,35.72,38.02,34.91,36.31,69.85,70.36,69.92,70.25,70.66,70.15
1:15:14,1,0.27,120.0,0.30,0.09,0.01465,-999.0000,37.4733,70.52,-999.00,-999.00,0,0.25,999.00,41.10,38.56,35.74,38.03,35.01,36.40,69.86,70.37,69.95,70.25,70.67,70.13
1:16:04,1,0.27,120.0,0.30,0.09,0.01467,-999.0000,37.5100,70.52,-999.00,-999.00,0,0.29,999.00,41.12,38.57,35.77,38.04,35.11,36.45,69.90,70.38,69.97,70.24,70.67,70.16
1:16:54,1,0.27,120.0,0.30,0.09,0.01468,-999.0000,37.5417,70.51,-999.00,-999.00,0,0.32,999.00,41.12,38.59,35.80,38.06,35.18,36.50,69.88,70.36,69.95,70.23,70.65,70.13
1:17:45,1,0.27,120.0,0.30,0.09,0.01469,-999.0000,37.5800,70.50,-999.00,-999.00,0,0.36,999.00,41.14,38.60,35.84,38.09,35.25,36.56,69.87,70.35,69.95,70.24,70.65,70.14
