0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,TC1,TC2,HAUXINPUT,ROOMTEMP,HUMIDITY
0:00:00,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Freezer,Fresh Food,Ambient,Frez Door,Cab Door,Def/Rec Time,FA MID,CA MID,Current Leakage (mA),RoomTemp,Humidity
0:00:00,1,0.04,114.9,0.30,0.01,0.00000,1.25,38.18,-999.00,-999.00,-999.00,0,1.25,38.18,0.06475,70.05,31.0,111.57
0:00:50,1,0.04,114.9,0.30,0.01,0.00001,1.84,38.40,-999.00,-999.00,-999.00,0,1.84,38.40,0,70.05,31.0,111.57
0:01:41,1,0.04,115.0,0.30,0.01,0.00002,2.07,38.43,-999.00,-999.00,-999.00,0,2.07,38.43,0,70.05,30.8,111.57
0:02:31,1,0.04,114.9,0.30,0.01,0.00002,2.08,38.46,-999.00,-999.00,-999.00,0,2.08,38.46,0,70.05,30.6,111.57
0:03:22,1,0.04,115.0,0.30,0.01,0.00002,2.42,38.56,-999.00,-999.00,-999.00,0,2.42,38.56,0,70.05,30.8,111.57
0:04:12,1,0.04,115.0,0.30,0.01,0.00002,2.41,38.57,-999.00,-999.00,-999.00,0,2.41,38.57,0.06475,70.05,31.0,111.57
0:05:02,1,0.04,115.0,0.30,0.01,0.00002,2.56,38.65,-999.00,-999.00,-999.00,0,2.56,38.65,0.06475,70.05,31.1,111.57
0:05:52,1,0.04,114.9,0.30,0.01,0.00003,2.80,38.68,-999.00,-999.00,-999.00,0,2.80,38.68,0,70.05,30.5,111.57
0:06:42,1,0.04,114.9,0.30,0.01,0.00003,2.77,38.75,-999.00,-999.00,-999.00,0,2.77,38.75,0,70.05,30.6,111.57
0:07:32,1,0.04,114.9,0.30,0.01,0.00003,2.90,38.82,-999.00,-999.00,-999.00,0,2.90,38.82,0,70.05,30.5,111.57
0:08:02,1,0.04,115.0,0.30,0.01,0.00003,3.13,38.84,-999.00,-999.00,-999.00,0,3.13,38.84,0,70.05,30.4,111.57
0:08:02,1,0.04,115.0,0.30,0.01,0.00003,3.13,38.84,-999.00,-999.00,-999.00,0,3.13,38.84,0,70.05,30.4,111.57
0:08:02,1,0.04,115.0,0.30,0.01,0.00003,3.13,38.84,-999.00,-999.00,-999.00,0,3.13,38.84,0,70.05,30.4,111.57
0:08:08,1,0.43,115.0,0.70,0.01,0.00003,3.08,38.84,-999.00,-999.00,-999.00,0,3.08,38.84,0.06475,70.05,30.4,111.57
0:08:08,1,0.43,115.0,0.70,0.01,0.00003,3.08,38.84,-999.00,-999.00,-999.00,0,3.08,38.84,0.06475,70.05,30.4,111.57
0:08:08,1,0.43,115.0,0.70,0.01,0.00003,3.08,38.84,-999.00,-999.00,-999.00,0,3.08,38.84,0.06475,70.05,30.4,111.57
0:08:58,1,0.04,114.9,0.30,0.01,0.00004,3.18,39.00,-999.00,-999.00,-999.00,0,3.18,39.00,0,70.05,30.8,111.57
0:09:48,1,0.04,114.9,0.30,0.01,0.00005,3.30,39.12,-999.00,-999.00,-999.00,0,3.30,39.12,0,70.05,30.6,111.57
0:10:38,1,0.04,114.9,0.30,0.01,0.00005,3.46,39.20,-999.00,-999.00,-999.00,0,3.46,39.20,0.06475,70.05,30.3,111.57
0:11:29,1,0.04,114.9,0.30,0.01,0.00005,3.63,39.31,-999.00,-999.00,-999.00,0,3.63,39.31,0,70.05,30.4,111.57
0:12:19,1,0.04,114.9,0.30,0.01,0.00005,3.87,39.37,-999.00,-999.00,-999.00,0,3.87,39.37,0,70.05,30.7,111.57
0:13:09,1,0.04,114.9,0.30,0.01,0.00005,3.93,39.45,-999.00,-999.00,-999.00,0,3.93,39.45,0.06475,70.05,30.7,111.57
0:14:00,1,0.04,115.0,0.30,0.01,0.00006,4.07,39.56,-999.00,-999.00,-999.00,0,4.07,39.56,0,70.05,31.2,111.57
0:14:50,1,0.04,114.9,0.30,0.01,0.00006,4.21,39.60,-999.00,-999.00,-999.00,0,4.21,39.60,0,69.85,30.7,111.57
0:15:40,1,0.04,114.9,0.30,0.01,0.00006,4.29,39.69,-999.00,-999.00,-999.00,0,4.29,39.69,0.06475,69.85,30.7,111.57
0:16:04,1,0.04,114.9,0.30,0.01,0.00006,4.35,39.72,-999.00,-999.00,-999.00,0,4.35,39.72,0.06475,69.85,31.0,111.57
0:16:04,1,0.04,114.9,0.30,0.01,0.00006,4.35,39.72,-999.00,-999.00,-999.00,0,4.35,39.72,0.06475,69.85,31.0,111.57
0:16:04,1,0.04,114.9,0.30,0.01,0.00006,4.35,39.72,-999.00,-999.00,-999.00,0,4.35,39.72,0.06475,69.85,31.0,111.57
0:16:10,1,0.43,114.9,0.70,0.01,0.00006,4.38,39.72,-999.00,-999.00,-999.00,0,4.38,39.72,0.06475,69.85,31.0,111.57
0:16:10,1,0.43,114.9,0.70,0.01,0.00006,4.38,39.72,-999.00,-999.00,-999.00,0,4.38,39.72,0.06475,69.85,31.0,111.57
0:16:10,1,0.43,114.9,0.70,0.01,0.00006,4.38,39.72,-999.00,-999.00,-999.00,0,4.38,39.72,0.06475,69.85,31.0,111.57
0:17:00,1,0.04,114.9,0.30,0.01,0.00007,4.45,39.97,-999.00,-999.00,-999.00,0,4.45,39.97,0,69.85,30.7,111.57
0:17:50,1,0.04,114.9,0.30,0.01,0.00008,4.69,40.05,-999.00,-999.00,-999.00,0,4.69,40.05,0.06475,69.85,31.0,111.57
0:18:40,1,0.04,114.9,0.30,0.01,0.00008,4.73,40.13,-999.00,-999.00,-999.00,0,4.73,40.13,0.06475,69.85,30.7,111.57
0:19:30,1,0.04,115.0,0.30,0.01,0.00008,4.83,40.24,-999.00,-999.00,-999.00,0,4.83,40.24,0.06475,69.85,30.5,111.57
0:20:20,1,0.04,114.9,0.30,0.01,0.00008,4.99,40.33,-999.00,-999.00,-999.00,0,4.99,40.33,0,69.85,30.4,111.57
0:21:10,1,0.04,115.0,0.30,0.01,0.00009,5.10,40.41,-999.00,-999.00,-999.00,0,5.10,40.41,0,69.85,30.5,111.57
0:22:01,1,0.04,115.0,0.30,0.01,0.00009,5.24,40.52,-999.00,-999.00,-999.00,0,5.24,40.52,0.06475,69.85,30.6,111.57
0:22:51,1,0.04,115.0,0.30,0.01,0.00009,5.43,40.64,-999.00,-999.00,-999.00,0,5.43,40.64,0,69.85,30.8,111.57
0:23:41,1,0.04,114.9,0.30,0.01,0.00009,5.54,40.68,-999.00,-999.00,-999.00,0,5.54,40.68,0,69.85,30.4,111.57
0:24:06,1,0.04,114.9,0.30,0.01,0.00009,5.61,40.72,-999.00,-999.00,-999.00,0,5.61,40.72,0.06475,69.85,30.4,111.57
0:24:06,1,0.04,114.9,0.30,0.01,0.00009,5.61,40.72,-999.00,-999.00,-999.00,0,5.61,40.72,0.06475,69.85,30.4,111.57
0:24:06,1,0.04,114.9,0.30,0.01,0.00009,5.61,40.72,-999.00,-999.00,-999.00,0,5.61,40.72,0.06475,69.85,30.4,111.57
0:24:12,1,0.43,114.9,0.80,0.01,0.00010,5.62,40.75,-999.00,-999.00,-999.00,0,5.62,40.75,0,69.85,30.5,111.57
0:24:12,1,0.43,114.9,0.80,0.01,0.00010,5.62,40.75,-999.00,-999.00,-999.00,0,5.62,40.75,0,69.85,30.5,111.57
0:24:12,1,0.43,114.9,0.80,0.01,0.00010,5.62,40.75,-999.00,-999.00,-999.00,0,5.62,40.75,0,69.85,30.5,111.57
0:25:02,1,0.04,114.9,0.30,0.01,0.00011,5.74,40.96,-999.00,-999.00,-999.00,0,5.74,40.96,0,69.85,30.5,111.57
0:25:52,1,0.04,115.0,0.30,0.01,0.00011,6.14,41.10,-999.00,-999.00,-999.00,0,6.14,41.10,0.06475,69.85,30.6,111.57
0:26:08,2,0.97,114.9,9.30,10.35,0.00042,6.72,41.10,-999.00,-999.00,-999.00,0,6.72,41.10,0.06475,69.85,30.5,111.57
0:26:16,2,0.97,114.9,9.30,10.35,0.00052,6.72,41.10,-999.00,-999.00,-999.00,0,6.72,41.10,0.06475,69.85,30.5,111.57
0:26:16,2,0.97,114.9,9.30,10.35,0.00052,6.72,41.10,-999.00,-999.00,-999.00,0,6.72,41.10,0.06475,69.85,30.5,111.57
0:27:06,2,0.97,114.7,8.40,9.61,0.00183,6.73,41.15,-999.00,-999.00,-999.00,0,6.73,41.15,0.06475,69.85,30.6,111.57
0:27:56,2,0.97,114.8,8.10,8.99,0.00312,6.55,41.14,-999.00,-999.00,-999.00,0,6.55,41.14,0.06475,69.85,30.2,111.57
0:28:47,2,0.97,114.8,8.00,8.87,0.00438,6.21,41.12,-999.00,-999.00,-999.00,0,6.21,41.12,0.06475,69.85,30.4,111.57
0:29:37,2,0.97,114.8,7.90,8.82,0.00562,6.37,41.04,-999.00,-999.00,-999.00,0,6.37,41.04,0.06475,70.05,30.4,111.57
0:30:28,2,0.97,114.8,7.90,8.80,0.00686,5.96,40.97,-999.00,-999.00,-999.00,0,5.96,40.97,0.06475,70.05,30.9,111.57
0:31:18,2,0.97,114.8,7.90,8.73,0.00810,5.63,40.93,-999.00,-999.00,-999.00,0,5.63,40.93,0.06475,70.05,31.1,111.57
0:32:08,2,0.97,114.8,7.90,8.73,0.00933,5.28,40.84,-999.00,-999.00,-999.00,0,5.28,40.84,0.06475,70.05,30.6,111.57
0:32:58,2,0.97,114.8,8.20,9.07,0.01060,6.05,40.96,-999.00,-999.00,-999.00,0,6.05,40.96,0.06475,70.05,30.7,111.57
0:33:48,2,0.97,114.8,8.10,9.01,0.01188,5.78,40.91,-999.00,-999.00,-999.00,0,5.78,40.91,0.06475,70.05,30.5,111.57
0:34:38,2,0.97,114.8,8.00,8.91,0.01305,5.48,40.79,-999.00,-999.00,-999.00,0,5.48,40.79,0.06475,70.05,30.6,111.57
0:35:29,2,0.97,114.8,7.90,8.85,0.01429,5.18,40.68,-999.00,-999.00,-999.00,0,5.18,40.68,0.06475,70.05,30.5,111.57
0:36:19,2,0.97,114.8,7.80,8.65,0.01553,4.88,40.56,-999.00,-999.00,-999.00,0,4.88,40.56,0.06475,70.05,30.5,111.57
0:37:09,2,0.97,114.8,7.80,8.68,0.01675,4.63,40.43,-999.00,-999.00,-999.00,0,4.63,40.43,0.06475,70.05,30.6,111.57
0:38:00,2,0.97,114.8,7.70,8.60,0.01796,4.63,40.28,-999.00,-999.00,-999.00,0,4.63,40.28,0.06475,70.05,30.5,111.57
0:38:50,2,0.97,114.8,7.70,8.59,0.01917,4.45,40.13,-999.00,-999.00,-999.00,0,4.45,40.13,0.06475,70.05,30.8,111.57
0:39:41,2,0.97,114.8,7.70,8.51,0.02038,4.21,39.98,-999.00,-999.00,-999.00,0,4.21,39.98,0.06475,70.05,30.8,111.57
0:40:10,2,0.97,114.8,7.60,8.48,0.02110,4.01,39.91,-999.00,-999.00,-999.00,0,4.01,39.91,0.06475,70.05,30.8,111.57
0:40:10,2,0.97,114.8,7.60,8.48,0.02110,4.01,39.91,-999.00,-999.00,-999.00,0,4.01,39.91,0.06475,70.05,30.8,111.57
0:40:10,2,0.97,114.8,7.60,8.48,0.02110,4.01,39.91,-999.00,-999.00,-999.00,0,4.01,39.91,0.06475,70.05,30.8,111.57
0:40:16,2,0.97,114.8,7.90,8.47,0.02118,4.03,39.88,-999.00,-999.00,-999.00,0,4.03,39.88,0.06475,70.05,30.8,111.57
0:40:16,2,0.97,114.8,7.90,8.47,0.02118,4.03,39.88,-999.00,-999.00,-999.00,0,4.03,39.88,0.06475,70.05,30.8,111.57
0:40:16,2,0.97,114.8,7.90,8.47,0.02118,4.03,39.88,-999.00,-999.00,-999.00,0,4.03,39.88,0.06475,70.05,30.8,111.57
0:41:06,2,0.97,114.8,7.70,8.58,0.02239,2.98,39.92,-999.00,-999.00,-999.00,0,2.98,39.92,0.06475,70.05,30.7,111.57
0:41:56,2,0.97,114.7,7.70,8.59,0.02360,2.73,39.81,-999.00,-999.00,-999.00,0,2.73,39.81,0.06475,70.05,30.6,111.57
0:42:46,2,0.97,114.8,7.70,8.53,0.02480,2.34,39.65,-999.00,-999.00,-999.00,0,2.34,39.65,0.06475,70.05,30.6,111.57
0:43:36,2,0.97,114.8,7.70,8.53,0.02600,2.00,39.50,-999.00,-999.00,-999.00,0,2.00,39.50,0.06475,70.05,30.8,111.57
0:44:26,2,0.97,114.8,7.60,8.46,0.02719,1.71,39.37,-999.00,-999.00,-999.00,0,1.71,39.37,0.06475,70.05,31.0,111.57
0:45:16,2,0.97,114.8,7.60,8.42,0.02838,1.43,39.18,-999.00,-999.00,-999.00,0,1.43,39.18,0.06475,70.05,31.0,111.57
0:46:07,2,0.97,114.8,7.60,8.44,0.02957,1.02,39.03,-999.00,-999.00,-999.00,0,1.02,39.03,0.06475,70.05,31.1,111.57
0:46:57,2,0.97,114.8,7.50,8.38,0.03067,0.83,38.84,-999.00,-999.00,-999.00,0,0.83,38.84,0.06475,70.05,30.8,111.57
0:47:48,2,0.97,114.9,7.50,8.36,0.03185,0.59,38.68,-999.00,-999.00,-999.00,0,0.59,38.68,0.06475,70.05,31.3,111.57
0:48:12,2,0.97,114.8,7.50,8.33,0.03248,0.41,38.58,-999.00,-999.00,-999.00,0,0.41,38.58,0.06475,69.85,30.9,111.57
0:48:12,2,0.97,114.8,7.50,8.33,0.03248,0.41,38.58,-999.00,-999.00,-999.00,0,0.41,38.58,0.06475,69.85,30.9,111.57
0:48:12,2,0.97,114.8,7.50,8.33,0.03248,0.41,38.58,-999.00,-999.00,-999.00,0,0.41,38.58,0.06475,69.85,30.9,111.57
0:48:18,2,0.97,114.8,7.80,8.32,0.03256,0.27,38.57,-999.00,-999.00,-999.00,0,0.27,38.57,0.06475,69.85,30.9,111.57
0:48:18,2,0.97,114.8,7.80,8.32,0.03256,0.27,38.57,-999.00,-999.00,-999.00,0,0.27,38.57,0.06475,69.85,30.9,111.57
0:48:18,2,0.97,114.8,7.80,8.32,0.03256,0.27,38.57,-999.00,-999.00,-999.00,0,0.27,38.57,0.06475,69.85,30.9,111.57
0:49:08,2,0.97,114.8,7.60,8.42,0.03375,-1.06,38.60,-999.00,-999.00,-999.00,0,-1.06,38.60,0.06475,69.85,31.2,111.57
0:49:58,2,0.97,114.7,7.60,8.43,0.03493,-1.31,38.43,-999.00,-999.00,-999.00,0,-1.31,38.43,0.06475,69.85,31.2,111.57
0:50:48,2,0.97,114.8,7.50,8.37,0.03611,-1.50,38.29,-999.00,-999.00,-999.00,0,-1.50,38.29,0.06475,69.85,31.3,111.57
0:51:38,2,0.97,114.8,7.50,8.33,0.03729,-1.99,38.11,-999.00,-999.00,-999.00,0,-1.99,38.11,0.06475,69.85,31.0,111.57
0:52:29,2,0.97,114.8,7.50,8.31,0.03846,-2.22,37.95,-999.00,-999.00,-999.00,0,-2.22,37.95,0.06475,69.85,30.9,111.57
0:53:19,2,0.97,114.8,7.50,8.27,0.03962,-2.49,37.77,-999.00,-999.00,-999.00,0,-2.49,37.77,0.06475,69.85,31.1,111.57
0:54:09,2,0.97,114.8,7.40,8.22,0.04071,-2.89,37.63,-999.00,-999.00,-999.00,0,-2.89,37.63,0.06475,69.85,30.9,111.57
0:54:59,2,0.97,114.9,7.40,8.22,0.04187,-3.13,37.47,-999.00,-999.00,-999.00,0,-3.13,37.47,0.06475,69.85,30.9,111.57
