0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,TC1,TC2,HAUXINPUT,ROOMTEMP,HUMIDITY
0:00:00,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Freezer,Fresh Food,Ambient,Frez Door,Cab Door,Def/Rec Time,FA MID,CA MID,Current Leakage (mA),RoomTemp,Humidity
0:00:00,1,0.04,115.2,0.30,0.01,0.00000,-3.64,38.10,-999.00,-999.00,-999.00,0,-3.64,38.10,0.06475,76.99,88.9,111.57
0:00:50,1,0.04,115.2,0.30,0.01,0.00001,-2.40,38.62,-999.00,-999.00,-999.00,0,-2.40,38.62,0.06475,76.99,88.9,111.57
0:01:41,1,0.04,115.2,0.30,0.02,0.00001,-1.96,38.78,-999.00,-999.00,-999.00,0,-1.96,38.78,0,76.99,88.3,111.57
0:02:31,1,0.04,115.2,0.30,0.01,0.00002,-1.66,38.96,-999.00,-999.00,-999.00,0,-1.66,38.96,0.06475,76.99,88.5,111.57
0:03:21,1,0.04,115.2,0.30,0.02,0.00002,-1.36,39.10,-999.00,-999.00,-999.00,0,-1.36,39.10,0.06475,76.99,88.9,111.57
0:04:11,1,0.04,115.1,0.30,0.01,0.00002,-1.16,39.24,-999.00,-999.00,-999.00,0,-1.16,39.24,0.06475,76.99,88.9,111.57
0:05:02,1,0.04,115.1,0.30,0.01,0.00002,-0.94,39.37,-999.00,-999.00,-999.00,0,-0.94,39.37,0.06475,76.99,88.9,111.57
0:05:53,1,0.04,115.1,0.30,0.01,0.00003,-0.70,39.51,-999.00,-999.00,-999.00,0,-0.70,39.51,0.06475,76.99,88.8,111.57
0:06:43,1,0.04,115.1,0.30,0.02,0.00003,-0.52,39.60,-999.00,-999.00,-999.00,0,-0.52,39.60,0.06475,76.99,88.7,111.57
0:07:33,1,0.04,115.1,0.30,0.01,0.00003,-0.31,39.75,-999.00,-999.00,-999.00,0,-0.31,39.75,0.06475,76.99,88.4,111.57
0:08:02,1,0.04,115.2,0.30,0.01,0.00003,-0.18,39.85,-999.00,-999.00,-999.00,0,-0.18,39.85,0.06475,76.99,88.7,111.57
0:08:02,1,0.04,115.2,0.30,0.01,0.00003,-0.18,39.85,-999.00,-999.00,-999.00,0,-0.18,39.85,0.06475,76.99,88.7,111.57
0:08:02,1,0.04,115.2,0.30,0.01,0.00003,-0.18,39.85,-999.00,-999.00,-999.00,0,-0.18,39.85,0.06475,76.99,88.7,111.57
0:08:08,1,0.43,115.2,0.50,0.04,0.00003,-0.17,39.84,-999.00,-999.00,-999.00,0,-0.17,39.84,0,76.99,88.8,111.57
0:08:08,1,0.43,115.2,0.50,0.04,0.00003,-0.17,39.84,-999.00,-999.00,-999.00,0,-0.17,39.84,0,76.99,88.8,111.57
0:08:08,1,0.43,115.2,0.50,0.04,0.00003,-0.17,39.84,-999.00,-999.00,-999.00,0,-0.17,39.84,0,76.99,88.8,111.57
0:08:58,1,0.04,115.2,0.30,0.01,0.00004,0.02,40.41,-999.00,-999.00,-999.00,0,0.02,40.41,0.06475,76.99,88.8,111.57
0:09:48,1,0.97,115.2,8.90,0.01,0.00028,0.20,40.63,-999.00,-999.00,-999.00,0,0.20,40.63,0.06475,76.99,88.6,111.57
0:09:44,2,0.98,115.1,9.10,10.15,0.00037,0.24,40.67,-999.00,-999.00,-999.00,0,0.24,40.67,0.06475,76.99,88.6,111.57
0:09:51,2,0.98,115.1,9.10,10.15,0.00037,0.24,40.67,-999.00,-999.00,-999.00,0,0.24,40.67,0.06475,76.99,88.6,111.57
0:09:51,2,0.98,115.1,9.10,10.15,0.00037,0.24,40.67,-999.00,-999.00,-999.00,0,0.24,40.67,0.06475,76.99,88.6,111.57
0:10:41,2,0.97,114.9,8.40,9.40,0.00175,0.62,40.79,-999.00,-999.00,-999.00,0,0.62,40.79,0.06475,76.99,88.7,111.57
0:11:31,2,0.97,114.9,7.90,8.82,0.00302,0.89,40.82,-999.00,-999.00,-999.00,0,0.89,40.82,0.06475,76.99,88.4,111.57
0:12:21,2,0.97,114.9,7.80,8.68,0.00425,1.01,40.88,-999.00,-999.00,-999.00,0,1.01,40.88,0.06475,76.99,88.6,111.57
0:13:12,2,0.97,115.0,7.80,8.64,0.00547,1.01,40.84,-999.00,-999.00,-999.00,0,1.01,40.84,0.06475,76.99,88.3,111.57
0:14:03,2,0.97,115.0,7.70,8.57,0.00668,0.96,40.80,-999.00,-999.00,-999.00,0,0.96,40.80,0.06475,76.99,88.3,111.57
0:14:53,2,0.97,115.0,7.70,8.57,0.00789,0.93,40.70,-999.00,-999.00,-999.00,0,0.93,40.70,0.06475,76.99,88.7,111.57
0:15:43,2,0.97,114.9,7.70,8.58,0.00909,0.80,40.60,-999.00,-999.00,-999.00,0,0.80,40.60,0.06475,76.99,88.7,111.57
0:16:04,2,0.97,114.9,7.60,8.51,0.00957,0.74,40.55,-999.00,-999.00,-999.00,0,0.74,40.55,0.06475,76.99,88.7,111.57
0:16:04,2,0.97,114.9,7.60,8.51,0.00957,0.74,40.55,-999.00,-999.00,-999.00,0,0.74,40.55,0.06475,76.99,88.7,111.57
0:16:04,2,0.97,114.9,7.60,8.51,0.00957,0.74,40.55,-999.00,-999.00,-999.00,0,0.74,40.55,0.06475,76.99,88.7,111.57
0:16:10,2,0.97,115.0,8.00,8.57,0.00974,0.72,40.55,-999.00,-999.00,-999.00,0,0.72,40.55,0.06475,76.99,88.7,111.57
0:16:10,2,0.97,115.0,8.00,8.57,0.00974,0.72,40.55,-999.00,-999.00,-999.00,0,0.72,40.55,0.06475,76.99,88.7,111.57
0:16:10,2,0.97,115.0,8.00,8.57,0.00974,0.72,40.55,-999.00,-999.00,-999.00,0,0.72,40.55,0.06475,76.99,88.7,111.57
0:17:01,2,0.97,115.0,7.70,8.54,0.01094,0.03,40.96,-999.00,-999.00,-999.00,0,0.03,40.96,0.06475,76.99,88.7,111.57
0:17:51,2,0.97,115.0,7.70,8.55,0.01214,-0.17,40.98,-999.00,-999.00,-999.00,0,-0.17,40.98,0.06475,76.99,88.8,111.57
0:18:41,2,0.97,115.0,7.70,8.56,0.01327,-0.43,40.96,-999.00,-999.00,-999.00,0,-0.43,40.96,0.06475,76.99,88.8,111.57
0:19:32,2,0.97,115.0,7.60,8.51,0.01447,-0.61,40.88,-999.00,-999.00,-999.00,0,-0.61,40.88,0.06475,76.99,88.3,111.57
0:20:22,2,0.97,115.0,7.60,8.47,0.01567,-0.93,40.79,-999.00,-999.00,-999.00,0,-0.93,40.79,0.06475,76.99,88.6,111.57
0:21:13,2,0.97,115.0,7.70,8.54,0.01686,-1.06,40.66,-999.00,-999.00,-999.00,0,-1.06,40.66,0.06475,76.99,88.8,111.57
0:22:03,2,0.97,115.0,7.60,8.48,0.01806,-1.33,40.55,-999.00,-999.00,-999.00,0,-1.33,40.55,0.06475,76.99,88.8,111.57
0:22:53,2,0.97,115.0,7.60,8.46,0.01926,-1.63,40.41,-999.00,-999.00,-999.00,0,-1.63,40.41,0.06475,76.99,88.8,111.57
0:23:44,2,0.97,115.0,7.60,8.43,0.02045,-1.90,40.27,-999.00,-999.00,-999.00,0,-1.90,40.27,0.06475,76.99,88.8,111.57
0:24:06,2,0.97,114.9,7.60,8.47,0.02100,-2.05,40.22,-999.00,-999.00,-999.00,0,-2.05,40.22,0.06475,76.99,88.8,111.57
0:24:06,2,0.97,114.9,7.60,8.47,0.02100,-2.05,40.22,-999.00,-999.00,-999.00,0,-2.05,40.22,0.06475,76.99,88.8,111.57
0:24:06,2,0.97,114.9,7.60,8.47,0.02100,-2.05,40.22,-999.00,-999.00,-999.00,0,-2.05,40.22,0.06475,76.99,88.8,111.57
0:24:12,2,0.97,114.9,7.90,8.45,0.02109,-2.07,40.20,-999.00,-999.00,-999.00,0,-2.07,40.20,0.06475,76.99,88.8,111.57
0:24:12,2,0.97,114.9,7.90,8.45,0.02109,-2.07,40.20,-999.00,-999.00,-999.00,0,-2.07,40.20,0.06475,76.99,88.8,111.57
0:24:12,2,0.97,114.9,7.90,8.45,0.02109,-2.07,40.20,-999.00,-999.00,-999.00,0,-2.07,40.20,0.06475,76.99,88.8,111.57
0:25:02,2,0.97,115.0,7.60,8.41,0.02228,-2.40,40.67,-999.00,-999.00,-999.00,0,-2.40,40.67,0.06475,76.99,88.6,111.57
0:25:52,2,0.97,115.0,7.60,8.46,0.02347,-2.65,40.61,-999.00,-999.00,-999.00,0,-2.65,40.61,0.06475,76.99,88.1,111.57
0:26:42,2,0.97,115.0,7.60,8.42,0.02465,-2.92,40.53,-999.00,-999.00,-999.00,0,-2.92,40.53,0.06475,76.99,88.7,111.57
0:27:33,2,0.97,115.0,7.60,8.42,0.02584,-3.20,40.46,-999.00,-999.00,-999.00,0,-3.20,40.46,0.06475,76.99,89.0,111.57
0:28:23,2,0.97,115.0,7.50,8.40,0.02702,-3.44,40.38,-999.00,-999.00,-999.00,0,-3.44,40.38,0.06475,76.99,88.8,111.57
0:29:13,2,0.97,115.0,7.50,8.40,0.02820,-3.63,40.28,-999.00,-999.00,-999.00,0,-3.63,40.28,0.06475,76.99,88.5,111.57
0:30:03,2,0.97,115.0,7.50,8.36,0.02939,-3.92,40.16,-999.00,-999.00,-999.00,0,-3.92,40.16,0.06475,76.99,88.6,111.57
0:30:54,2,0.97,115.0,7.50,8.35,0.03056,-4.10,40.06,-999.00,-999.00,-999.00,0,-4.10,40.06,0.06475,76.99,88.7,111.57
0:31:44,2,0.97,115.0,7.50,8.34,0.03173,-4.29,39.97,-999.00,-999.00,-999.00,0,-4.29,39.97,0.06475,76.99,88.6,111.57
0:32:35,2,0.97,115.0,7.80,8.69,0.03292,-2.57,40.21,-999.00,-999.00,-999.00,0,-2.57,40.21,0.06475,76.99,88.7,111.57
0:33:25,2,0.97,115.0,7.80,8.70,0.03407,-2.46,40.31,-999.00,-999.00,-999.00,0,-2.46,40.31,0.06475,76.99,88.5,111.57
0:34:15,2,0.97,115.0,7.70,8.56,0.03529,-2.45,40.20,-999.00,-999.00,-999.00,0,-2.45,40.20,0.06475,76.99,88.4,111.57
0:35:06,2,0.97,115.0,7.70,8.54,0.03649,-2.51,40.13,-999.00,-999.00,-999.00,0,-2.51,40.13,0.06475,76.99,88.5,111.57
0:35:56,2,0.97,115.0,7.60,8.48,0.03769,-2.64,40.05,-999.00,-999.00,-999.00,0,-2.64,40.05,0.06475,76.99,88.7,111.57
0:36:47,2,0.97,115.0,7.60,8.50,0.03889,-2.78,39.97,-999.00,-999.00,-999.00,0,-2.78,39.97,0.06475,76.99,88.8,111.57
0:37:37,2,0.97,115.0,7.60,8.47,0.04008,-2.89,39.86,-999.00,-999.00,-999.00,0,-2.89,39.86,0.06475,76.99,88.7,111.57
0:38:27,2,0.97,114.9,7.60,8.43,0.04127,-3.07,39.78,-999.00,-999.00,-999.00,0,-3.07,39.78,0.06475,76.99,88.9,111.57
0:39:18,2,0.97,115.0,7.60,8.42,0.04246,-3.16,39.69,-999.00,-999.00,-999.00,0,-3.16,39.69,0.06475,76.99,89.1,111.57
0:40:08,2,0.97,115.0,7.50,8.39,0.04364,-3.39,39.58,-999.00,-999.00,-999.00,0,-3.39,39.58,0.06475,76.99,89.3,111.57
0:40:10,2,0.97,115.0,7.50,8.38,0.04372,-3.40,39.58,-999.00,-999.00,-999.00,0,-3.40,39.58,0.06475,76.99,89.3,111.57
0:40:10,2,0.97,115.0,7.50,8.38,0.04372,-3.40,39.58,-999.00,-999.00,-999.00,0,-3.40,39.58,0.06475,76.99,89.3,111.57
0:40:10,2,0.97,115.0,7.50,8.38,0.04372,-3.40,39.58,-999.00,-999.00,-999.00,0,-3.40,39.58,0.06475,76.99,89.3,111.57
0:40:16,2,0.97,115.0,7.90,8.39,0.04380,-3.41,39.61,-999.00,-999.00,-999.00,0,-3.41,39.61,0.06475,76.99,89.3,111.57
0:40:16,2,0.97,115.0,7.90,8.39,0.04380,-3.41,39.61,-999.00,-999.00,-999.00,0,-3.41,39.61,0.06475,76.99,89.3,111.57
0:40:16,2,0.97,115.0,7.90,8.39,0.04380,-3.41,39.61,-999.00,-999.00,-999.00,0,-3.41,39.61,0.06475,76.99,89.3,111.57
0:41:06,2,0.97,114.9,7.50,8.33,0.04499,-4.43,39.94,-999.00,-999.00,-999.00,0,-4.43,39.94,0.06475,76.99,89.5,111.57
0:41:56,2,0.97,114.9,7.50,8.36,0.04616,-4.60,39.91,-999.00,-999.00,-999.00,0,-4.60,39.91,0.06475,76.99,89.2,111.57
0:42:46,2,0.97,115.0,7.50,8.33,0.04733,-4.85,39.81,-999.00,-999.00,-999.00,0,-4.85,39.81,0.06475,76.99,89.1,111.57
0:43:36,2,0.97,115.0,7.50,8.34,0.04850,-5.02,39.72,-999.00,-999.00,-999.00,0,-5.02,39.72,0.06475,76.99,89.0,111.57
0:44:27,2,0.97,115.0,7.50,8.32,0.04968,-5.26,39.64,-999.00,-999.00,-999.00,0,-5.26,39.64,0.06475,76.99,88.8,111.57
0:45:17,2,0.97,115.0,7.40,8.28,0.05077,-5.40,39.56,-999.00,-999.00,-999.00,0,-5.40,39.56,0.06475,76.99,88.9,111.57
0:46:07,2,0.97,115.0,7.50,8.29,0.05193,-5.61,39.50,-999.00,-999.00,-999.00,0,-5.61,39.50,0.06475,76.99,88.8,111.57
0:46:58,2,0.97,115.0,7.50,8.29,0.05310,-5.81,39.43,-999.00,-999.00,-999.00,0,-5.81,39.43,0.06475,76.99,88.7,111.57
0:47:48,2,0.97,115.0,7.40,8.25,0.05426,-6.00,39.31,-999.00,-999.00,-999.00,0,-6.00,39.31,0.06475,76.99,88.3,111.57
0:48:12,2,0.97,115.0,7.40,8.24,0.05480,-6.15,39.27,-999.00,-999.00,-999.00,0,-6.15,39.27,0.06475,76.99,88.4,111.57
0:48:12,2,0.97,115.0,7.40,8.24,0.05480,-6.15,39.27,-999.00,-999.00,-999.00,0,-6.15,39.27,0.06475,76.99,88.4,111.57
0:48:12,2,0.97,115.0,7.40,8.24,0.05480,-6.15,39.27,-999.00,-999.00,-999.00,0,-6.15,39.27,0.06475,76.99,88.4,111.57
0:48:18,2,0.97,115.0,7.80,8.27,0.05496,-6.16,39.28,-999.00,-999.00,-999.00,0,-6.16,39.28,0.06475,76.99,88.5,111.57
0:48:18,2,0.97,115.0,7.80,8.27,0.05496,-6.16,39.28,-999.00,-999.00,-999.00,0,-6.16,39.28,0.06475,76.99,88.5,111.57
0:48:18,2,0.97,115.0,7.80,8.27,0.05496,-6.16,39.28,-999.00,-999.00,-999.00,0,-6.16,39.28,0.06475,76.99,88.5,111.57
0:49:08,2,0.97,115.0,7.40,8.23,0.05612,-6.34,39.71,-999.00,-999.00,-999.00,0,-6.34,39.71,0.06475,76.99,88.6,111.57
0:49:58,2,0.97,115.0,7.40,8.23,0.05728,-6.55,39.65,-999.00,-999.00,-999.00,0,-6.55,39.65,0.06475,76.99,88.7,111.57
