0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,CABVARIATION,FRZVARIATION,TC1,TC2,TC3,TC11,TC12,TC13,AMBLEFTBOT,AMBLEFT,AMBLEFTTOP,AMBRIGHTBOT,AMBRIGHT,AMBRIGHTTOP
0:10:02,2,0.97,114.8,7.60,8.48,0.01441,-3.5800,37.9067,89.88,-999.00,-999.00,0,0.82,1.11,-5.43,-2.84,-2.47,40.23,37.98,35.51,89.92,90.00,89.83,89.92,89.75,89.63
0:10:53,2,0.97,114.9,7.50,8.45,0.01560,-3.7400,37.7767,89.89,-999.00,-999.00,0,0.95,1.27,-5.62,-3.00,-2.60,40.09,37.88,35.36,89.93,90.04,89.86,89.93,89.74,89.61
0:11:43,2,0.98,114.9,7.60,8.45,0.01679,-3.9433,37.6333,89.90,-999.00,-999.00,0,1.09,1.48,-5.81,-3.20,-2.82,39.96,37.76,35.18,89.94,90.04,89.85,89.94,89.76,89.62
0:12:33,2,0.97,114.9,7.50,8.43,0.01798,-4.1167,37.4733,89.89,-999.00,-999.00,0,1.25,1.65,-6.00,-3.38,-2.97,39.77,37.62,35.03,89.94,90.03,89.87,89.93,89.75,89.63
0:13:24,2,0.97,114.9,7.50,8.43,0.01916,-4.2700,37.3367,89.85,-999.00,-999.00,0,1.39,1.79,-6.17,-3.52,-3.12,39.67,37.48,34.86,89.92,90.00,89.83,89.94,89.71,89.63
0:14:14,2,0.97,114.9,7.50,8.40,0.02035,-4.4333,37.1933,89.90,-999.00,-999.00,0,1.53,1.97,-6.33,-3.71,-3.26,39.52,37.34,34.72,89.93,90.03,89.86,89.97,89.76,89.64
0:15:05,2,0.98,114.8,7.50,8.40,0.02153,-4.5867,37.0467,89.87,-999.00,-999.00,0,0.86,1.02,-6.50,-3.86,-3.40,39.38,37.22,34.54,89.92,90.01,89.85,89.97,89.73,89.65
0:15:55,2,0.97,114.8,7.50,8.38,0.02272,-4.7867,36.9100,89.89,-999.00,-999.00,0,1.00,1.22,-6.69,-4.06,-3.61,39.23,37.10,34.40,89.93,90.01,89.84,89.98,89.77,89.66
0:16:46,2,0.97,114.8,7.50,8.37,0.02389,-4.9433,36.7533,89.90,-999.00,-999.00,0,1.15,1.38,-6.86,-4.21,-3.76,39.09,36.96,34.21,89.95,90.03,89.84,90.05,89.78,89.69
0:17:30,1,0.03,115.1,0.30,0.01,0.02491,-5.0933,36.6100,89.92,-999.00,-999.00,0,1.30,1.53,-7.01,-4.36,-3.91,38.96,36.83,34.04,89.99,90.06,89.88,90.07,89.78,89.72
0:17:36,1,0.03,115.1,0.30,0.01,0.02491,-5.0933,36.6100,89.92,-999.00,-999.00,0,1.30,1.53,-7.01,-4.36,-3.91,38.96,36.83,34.04,89.99,90.06,89.88,90.07,89.78,89.72
0:17:36,1,0.03,115.1,0.30,0.01,0.02491,-5.0933,36.6100,89.92,-999.00,-999.00,0,1.30,1.53,-7.01,-4.36,-3.91,38.96,36.83,34.04,89.99,90.06,89.88,90.07,89.78,89.72
0:18:26,1,0.03,115.2,0.30,0.01,0.02491,-5.1400,36.5767,89.94,-999.00,-999.00,0,1.33,1.58,-6.98,-4.45,-3.99,38.89,36.78,34.06,89.99,90.06,89.89,90.07,89.82,89.75
0:19:17,1,0.04,115.3,0.30,0.01,0.02491,-5.1200,36.6100,89.96,-999.00,-999.00,0,1.30,1.56,-6.87,-4.47,-4.02,38.90,36.82,34.11,89.99,90.09,89.90,90.07,89.83,89.70
0:20:07,1,0.03,115.2,0.30,0.01,0.02492,-5.1000,36.6567,89.99,-999.00,-999.00,0,0.41,0.50,-6.79,-4.47,-4.04,38.94,36.85,34.18,90.00,90.13,89.91,90.07,89.84,89.76
0:20:58,1,0.03,115.3,0.30,0.01,0.02492,-5.0900,36.7033,89.97,-999.00,-999.00,0,0.37,0.49,-6.68,-4.52,-4.07,38.97,36.88,34.26,89.99,90.11,89.90,90.06,89.83,89.74
0:21:48,1,0.03,115.3,0.30,0.01,0.02492,-5.0300,36.7400,89.94,-999.00,-999.00,0,0.33,0.43,-6.54,-4.48,-4.07,38.99,36.92,34.31,90.01,90.09,89.90,90.05,89.79,89.71
0:22:38,1,0.03,115.3,0.30,0.01,0.02492,-5.0000,36.8400,89.97,-999.00,-999.00,0,0.23,0.40,-6.43,-4.50,-4.07,39.08,37.01,34.43,90.01,90.14,89.92,90.05,89.81,89.73
0:23:29,1,0.03,115.3,0.30,0.01,0.02492,-4.9567,36.9000,89.99,-999.00,-999.00,0,0.17,0.36,-6.29,-4.50,-4.08,39.11,37.07,34.52,90.01,90.14,89.91,90.05,89.85,89.73
0:24:19,1,0.03,115.3,0.30,0.01,0.02493,-4.8600,36.9700,89.99,-999.00,-999.00,0,0.10,0.26,-6.07,-4.44,-4.07,39.16,37.13,34.62,90.01,90.14,89.92,90.05,89.84,89.76
0:25:09,1,0.04,115.3,0.30,0.01,0.02493,-4.8133,37.0600,89.99,-999.00,-999.00,0,0.42,0.30,-5.95,-4.42,-4.07,39.23,37.21,34.74,90.01,90.14,89.91,90.05,89.85,89.77
0:25:59,1,0.03,115.3,0.30,0.01,0.02493,-4.7667,37.1467,89.99,-999.00,-999.00,0,0.51,0.35,-5.82,-4.41,-4.07,39.30,37.28,34.86,90.01,90.14,89.91,90.02,89.85,89.77
0:26:49,1,0.04,115.3,0.30,0.01,0.02493,-4.6667,37.2233,89.99,-999.00,-999.00,0,0.58,0.45,-5.61,-4.36,-4.03,39.35,37.35,34.97,90.02,90.14,89.91,90.00,89.85,89.77
0:27:40,1,0.04,115.3,0.30,0.01,0.02493,-4.5400,37.3133,90.01,-999.00,-999.00,0,0.67,0.58,-5.39,-4.27,-3.96,39.43,37.43,35.08,90.02,90.16,89.92,90.01,89.86,89.77
0:28:30,1,0.03,115.3,0.30,0.01,0.02494,-4.4333,37.4267,89.99,-999.00,-999.00,0,0.79,0.68,-5.20,-4.18,-3.92,39.54,37.52,35.22,90.01,90.14,89.91,90.00,89.85,89.77
0:29:20,1,0.03,115.3,0.30,0.01,0.02494,-4.3167,37.5233,90.01,-999.00,-999.00,0,0.88,0.80,-4.96,-4.11,-3.88,39.58,37.64,35.35,90.02,90.16,89.94,90.02,89.86,89.74
0:30:10,1,0.03,115.3,0.30,0.01,0.02494,-4.1933,37.6233,90.01,-999.00,-999.00,0,0.57,0.63,-4.76,-4.03,-3.79,39.68,37.70,35.49,90.02,90.15,89.91,89.99,89.86,89.70
0:31:01,1,0.04,115.3,0.30,0.01,0.02494,-4.0467,37.7367,90.01,-999.00,-999.00,0,0.69,0.77,-4.51,-3.92,-3.71,39.75,37.84,35.62,90.02,90.16,89.91,89.97,89.85,89.71
0:31:51,1,0.03,114.7,0.30,0.01,0.02494,-3.9000,37.8367,89.99,-999.00,-999.00,0,0.79,0.92,-4.27,-3.79,-3.64,39.84,37.91,35.76,90.01,90.14,89.92,89.94,89.85,89.69
0:32:41,1,0.03,114.7,0.30,0.01,0.02495,-3.7767,37.9600,89.99,-999.00,-999.00,0,0.91,1.04,-4.06,-3.70,-3.57,39.96,38.03,35.89,90.01,90.14,89.91,89.94,89.85,89.66
0:33:31,1,0.03,114.8,0.30,0.01,0.02495,-3.6167,38.0800,89.99,-999.00,-999.00,0,1.03,1.20,-3.83,-3.55,-3.47,40.04,38.14,36.06,90.02,90.15,89.93,89.96,89.83,89.68
0:34:21,1,0.03,114.8,0.30,0.01,0.02495,-3.4333,38.1867,89.98,-999.00,-999.00,0,1.14,1.39,-3.54,-3.44,-3.32,40.12,38.24,36.20,90.01,90.14,89.90,89.93,89.82,89.64
0:35:12,1,0.03,114.8,0.30,0.01,0.02495,-3.2567,38.3100,89.93,-999.00,-999.00,0,0.69,0.95,-3.27,-3.28,-3.22,40.22,38.36,36.35,90.01,90.08,89.91,89.92,89.79,89.66
0:36:02,1,0.03,114.8,0.30,0.01,0.02495,-3.1033,38.4233,89.95,-999.00,-999.00,0,0.79,1.11,-3.01,-3.16,-3.14,40.31,38.47,36.49,89.98,90.08,89.89,89.91,89.82,89.66
0:36:52,1,0.03,115.0,0.30,0.01,0.02495,-2.9333,38.5333,89.95,-999.00,-999.00,0,0.92,1.29,-2.78,-3.01,-3.01,40.40,38.58,36.62,89.97,90.09,89.91,89.89,89.81,89.65
0:37:43,1,0.98,114.7,8.10,0.01,0.02515,-2.7433,38.6433,89.95,-999.00,-999.00,0,1.03,1.48,-2.49,-2.85,-2.89,40.50,38.66,36.77,89.95,90.08,89.89,89.89,89.82,89.66
0:37:38,2,0.98,114.7,8.60,9.71,0.02523,-2.7300,38.6433,89.95,-999.00,-999.00,0,1.03,1.49,-2.45,-2.85,-2.89,40.50,38.66,36.77,89.97,90.08,89.89,89.88,89.82,89.67
0:37:45,2,0.98,114.7,8.60,9.71,0.02523,-2.7300,38.6433,89.95,-999.00,-999.00,0,1.03,1.49,-2.45,-2.85,-2.89,40.50,38.66,36.77,89.97,90.08,89.89,89.88,89.82,89.67
0:37:45,2,0.98,114.7,8.60,9.71,0.02523,-2.7300,38.6433,89.95,-999.00,-999.00,0,1.03,1.49,-2.45,-2.85,-2.89,40.50,38.66,36.77,89.97,90.08,89.89,89.88,89.82,89.67
0:38:36,2,0.98,114.8,8.70,9.73,0.02663,-2.2367,38.7400,89.96,-999.00,-999.00,0,1.12,1.98,-1.73,-2.42,-2.56,40.57,38.77,36.88,89.98,90.10,89.90,89.93,89.82,89.68
0:39:26,2,0.98,114.9,7.80,8.76,0.02792,-1.8933,38.7433,89.93,-999.00,-999.00,0,1.13,2.28,-1.31,-2.12,-2.25,40.58,38.77,36.88,89.96,90.07,89.88,89.91,89.80,89.66
0:40:16,2,0.98,114.9,7.80,8.79,0.02908,-1.7533,38.7233,89.94,-999.00,-999.00,0,0.45,1.56,-1.20,-1.94,-2.12,40.53,38.79,36.85,89.95,90.07,89.87,89.93,89.82,89.64
0:41:06,2,0.98,114.9,7.90,8.85,0.03032,-1.6567,38.7067,89.93,-999.00,-999.00,0,0.43,1.66,-1.20,-1.77,-2.00,40.53,38.80,36.79,89.97,90.07,89.87,89.93,89.78,89.65
0:41:57,2,0.98,114.9,7.90,8.83,0.03156,-1.6300,38.6633,89.91,-999.00,-999.00,0,0.39,1.68,-1.28,-1.68,-1.93,40.51,38.76,36.72,89.92,90.06,89.83,89.94,89.77,89.64
0:42:47,2,0.98,114.9,7.90,8.81,0.03281,-1.6000,38.6100,89.88,-999.00,-999.00,0,0.34,1.71,-1.37,-1.59,-1.84,40.46,38.72,36.65,89.92,90.00,89.81,89.94,89.77,89.62
0:43:37,2,0.98,114.9,7.80,8.79,0.03405,-1.6333,38.5433,89.88,-999.00,-999.00,0,0.27,1.68,-1.53,-1.57,-1.80,40.40,38.66,36.57,89.91,90.01,89.81,89.96,89.74,89.60
0:44:28,2,0.98,114.9,7.80,8.74,0.03528,-1.7000,38.5000,89.90,-999.00,-999.00,0,0.23,1.63,-1.71,-1.58,-1.81,40.37,38.64,36.49,89.91,90.05,89.82,90.04,89.76,89.65
0:45:18,2,0.98,114.9,7.80,8.73,0.03651,-1.7433,38.3800,89.89,-999.00,-999.00,0,0.36,0.02,-1.87,-1.57,-1.79,40.26,38.53,36.35,89.91,90.01,89.82,90.07,89.77,89.65
0:46:09,2,0.98,114.9,7.80,8.72,0.03774,-1.8533,38.3033,89.90,-999.00,-999.00,0,0.44,0.09,-2.11,-1.61,-1.84,40.20,38.47,36.24,89.91,90.01,89.82,90.07,89.78,89.65
0:46:59,2,0.98,115.0,7.70,8.69,0.03897,-1.9900,38.1967,89.89,-999.00,-999.00,0,0.55,0.23,-2.36,-1.69,-1.92,40.10,38.39,36.10,89.92,90.00,89.82,90.09,89.78,89.66
0:47:49,2,0.98,114.9,7.70,8.66,0.04019,-2.0967,38.1167,89.90,-999.00,-999.00,0,0.63,0.34,-2.59,-1.76,-1.94,40.04,38.30,36.01,89.92,90.03,89.82,90.13,89.78,89.65
0:48:39,2,0.98,114.9,7.70,8.61,0.04140,-2.2033,38.0200,89.88,-999.00,-999.00,0,0.72,0.44,-2.80,-1.84,-1.97,39.96,38.22,35.88,89.91,90.00,89.81,90.13,89.77,89.63
0:49:29,2,0.98,114.9,7.70,8.61,0.04262,-2.3700,37.9000,89.88,-999.00,-999.00,0,0.84,0.61,-3.08,-1.95,-2.08,39.85,38.11,35.74,89.89,90.00,89.81,90.09,89.77,89.60
0:50:19,2,0.97,114.9,7.70,8.59,0.04375,-2.4867,37.8000,89.88,-999.00,-999.00,0,0.62,0.75,-3.29,-2.02,-2.15,39.76,38.03,35.61,89.91,90.00,89.81,90.13,89.76,89.63
0:51:10,2,0.97,114.9,7.60,8.55,0.04495,-2.6400,37.6633,89.86,-999.00,-999.00,0,0.76,0.89,-3.55,-2.13,-2.24,39.63,37.89,35.47,89.91,89.99,89.80,90.13,89.73,89.57
0:52:00,2,0.97,115.0,7.60,8.55,0.04616,-2.8133,37.5567,89.82,-999.00,-999.00,0,0.86,1.06,-3.81,-2.27,-2.36,39.54,37.80,35.33,89.88,89.97,89.76,90.05,89.67,89.55
0:52:50,2,0.98,114.9,7.60,8.52,0.04736,-2.9533,37.4300,89.85,-999.00,-999.00,0,0.99,1.21,-4.03,-2.40,-2.43,39.42,37.70,35.17,89.91,90.00,89.81,90.07,89.71,89.57
0:53:40,2,0.97,114.9,7.60,8.51,0.04856,-3.1667,37.3033,89.85,-999.00,-999.00,0,1.12,1.43,-4.33,-2.57,-2.60,39.30,37.58,35.03,89.91,90.00,89.81,90.07,89.71,89.57
0:54:30,2,0.98,114.9,7.60,8.48,0.04976,-3.2933,37.1933,89.85,-999.00,-999.00,0,1.23,1.55,-4.51,-2.67,-2.70,39.22,37.48,34.88,89.91,90.00,89.81,90.07,89.71,89.57
0:55:20,2,0.97,114.9,7.60,8.47,0.05095,-3.4733,37.0567,89.85,-999.00,-999.00,0,0.76,1.02,-4.75,-2.85,-2.82,39.10,37.34,34.73,89.91,90.00,89.81,90.07,89.71,89.57
0:56:11,2,0.98,114.9,7.50,8.46,0.05207,-3.6467,36.9367,89.83,-999.00,-999.00,0,0.88,1.19,-4.99,-3.00,-2.95,38.99,37.23,34.59,89.89,90.00,89.81,90.08,89.67,89.56
0:57:01,2,0.97,114.9,7.50,8.44,0.05326,-3.8133,36.8033,89.86,-999.00,-999.00,0,1.01,1.36,-5.20,-3.16,-3.08,38.84,37.12,34.45,89.91,90.01,89.81,90.09,89.71,89.57
0:57:51,2,0.97,114.9,7.50,8.42,0.05444,-3.9933,36.6700,89.86,-999.00,-999.00,0,1.15,1.54,-5.43,-3.33,-3.22,38.76,36.98,34.27,89.89,90.02,89.82,90.10,89.71,89.57
0:58:41,2,0.97,114.9,7.50,8.41,0.05563,-4.1733,36.5367,89.85,-999.00,-999.00,0,1.28,1.72,-5.67,-3.48,-3.37,38.61,36.88,34.12,89.91,90.00,89.81,90.08,89.70,89.57
0:59:31,2,0.97,114.9,7.50,8.39,0.05681,-4.3400,36.4167,89.85,-999.00,-999.00,0,1.40,1.89,-5.87,-3.64,-3.51,38.53,36.74,33.98,89.91,90.00,89.81,90.08,89.70,89.57
0:59:46,1,0.03,115.2,0.30,0.01,0.05718,-4.4100,36.3433,89.84,-999.00,-999.00,0,1.47,1.96,-5.98,-3.68,-3.57,38.45,36.69,33.89,89.91,90.00,89.81,90.08,89.68,89.57
0:59:52,1,0.03,115.2,0.30,0.01,0.05718,-4.4100,36.3433,89.84,-999.00,-999.00,0,1.47,1.96,-5.98,-3.68,-3.57,38.45,36.69,33.89,89.91,90.00,89.81,90.08,89.68,89.57
0:59:52,1,0.03,115.2,0.30,0.01,0.05718,-4.4100,36.3433,89.84,-999.00,-999.00,0,1.47,1.96,-5.98,-3.68,-3.57,38.45,36.69,33.89,89.91,90.00,89.81,90.08,89.68,89.57
1:00:42,1,0.03,115.4,0.30,0.01,0.05718,-4.4600,36.3133,89.85,-999.00,-999.00,0,0.80,1.06,-5.97,-3.78,-3.63,38.40,36.66,33.88,89.90,90.01,89.81,90.08,89.70,89.58
1:01:32,1,0.04,115.3,0.30,0.01,0.05719,-4.4433,36.3500,89.88,-999.00,-999.00,0,0.76,1.05,-5.88,-3.79,-3.66,38.45,36.67,33.93,89.91,90.05,89.82,90.07,89.71,89.60
1:02:22,1,0.03,114.8,0.30,0.01,0.05719,-4.4333,36.4033,89.89,-999.00,-999.00,0,0.71,1.04,-5.80,-3.84,-3.66,38.47,36.73,34.01,89.92,90.06,89.84,90.05,89.72,89.63
1:03:13,1,0.04,114.8,0.30,0.01,0.05719,-4.4133,36.4700,89.88,-999.00,-999.00,0,0.64,1.02,-5.72,-3.83,-3.69,38.55,36.75,34.11,89.92,90.06,89.82,90.05,89.71,89.60
1:04:03,1,0.04,114.7,0.30,0.01,0.05719,-4.3667,36.5300,89.93,-999.00,-999.00,0,0.58,0.97,-5.58,-3.83,-3.69,38.61,36.78,34.20,89.96,90.10,89.86,90.06,89.76,89.64
1:04:53,1,0.04,114.7,0.30,0.01,0.05719,-4.3267,36.5867,89.95,-999.00,-999.00,0,0.53,0.93,-5.45,-3.83,-3.70,38.66,36.84,34.26,89.94,90.12,89.87,90.07,89.78,89.65
1:05:43,1,0.04,115.3,0.30,0.01,0.05720,-4.2767,36.6700,89.96,-999.00,-999.00,0,0.34,0.15,-5.32,-3.83,-3.68,38.73,36.90,34.38,89.97,90.13,89.88,90.07,89.78,89.65
1:06:33,1,0.04,115.3,0.30,0.01,0.05720,-4.1800,36.7500,89.94,-999.00,-999.00,0,0.42,0.25,-5.15,-3.75,-3.64,38.80,36.97,34.48,89.95,90.13,89.88,90.05,89.76,89.65
1:07:23,1,0.03,115.3,0.30,0.01,0.05720,-4.1267,36.8433,89.96,-999.00,-999.00,0,0.51,0.30,-5.00,-3.73,-3.65,38.86,37.07,34.60,90.00,90.14,89.90,90.05,89.78,89.66
1:08:14,1,0.03,115.3,0.30,0.01,0.05720,-4.0333,36.9400,89.98,-999.00,-999.00,0,0.61,0.38,-4.81,-3.69,-3.60,38.94,37.15,34.73,90.00,90.16,89.91,90.06,89.79,89.71
1:09:05,1,0.03,115.3,0.30,0.01,0.05720,-3.9500,37.0333,89.98,-999.00,-999.00,0,0.70,0.48,-4.63,-3.64,-3.58,39.02,37.23,34.85,90.00,90.17,89.91,90.05,89.79,89.71
1:09:55,1,0.04,115.3,0.30,0.01,0.05721,-3.8600,37.1133,89.99,-999.00,-999.00,0,0.78,0.57,-4.48,-3.59,-3.51,39.08,37.30,34.96,90.01,90.17,89.91,90.05,89.80,89.73
1:10:45,1,0.04,115.3,0.30,0.01,0.05721,-3.7267,37.2067,89.99,-999.00,-999.00,0,0.60,0.59,-4.24,-3.48,-3.46,39.16,37.38,35.08,90.01,90.16,89.91,90.05,89.82,89.72
1:11:36,1,0.03,115.1,0.30,0.01,0.05721,-3.6133,37.3133,90.00,-999.00,-999.00,0,0.71,0.69,-4.04,-3.42,-3.38,39.24,37.48,35.22,90.01,90.17,89.91,90.05,89.84,89.76
1:12:26,1,0.03,115.1,0.30,0.01,0.05721,-3.5067,37.4367,90.00,-999.00,-999.00,0,0.82,0.81,-3.85,-3.34,-3.33,39.35,37.60,35.36,90.01,90.17,89.91,90.05,89.83,89.75
1:13:17,1,0.03,115.1,0.30,0.01,0.05721,-3.3500,37.5433,90.01,-999.00,-999.00,0,0.93,0.97,-3.60,-3.23,-3.22,39.43,37.70,35.50,90.01,90.16,89.91,90.05,89.85,89.77
1:14:07,1,0.03,115.1,0.30,0.01,0.05722,-3.2367,37.6500,90.01,-999.00,-999.00,0,1.04,1.08,-3.38,-3.14,-3.19,39.54,37.78,35.63,90.01,90.16,89.91,90.05,89.85,89.77
1:14:57,1,0.03,115.1,0.30,0.01,0.05722,-3.0867,37.7600,90.03,-999.00,-999.00,0,1.15,1.23,-3.16,-3.02,-3.08,39.63,37.89,35.76,90.02,90.20,89.94,90.06,89.86,89.81
1:15:47,1,0.03,115.1,0.30,0.01,0.05722,-2.9433,37.8667,90.01,-999.00,-999.00,0,0.73,0.90,-2.93,-2.90,-3.00,39.71,37.98,35.91,90.01,90.16,89.92,90.05,89.85,89.77
1:16:37,1,0.03,115.1,0.30,0.01,0.05722,-2.7767,37.9867,90.03,-999.00,-999.00,0,0.85,1.07,-2.69,-2.78,-2.86,39.82,38.10,36.04,90.01,90.18,89.97,90.07,89.87,89.83
1:17:28,1,0.03,115.1,0.30,0.01,0.05722,-2.6067,38.1033,90.01,-999.00,-999.00,0,0.97,1.24,-2.43,-2.63,-2.76,39.89,38.22,36.20,90.01,90.16,89.95,90.07,89.86,89.78
1:18:18,1,0.04,115.1,0.30,0.01,0.05723,-2.4400,38.2133,89.99,-999.00,-999.00,0,1.09,1.40,-2.17,-2.51,-2.64,39.98,38.31,36.35,90.01,90.14,89.91,90.03,89.85,89.77
1:19:08,1,0.03,115.2,0.30,0.01,0.05723,-2.2800,38.3367,89.99,-999.00,-999.00,0,1.20,1.57,-1.93,-2.38,-2.53,40.09,38.43,36.49,90.02,90.14,89.91,90.03,89.85,89.77
1:19:58,1,0.04,115.2,0.30,0.01,0.05723,-2.0933,38.4800,89.99,-999.00,-999.00,0,1.35,1.75,-1.68,-2.20,-2.40,40.20,38.57,36.67,90.01,90.14,89.90,90.00,89.85,89.71
1:20:35,2,0.98,115.0,8.70,9.75,0.05747,-1.9200,38.5633,90.01,-999.00,-999.00,0,0.80,1.16,-1.43,-2.05,-2.28,40.27,38.65,36.77,90.01,90.16,89.93,90.02,89.86,89.75
1:20:41,2,0.98,115.0,8.70,9.75,0.05747,-1.9200,38.5633,90.01,-999.00,-999.00,0,0.80,1.16,-1.43,-2.05,-2.28,40.27,38.65,36.77,90.01,90.16,89.93,90.02,89.86,89.75
1:20:41,2,0.98,115.0,8.70,9.75,0.05747,-1.9200,38.5633,90.01,-999.00,-999.00,0,0.80,1.16,-1.43,-2.05,-2.28,40.27,38.65,36.77,90.01,90.16,89.93,90.02,89.86,89.75
1:21:31,2,0.98,115.0,8.60,9.72,0.05888,-1.4667,38.6700,90.01,-999.00,-999.00,0,0.91,1.62,-0.78,-1.66,-1.96,40.36,38.76,36.89,90.01,90.16,89.90,90.01,89.86,89.73
1:22:22,2,0.98,115.0,7.80,8.80,0.06017,-1.1567,38.6700,89.99,-999.00,-999.00,0,0.90,1.92,-0.44,-1.34,-1.69,40.37,38.75,36.89,90.00,90.13,89.90,90.03,89.85,89.70
1:23:12,2,0.98,115.0,7.80,8.80,0.06141,-0.9867,38.6567,89.99,-999.00,-999.00,0,0.89,2.09,-0.30,-1.15,-1.51,40.37,38.76,36.84,89.98,90.14,89.89,90.03,89.85,89.71
1:24:02,2,0.98,115.0,7.90,8.87,0.06265,-0.9367,38.6133,89.99,-999.00,-999.00,0,0.85,2.15,-0.38,-1.05,-1.38,40.34,38.72,36.78,89.95,90.14,89.89,90.04,89.85,89.71
1:24:52,2,0.98,115.0,7.90,8.86,0.06390,-0.9033,38.5800,89.98,-999.00,-999.00,0,0.82,2.18,-0.45,-0.95,-1.31,40.31,38.69,36.74,89.95,90.11,89.89,90.03,89.85,89.70
1:25:43,2,0.98,115.0,7.90,8.84,0.06515,-0.9400,38.5433,89.94,-999.00,-999.00,0,0.08,1.16,-0.63,-0.91,-1.28,40.26,38.69,36.68,89.92,90.08,89.84,90.04,89.80,89.67
1:26:33,2,0.98,114.9,7.80,8.80,0.06639,-0.9633,38.5000,89.93,-999.00,-999.00,0,0.04,1.14,-0.82,-0.86,-1.21,40.23,38.66,36.61,89.92,90.08,89.83,90.04,89.79,89.65
1:27:23,2,0.98,114.9,7.80,8.75,0.06763,-1.0267,38.4167,89.93,-999.00,-999.00,0,0.05,1.07,-1.04,-0.85,-1.19,40.18,38.58,36.49,89.92,90.07,89.83,90.05,89.78,89.64
1:28:13,2,0.98,114.9,7.80,8.73,0.06878,-1.1133,38.3367,89.91,-999.00,-999.00,0,0.13,0.99,-1.28,-0.87,-1.19,40.10,38.53,36.38,89.92,90.06,89.82,90.01,89.77,89.63
1:29:03,2,0.98,114.9,7.80,8.70,0.07001,-1.2233,38.2567,89.91,-999.00,-999.00,0,0.21,0.88,-1.51,-0.92,-1.24,40.04,38.44,36.29,89.88,90.06,89.81,90.03,89.77,89.63
