0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,CABVARIATION,FRZVARIATION,TC1,TC2,TC3,TC11,TC12,TC13,AMBLEFTBOT,AMBLEFT,AMBLEFTTOP,AMBRIGHTBOT,AMBRIGHT,AMBRIGHTTOP
0:00:00,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Freezer,Cab,Ambient,Frez Door,Cab Door,Def/Rec Time,CabVariation,FrzVariation,FC1,FC2,FC3,FF1,FF2,FF3,AmbLeftBot,AmbLeft,AmbLeftTop,AmbRightBot,AmbRight,AmbRightTop
0:00:06,1,0.03,115.1,0.30,0.01,0.00000,-2.4433,36.7967,89.95,-999.00,-999.00,0,1.46,2.11,-3.87,-1.81,-1.65,39.07,37.36,33.96,90.00,90.13,90.18,89.65,89.77,90.20
0:00:51,1,0.03,115.1,0.30,0.01,0.00000,-2.4900,36.7767,89.95,-999.00,-999.00,0,0.74,1.09,-3.87,-1.88,-1.72,39.03,37.32,33.98,90.00,90.13,90.20,89.66,89.77,90.19
0:01:42,1,0.03,115.1,0.30,0.01,0.00000,-2.4867,36.8133,89.95,-999.00,-999.00,0,0.71,1.09,-3.81,-1.91,-1.74,39.04,37.36,34.04,90.00,90.13,90.20,89.66,89.77,90.22
0:02:32,1,0.03,115.2,0.30,0.01,0.00001,-2.5000,36.8633,89.95,-999.00,-999.00,0,0.66,1.10,-3.76,-1.94,-1.80,39.09,37.36,34.14,90.00,90.13,90.20,89.66,89.77,90.22
0:03:22,1,0.03,115.2,0.30,0.01,0.00001,-2.4933,36.9267,89.95,-999.00,-999.00,0,0.60,1.09,-3.73,-1.95,-1.80,39.15,37.39,34.24,90.00,90.13,90.20,89.66,89.77,90.22
0:04:12,1,0.03,115.2,0.30,0.01,0.00001,-2.4833,36.9900,89.95,-999.00,-999.00,0,0.54,1.08,-3.67,-1.97,-1.81,39.18,37.46,34.33,90.00,90.13,90.20,89.66,89.77,90.22
0:05:03,1,0.03,115.2,0.30,0.01,0.00001,-2.4467,37.0567,89.95,-999.00,-999.00,0,0.26,0.00,-3.56,-1.98,-1.80,39.23,37.50,34.44,90.00,90.13,90.20,89.66,89.77,90.22
0:05:53,1,0.03,115.2,0.30,0.01,0.00001,-2.4067,37.1533,89.95,-999.00,-999.00,0,0.36,0.04,-3.46,-1.96,-1.80,39.30,37.58,34.58,89.97,90.13,90.20,89.65,89.77,90.19
0:06:43,1,0.03,115.2,0.30,0.01,0.00001,-2.3567,37.2300,89.94,-999.00,-999.00,0,0.43,0.09,-3.35,-1.93,-1.79,39.37,37.64,34.68,90.00,90.13,90.19,89.66,89.75,90.22
0:07:33,1,0.03,115.2,0.30,0.01,0.00002,-2.3000,37.3100,89.94,-999.00,-999.00,0,0.51,0.13,-3.21,-1.94,-1.75,39.42,37.71,34.80,90.01,90.14,90.20,89.67,89.74,90.19
0:08:23,1,0.03,114.9,0.30,0.01,0.00002,-2.2167,37.4133,89.93,-999.00,-999.00,0,0.63,0.24,-3.06,-1.87,-1.72,39.51,37.78,34.95,90.01,90.13,90.17,89.67,89.73,90.18
0:09:13,1,0.03,114.8,0.30,0.01,0.00002,-2.1400,37.5000,89.93,-999.00,-999.00,0,0.71,0.31,-2.92,-1.82,-1.68,39.57,37.86,35.07,90.01,90.14,90.18,89.68,89.73,90.19
0:10:04,1,0.03,114.8,0.30,0.01,0.00002,-2.0233,37.6533,89.96,-999.00,-999.00,0,0.60,0.42,-2.72,-1.74,-1.61,39.70,38.00,35.26,90.03,90.14,90.22,89.71,89.77,90.22
