0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,TC1,TC2,HAUXINPUT,ROOMTEMP,HUMIDITY
0:00:00,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Freezer,Fresh Food,Ambient,Frez Door,Cab Door,Def/Rec Time,FA MID,CA MID,Current Leakage (mA),RoomTemp,Humidity
0:00:00,2,0.96,115.0,7.10,7.86,0.00000,-5.15,38.40,-999.00,-999.00,-999.00,0.000000,-5.15,38.40,0.06475,69.85,34.5,111.57
0:00:50,2,0.96,115.0,7.10,7.86,0.00111,-5.62,38.20,-999.00,-999.00,-999.00,0,-5.62,38.20,0.06475,69.85,34.4,111.57
0:01:40,2,0.96,115.0,7.10,7.86,0.00222,-5.87,38.03,-999.00,-999.00,-999.00,0,-5.87,38.03,0.06475,69.85,34.4,111.57
0:02:30,2,0.96,115.0,7.00,7.81,0.00333,-6.28,37.91,-999.00,-999.00,-999.00,0,-6.28,37.91,0.06475,69.85,34.4,111.57
0:03:20,2,0.96,115.0,7.10,7.84,0.00443,-6.64,37.75,-999.00,-999.00,-999.00,0,-6.64,37.75,0.06475,69.85,34.7,111.57
0:04:11,2,0.96,115.0,7.00,7.81,0.00553,-6.89,37.61,-999.00,-999.00,-999.00,0,-6.89,37.61,0.06475,69.85,34.8,111.57
0:05:01,2,0.96,115.0,7.00,7.78,0.00662,-7.14,37.47,-999.00,-999.00,-999.00,0,-7.14,37.47,0.06475,69.85,34.5,111.57
0:05:51,2,0.96,115.0,7.00,7.76,0.00772,-7.39,37.34,-999.00,-999.00,-999.00,0,-7.39,37.34,0.06475,69.85,34.5,111.57
0:06:41,2,0.96,115.0,7.00,7.72,0.00874,-7.81,37.19,-999.00,-999.00,-999.00,0,-7.81,37.19,0.06475,69.85,34.7,111.57
0:07:32,2,0.96,115.0,7.00,7.75,0.00983,-7.97,37.06,-999.00,-999.00,-999.00,0,-7.97,37.06,0.06475,69.85,35.0,111.57
0:08:22,2,0.96,115.0,6.90,7.70,0.01091,-8.24,36.92,-999.00,-999.00,-999.00,0,-8.24,36.92,0.06475,69.85,35.0,111.57
0:08:22,1,0.04,115.1,0.30,0.01,0.01096,-8.96,36.89,-999.00,-999.00,-999.00,0,-8.96,36.89,0.06475,69.85,35.3,111.57
0:08:29,1,0.04,115.1,0.30,0.01,0.01096,-8.96,36.89,-999.00,-999.00,-999.00,0,-8.96,36.89,0.06475,69.85,35.3,111.57
0:08:29,1,0.04,115.1,0.30,0.01,0.01096,-8.96,36.89,-999.00,-999.00,-999.00,0,-8.96,36.89,0.06475,69.85,35.3,111.57
0:09:19,1,0.04,114.9,0.30,0.01,0.01096,-8.96,36.85,-999.00,-999.00,-999.00,0,-8.96,36.85,0.06475,69.85,35.0,111.57
0:10:09,1,0.04,115.2,0.30,0.01,0.01097,-9.04,36.81,-999.00,-999.00,-999.00,0,-9.04,36.81,0.06475,69.85,34.8,111.57
0:11:00,1,0.04,115.2,0.30,0.01,0.01097,-8.85,36.81,-999.00,-999.00,-999.00,0,-8.85,36.81,0.06475,70.05,34.8,111.57
0:11:50,1,0.04,115.2,0.30,0.01,0.01097,-8.72,36.81,-999.00,-999.00,-999.00,0,-8.72,36.81,0,70.05,34.8,111.57
0:12:40,1,0.04,115.2,0.30,0.01,0.01097,-8.75,36.79,-999.00,-999.00,-999.00,0,-8.75,36.79,0.06475,70.05,34.4,111.57
0:13:31,1,0.04,115.2,0.30,0.01,0.01098,-8.70,36.81,-999.00,-999.00,-999.00,0,-8.70,36.81,0.06475,70.05,34.7,111.57
0:14:22,1,0.04,115.2,0.30,0.01,0.01098,-8.66,36.81,-999.00,-999.00,-999.00,0,-8.66,36.81,0.06475,70.05,34.9,111.57
0:15:12,1,0.04,115.2,0.30,0.01,0.01098,-8.55,36.86,-999.00,-999.00,-999.00,0,-8.55,36.86,0.06475,70.05,34.7,111.57
0:16:02,1,0.04,115.2,0.30,0.01,0.01098,-8.38,36.87,-999.00,-999.00,-999.00,0,-8.38,36.87,0.06475,70.05,34.9,111.57
0:16:52,1,0.04,115.2,0.30,0.01,0.01098,-8.44,36.91,-999.00,-999.00,-999.00,0,-8.44,36.91,0.06475,70.05,34.7,111.57
0:17:42,1,0.04,115.2,0.30,0.01,0.01099,-8.41,36.93,-999.00,-999.00,-999.00,0,-8.41,36.93,0,70.05,34.5,111.57
0:18:32,1,0.04,115.2,0.30,0.01,0.01099,-8.30,36.96,-999.00,-999.00,-999.00,0,-8.30,36.96,0.06475,70.05,34.4,111.57
0:19:23,1,0.04,115.2,0.30,0.01,0.01099,-8.27,37.00,-999.00,-999.00,-999.00,0,-8.27,37.00,0.06475,70.05,34.7,111.57
0:20:13,1,0.04,115.2,0.30,0.01,0.01099,-8.19,37.06,-999.00,-999.00,-999.00,0,-8.19,37.06,0.06475,70.05,34.7,111.57
0:21:03,1,0.04,115.2,0.30,0.01,0.01100,-7.97,37.08,-999.00,-999.00,-999.00,0,-7.97,37.08,0.06475,70.05,34.5,111.57
0:21:54,1,0.04,115.2,0.30,0.01,0.01100,-8.06,37.14,-999.00,-999.00,-999.00,0,-8.06,37.14,0.06475,70.05,34.2,111.57
0:22:44,1,0.04,115.2,0.30,0.01,0.01100,-7.98,37.17,-999.00,-999.00,-999.00,0,-7.98,37.17,0.06475,70.05,34.8,111.57
0:23:34,1,0.04,115.2,0.30,0.01,0.01100,-7.90,37.19,-999.00,-999.00,-999.00,0,-7.90,37.19,0.06475,70.05,34.7,111.57
0:24:24,1,0.04,115.2,0.30,0.01,0.01100,-7.85,37.28,-999.00,-999.00,-999.00,0,-7.85,37.28,0,70.05,34.8,111.57
0:25:14,1,0.04,115.2,0.30,0.01,0.01101,-7.56,37.39,-999.00,-999.00,-999.00,0,-7.56,37.39,0.06475,70.05,34.4,111.57
0:26:04,1,0.04,115.2,0.30,0.01,0.01101,-7.65,37.40,-999.00,-999.00,-999.00,0,-7.65,37.40,0.06475,70.05,34.6,111.57
0:26:55,1,0.04,115.2,0.30,0.01,0.01101,-7.60,37.44,-999.00,-999.00,-999.00,0,-7.60,37.44,0.06475,70.05,34.6,111.57
0:27:45,1,0.04,115.2,0.30,0.01,0.01101,-7.46,37.50,-999.00,-999.00,-999.00,0,-7.46,37.50,0.06475,70.05,34.2,111.57
0:28:36,1,0.04,115.2,0.30,0.01,0.01101,-7.36,37.55,-999.00,-999.00,-999.00,0,-7.36,37.55,0.06475,70.05,34.3,111.57
0:29:26,1,0.04,115.2,0.30,0.01,0.01102,-7.30,37.61,-999.00,-999.00,-999.00,0,-7.30,37.61,0.06475,70.05,34.5,111.57
