0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,CABVARIATION,FRZVARIATION,TC1,TC2,TC3,TC11,TC12,TC13,AMBLEFTBOT,AMBLEFT,AMBLEFTTOP,AMBRIGHTBOT,AMBRIGHT,AMBRIGHTTOP
0:33:42,1,0.03,115.2,0.30,0.01,0.04015,-5.8333,37.3267,89.74,-999.00,-999.00,0,0.47,0.41,-7.00,-5.40,-5.10,40.09,37.90,33.99,89.90,89.95,89.97,89.57,89.54,89.85
0:34:33,1,0.03,115.2,0.30,0.01,0.04015,-5.7400,37.4000,89.74,-999.00,-999.00,0,0.39,0.32,-6.82,-5.32,-5.08,40.14,37.95,34.11,89.87,89.94,89.93,89.57,89.54,89.86
0:35:23,1,0.03,115.2,0.30,0.01,0.04015,-5.6900,37.4700,89.73,-999.00,-999.00,0,0.40,0.29,-6.73,-5.30,-5.04,40.17,38.00,34.24,89.86,89.93,89.92,89.55,89.53,89.85
0:36:13,1,0.03,115.2,0.30,0.01,0.04016,-5.6233,37.5667,89.74,-999.00,-999.00,0,0.50,0.35,-6.57,-5.27,-5.03,40.24,38.08,34.38,89.85,89.94,89.92,89.54,89.53,89.85
0:37:03,1,0.03,115.3,0.30,0.01,0.04016,-5.5600,37.6467,89.71,-999.00,-999.00,0,0.58,0.42,-6.43,-5.25,-5.00,40.29,38.13,34.52,89.84,89.91,89.92,89.54,89.52,89.85
0:37:53,1,0.03,115.2,0.30,0.01,0.04016,-5.4400,37.7400,89.68,-999.00,-999.00,0,0.67,0.54,-6.23,-5.15,-4.94,40.33,38.23,34.66,89.82,89.87,89.89,89.50,89.48,89.82
0:38:44,1,0.03,115.2,0.30,0.01,0.04016,-5.3267,37.8267,89.71,-999.00,-999.00,0,0.76,0.66,-6.06,-5.07,-4.85,40.38,38.28,34.82,89.85,89.92,89.93,89.55,89.49,89.85
0:39:34,1,0.03,115.2,0.30,0.01,0.04016,-5.2267,37.9400,89.71,-999.00,-999.00,0,0.87,0.75,-5.87,-5.00,-4.81,40.46,38.38,34.98,89.84,89.93,89.92,89.55,89.49,89.85
0:40:24,1,0.03,115.3,0.30,0.01,0.04016,-5.1100,38.0333,89.71,-999.00,-999.00,0,0.58,0.59,-5.70,-4.90,-4.73,40.51,38.46,35.13,89.86,89.94,89.91,89.55,89.49,89.82
0:41:14,1,0.03,115.3,0.30,0.01,0.04017,-4.9833,38.1267,89.71,-999.00,-999.00,0,0.67,0.72,-5.47,-4.82,-4.66,40.58,38.53,35.27,89.85,89.94,89.88,89.55,89.49,89.81
0:42:05,1,0.03,115.2,0.30,0.01,0.04017,-4.8267,38.2533,89.71,-999.00,-999.00,0,0.80,0.87,-5.26,-4.68,-4.54,40.66,38.64,35.46,89.86,89.94,89.89,89.53,89.49,89.81
0:42:55,1,0.03,115.2,0.30,0.01,0.04017,-4.6767,38.3433,89.71,-999.00,-999.00,0,0.89,1.02,-5.03,-4.56,-4.44,40.71,38.72,35.60,89.86,89.94,89.89,89.54,89.49,89.81
0:43:45,1,0.03,115.2,0.30,0.01,0.04017,-4.5367,38.4467,89.71,-999.00,-999.00,0,0.99,1.16,-4.80,-4.45,-4.36,40.78,38.81,35.75,89.86,89.94,89.90,89.52,89.48,89.81
0:44:35,1,0.03,115.2,0.30,0.01,0.04017,-4.4067,38.5467,89.71,-999.00,-999.00,0,1.09,1.29,-4.58,-4.37,-4.27,40.85,38.89,35.90,89.86,89.94,89.88,89.49,89.47,89.81
0:45:25,1,0.03,115.2,0.30,0.01,0.04017,-4.2467,38.6633,89.73,-999.00,-999.00,0,0.70,0.93,-4.36,-4.22,-4.16,40.93,38.99,36.07,89.86,89.98,89.88,89.49,89.48,89.81
0:46:16,1,0.03,115.2,0.30,0.01,0.04018,-4.0600,38.7900,89.74,-999.00,-999.00,0,0.82,1.11,-4.08,-4.08,-4.02,41.04,39.10,36.23,89.89,90.00,89.88,89.49,89.47,89.80
0:46:57,2,0.98,115.2,8.60,9.66,0.04046,-3.9000,38.8833,89.74,-999.00,-999.00,0,0.92,1.28,-3.84,-3.93,-3.93,41.07,39.21,36.37,89.89,90.00,89.88,89.48,89.47,89.80
0:47:03,2,0.98,115.2,8.60,9.66,0.04046,-3.9000,38.8833,89.74,-999.00,-999.00,0,0.92,1.28,-3.84,-3.93,-3.93,41.07,39.21,36.37,89.89,90.00,89.88,89.48,89.47,89.80
0:47:03,2,0.98,115.2,8.60,9.66,0.04046,-3.9000,38.8833,89.74,-999.00,-999.00,0,0.92,1.28,-3.84,-3.93,-3.93,41.07,39.21,36.37,89.89,90.00,89.88,89.48,89.47,89.80
0:47:53,2,0.98,115.1,8.30,9.31,0.04182,-3.3800,38.9800,89.74,-999.00,-999.00,0,1.01,1.80,-3.10,-3.51,-3.53,41.13,39.27,36.54,89.92,90.00,89.88,89.49,89.47,89.81
0:48:44,2,0.97,115.1,7.50,8.44,0.04307,-3.0567,38.9733,89.74,-999.00,-999.00,0,0.99,2.08,-2.70,-3.19,-3.28,41.13,39.26,36.53,89.92,90.00,89.88,89.49,89.47,89.81
0:49:34,2,0.97,115.1,7.60,8.46,0.04426,-2.8333,38.9500,89.74,-999.00,-999.00,0,0.99,2.37,-2.47,-2.98,-3.05,41.11,39.25,36.49,89.91,90.00,89.88,89.49,89.47,89.81
0:50:24,2,0.97,115.1,7.70,8.63,0.04538,-2.6967,38.9200,89.74,-999.00,-999.00,0,0.30,1.60,-2.39,-2.82,-2.88,41.07,39.24,36.45,89.92,90.00,89.88,89.49,89.47,89.80
0:51:14,2,0.97,115.1,7.70,8.61,0.04660,-2.6200,38.8500,89.73,-999.00,-999.00,0,0.21,1.66,-2.37,-2.70,-2.79,41.02,39.18,36.35,89.86,89.98,89.87,89.48,89.47,89.78
0:52:04,2,0.97,115.1,7.70,8.61,0.04781,-2.5667,38.7700,89.71,-999.00,-999.00,0,0.13,1.72,-2.38,-2.61,-2.71,40.93,39.13,36.25,89.86,89.96,89.87,89.47,89.47,89.79
0:52:55,2,0.97,115.1,7.70,8.58,0.04902,-2.5600,38.7033,89.71,-999.00,-999.00,0,0.06,1.72,-2.44,-2.57,-2.67,40.88,39.09,36.14,89.86,89.96,89.87,89.46,89.47,89.79
0:53:45,2,0.97,115.1,7.60,8.56,0.05023,-2.5500,38.6167,89.69,-999.00,-999.00,0,0.02,1.73,-2.52,-2.51,-2.62,40.81,39.01,36.03,89.86,89.94,89.85,89.47,89.44,89.79
0:54:35,2,0.97,115.1,7.60,8.55,0.05144,-2.5967,38.5167,89.71,-999.00,-999.00,0,0.12,1.69,-2.66,-2.52,-2.61,40.72,38.93,35.90,89.84,89.94,89.85,89.47,89.47,89.79
0:55:25,2,0.97,115.1,7.60,8.53,0.05264,-2.6767,38.3967,89.70,-999.00,-999.00,0,0.55,0.06,-2.81,-2.58,-2.64,40.66,38.82,35.71,89.85,89.93,89.85,89.47,89.47,89.79
0:56:16,2,0.97,115.1,7.60,8.51,0.05385,-2.7067,38.3167,89.71,-999.00,-999.00,0,0.63,0.04,-2.93,-2.57,-2.62,40.58,38.77,35.60,89.85,89.94,89.85,89.49,89.47,89.80
0:57:06,2,0.97,115.1,7.60,8.49,0.05504,-2.7933,38.1933,89.71,-999.00,-999.00,0,0.76,0.06,-3.08,-2.62,-2.68,40.46,38.66,35.46,89.85,89.95,89.86,89.51,89.47,89.81
0:57:56,2,0.97,115.1,7.60,8.47,0.05616,-2.8933,38.0700,89.70,-999.00,-999.00,0,0.88,0.15,-3.29,-2.68,-2.71,40.34,38.55,35.32,89.84,89.93,89.85,89.49,89.47,89.81
0:58:46,2,0.97,115.1,7.50,8.45,0.05735,-2.9967,37.9400,89.71,-999.00,-999.00,0,1.01,0.26,-3.47,-2.76,-2.76,40.25,38.43,35.14,89.86,89.95,89.87,89.54,89.47,89.81
0:59:36,2,0.97,115.1,7.50,8.44,0.05854,-3.1300,37.8233,89.71,-999.00,-999.00,0,1.12,0.39,-3.67,-2.86,-2.86,40.15,38.33,34.99,89.86,89.94,89.92,89.55,89.47,89.81
1:00:26,2,0.97,115.1,7.50,8.42,0.05973,-3.2233,37.7067,89.71,-999.00,-999.00,0,0.76,0.60,-3.87,-2.90,-2.90,40.03,38.24,34.85,89.87,89.94,89.92,89.56,89.47,89.81
1:01:17,2,0.97,115.1,7.50,8.39,0.06092,-3.3633,37.5733,89.73,-999.00,-999.00,0,0.89,0.74,-4.06,-3.02,-3.01,39.92,38.11,34.69,89.86,89.98,89.93,89.57,89.48,89.81
1:02:07,2,0.97,115.1,7.50,8.38,0.06210,-3.4867,37.4233,89.71,-999.00,-999.00,0,1.04,0.86,-4.24,-3.13,-3.09,39.78,37.97,34.52,89.86,89.96,89.93,89.57,89.47,89.81
1:02:58,2,0.97,115.1,7.50,8.37,0.06328,-3.6267,37.2833,89.74,-999.00,-999.00,0,1.18,1.00,-4.43,-3.25,-3.20,39.66,37.86,34.33,89.86,89.99,89.93,89.57,89.48,89.80
1:03:48,2,0.97,115.0,7.40,8.32,0.06446,-3.7567,37.1600,89.74,-999.00,-999.00,0,1.31,1.13,-4.63,-3.34,-3.30,39.56,37.72,34.20,89.86,89.99,89.93,89.57,89.48,89.81
1:04:38,2,0.97,115.0,7.40,8.32,0.06563,-3.9067,37.0067,89.74,-999.00,-999.00,0,1.46,1.28,-4.82,-3.50,-3.40,39.42,37.59,34.01,89.86,89.98,89.93,89.57,89.49,89.81
1:05:29,2,0.97,115.0,7.40,8.30,0.06680,-4.0367,36.8733,89.72,-999.00,-999.00,0,0.88,0.86,-5.01,-3.58,-3.52,39.29,37.47,33.86,89.86,89.96,89.93,89.57,89.49,89.81
1:06:19,2,0.03,115.1,0.30,8.30,0.06786,-4.1900,36.7433,89.74,-999.00,-999.00,0,1.01,1.02,-5.20,-3.74,-3.63,39.16,37.36,33.71,89.87,90.00,89.93,89.57,89.49,89.81
1:06:14,1,0.03,115.2,0.30,0.01,0.06786,-4.2000,36.7400,89.74,-999.00,-999.00,0,1.02,1.03,-5.22,-3.75,-3.63,39.16,37.36,33.70,89.88,90.00,89.94,89.62,89.49,89.81
1:06:21,1,0.03,115.2,0.30,0.01,0.06786,-4.2000,36.7400,89.74,-999.00,-999.00,0,1.02,1.03,-5.22,-3.75,-3.63,39.16,37.36,33.70,89.88,90.00,89.94,89.62,89.49,89.81
1:06:21,1,0.03,115.2,0.30,0.01,0.06786,-4.2000,36.7400,89.74,-999.00,-999.00,0,1.02,1.03,-5.22,-3.75,-3.63,39.16,37.36,33.70,89.88,90.00,89.94,89.62,89.49,89.81
1:07:12,1,0.03,115.2,0.30,0.01,0.06786,-4.2233,36.7000,89.76,-999.00,-999.00,0,1.06,1.05,-5.21,-3.78,-3.68,39.09,37.31,33.70,89.91,90.00,89.97,89.63,89.52,89.85
1:08:02,1,0.03,115.3,0.30,0.01,0.06786,-4.2100,36.7500,89.76,-999.00,-999.00,0,1.00,1.03,-5.16,-3.78,-3.69,39.14,37.33,33.78,89.86,90.00,89.96,89.63,89.51,89.85
1:08:52,1,0.03,115.3,0.30,0.01,0.06786,-4.1867,36.7933,89.78,-999.00,-999.00,0,0.96,1.01,-5.09,-3.78,-3.69,39.15,37.36,33.87,89.86,90.00,89.98,89.63,89.55,89.86
1:09:43,1,0.03,115.2,0.30,0.01,0.06787,-4.1633,36.8500,89.76,-999.00,-999.00,0,0.91,0.99,-5.02,-3.78,-3.69,39.18,37.39,33.98,89.88,90.00,89.96,89.63,89.52,89.86
1:10:33,1,0.03,115.2,0.30,0.01,0.06787,-4.1267,36.9300,89.78,-999.00,-999.00,0,0.01,0.17,-4.92,-3.78,-3.68,39.25,37.46,34.08,89.91,90.00,89.99,89.63,89.55,89.86
1:11:23,1,0.03,115.2,0.30,0.01,0.06787,-4.0767,36.9967,89.78,-999.00,-999.00,0,0.06,0.12,-4.83,-3.76,-3.64,39.29,37.50,34.20,89.89,90.00,89.96,89.63,89.55,89.87
1:12:13,1,0.03,115.3,0.30,0.01,0.06787,-4.0367,37.0733,89.79,-999.00,-999.00,0,0.13,0.08,-4.72,-3.75,-3.64,39.36,37.55,34.31,89.92,90.02,89.98,89.66,89.55,89.92
1:13:03,1,0.03,115.3,0.30,0.01,0.06787,-3.9500,37.1700,89.79,-999.00,-999.00,0,0.23,0.00,-4.58,-3.69,-3.58,39.42,37.64,34.45,89.92,90.02,89.99,89.66,89.55,89.92
1:13:54,1,0.03,115.3,0.30,0.01,0.06787,-3.8733,37.2667,89.81,-999.00,-999.00,0,0.33,0.08,-4.45,-3.64,-3.53,39.49,37.72,34.59,89.93,90.04,89.99,89.68,89.57,89.93
1:14:44,1,0.03,115.3,0.30,0.01,0.06788,-3.7867,37.3667,89.79,-999.00,-999.00,0,0.43,0.16,-4.28,-3.58,-3.50,39.56,37.80,34.74,89.92,90.03,89.95,89.67,89.56,89.93
1:15:34,1,0.03,115.3,0.30,0.01,0.06788,-3.6933,37.4733,89.82,-999.00,-999.00,0,0.61,0.46,-4.12,-3.51,-3.45,39.64,37.90,34.88,89.94,90.07,90.00,89.70,89.58,89.94
1:16:25,1,0.03,115.3,0.30,0.01,0.06788,-3.6000,37.5667,89.84,-999.00,-999.00,0,0.71,0.56,-3.96,-3.45,-3.39,39.71,37.97,35.02,89.93,90.08,90.00,89.71,89.60,89.94
1:17:15,1,0.03,115.3,0.30,0.01,0.06788,-3.5133,37.6667,89.81,-999.00,-999.00,0,0.81,0.64,-3.81,-3.39,-3.34,39.78,38.06,35.16,89.93,90.04,89.95,89.67,89.57,89.94
1:18:05,1,0.03,115.3,0.30,0.01,0.06788,-3.4000,37.7867,89.85,-999.00,-999.00,0,0.93,0.76,-3.64,-3.31,-3.25,39.87,38.16,35.33,89.94,90.07,90.00,89.70,89.62,90.00
1:18:55,1,0.03,115.3,0.30,0.01,0.06789,-3.2600,37.8767,89.82,-999.00,-999.00,0,1.02,0.90,-3.44,-3.20,-3.14,39.92,38.24,35.47,89.92,90.03,89.99,89.66,89.60,89.94
1:19:45,1,0.03,115.3,0.30,0.01,0.06789,-3.1300,37.9933,89.81,-999.00,-999.00,0,1.13,1.03,-3.24,-3.09,-3.06,40.03,38.33,35.62,89.93,90.03,89.99,89.66,89.58,89.94
1:20:35,1,0.03,115.2,0.30,0.01,0.06789,-2.9867,38.1000,89.81,-999.00,-999.00,0,0.69,0.79,-3.04,-2.96,-2.96,40.11,38.43,35.76,89.92,90.02,89.99,89.66,89.60,89.94
1:21:26,1,0.03,115.3,0.30,0.01,0.06789,-2.8567,38.2100,89.80,-999.00,-999.00,0,0.79,0.91,-2.83,-2.87,-2.87,40.19,38.54,35.90,89.92,90.02,89.98,89.64,89.58,89.94
1:22:16,1,0.03,115.3,0.30,0.01,0.06789,-2.7000,38.3367,89.79,-999.00,-999.00,0,0.92,1.06,-2.61,-2.73,-2.76,40.29,38.64,36.08,89.91,90.02,89.98,89.62,89.57,89.93
1:23:06,1,0.03,115.3,0.30,0.01,0.06790,-2.5700,38.4300,89.79,-999.00,-999.00,0,1.02,1.20,-2.41,-2.62,-2.68,40.34,38.73,36.22,89.92,90.01,89.93,89.62,89.58,89.93
1:23:56,1,0.03,115.3,0.30,0.01,0.06790,-2.3933,38.5400,89.79,-999.00,-999.00,0,1.13,1.38,-2.16,-2.46,-2.56,40.45,38.81,36.36,89.92,90.01,89.93,89.57,89.57,89.92
1:24:46,1,0.03,115.3,0.30,0.01,0.06790,-2.2300,38.6667,89.78,-999.00,-999.00,0,1.25,1.54,-1.93,-2.33,-2.43,40.52,38.93,36.55,89.91,90.01,89.90,89.56,89.55,89.92
1:25:36,1,0.03,115.3,0.30,0.01,0.06790,-2.0700,38.7667,89.78,-999.00,-999.00,0,0.74,1.02,-1.68,-2.21,-2.32,40.60,39.01,36.69,89.87,90.00,89.92,89.55,89.55,89.91
1:25:50,2,0.98,115.2,8.70,9.81,0.06820,-2.0033,38.8300,89.76,-999.00,-999.00,0,0.80,1.09,-1.60,-2.14,-2.27,40.66,39.07,36.76,89.86,90.00,89.88,89.55,89.51,89.89
1:25:57,2,0.98,115.2,8.70,9.81,0.06820,-2.0033,38.8300,89.76,-999.00,-999.00,0,0.80,1.09,-1.60,-2.14,-2.27,40.66,39.07,36.76,89.86,90.00,89.88,89.55,89.51,89.89
1:25:57,2,0.98,115.2,8.70,9.81,0.06820,-2.0033,38.8300,89.76,-999.00,-999.00,0,0.80,1.09,-1.60,-2.14,-2.27,40.66,39.07,36.76,89.86,90.00,89.88,89.55,89.51,89.89
1:26:47,2,0.98,115.0,8.30,9.34,0.06957,-1.5400,38.9000,89.78,-999.00,-999.00,0,0.87,1.55,-0.96,-1.75,-1.91,40.71,39.12,36.87,89.89,90.00,89.88,89.55,89.55,89.92
1:27:37,2,0.97,115.1,7.60,8.51,0.07074,-1.1967,38.9233,89.76,-999.00,-999.00,0,0.89,1.89,-0.54,-1.43,-1.62,40.72,39.16,36.89,89.86,89.98,89.87,89.55,89.53,89.92
1:28:28,2,0.97,115.0,7.60,8.52,0.07194,-0.9867,38.9233,89.74,-999.00,-999.00,0,0.88,2.08,-0.38,-1.19,-1.39,40.73,39.18,36.86,89.86,89.98,89.85,89.55,89.50,89.92
