0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC18,TC19,TC20,ROOMTEMP,HUMIDITY
0:07:33,1,0.35,115.2,0.40,0.16,0.00021,-5.20,-5.23,-999.00,-5.24,-999.00,0,-5.43,-4.84,-5.09,-5.78,-4.86,-4.75,-5.58,-6.68,-4.94,-4.21,-3.53,-5.96,-6.22,90.37,33.4
0:08:23,1,0.35,115.2,0.40,0.16,0.00023,-5.14,-5.14,-999.00,-5.06,-999.00,0,-5.32,-4.77,-5.04,-5.74,-4.83,-4.59,-5.47,-6.61,-4.84,-4.20,-3.22,-5.81,-6.14,90.57,35.6
0:09:13,1,0.35,115.2,0.40,0.16,0.00025,-5.08,-5.06,-999.00,-4.86,-999.00,0,-5.18,-4.71,-5.02,-5.65,-4.83,-4.45,-5.37,-6.56,-4.78,-4.16,-2.87,-5.70,-6.01,90.57,37.2
0:10:04,1,0.36,115.2,0.40,0.17,0.00028,-5.01,-4.97,-999.00,-4.68,-999.00,0,-5.09,-4.68,-4.95,-5.57,-4.76,-4.28,-5.26,-6.47,-4.74,-4.11,-2.57,-5.54,-5.92,90.77,39.1
0:10:54,1,0.35,115.2,0.40,0.16,0.00030,-4.90,-4.86,-999.00,-4.50,-999.00,0,-4.91,-4.57,-4.88,-5.49,-4.67,-4.07,-5.09,-6.40,-4.64,-4.09,-2.28,-5.43,-5.78,90.77,40.5
0:11:26,2,0.98,115.1,8.10,9.10,0.00060,-4.88,-4.78,-999.00,-4.36,-999.00,0,-4.88,-4.52,-4.88,-5.44,-4.67,-3.97,-4.98,-6.34,-4.58,-4.04,-2.03,-5.32,-5.73,90.77,42.2
0:11:32,2,0.98,115.1,8.10,9.10,0.00060,-4.88,-4.78,-999.00,-4.36,-999.00,0,-4.88,-4.52,-4.88,-5.44,-4.67,-3.97,-4.98,-6.34,-4.58,-4.04,-2.03,-5.32,-5.73,90.77,42.2
0:11:32,2,0.98,115.1,8.10,9.10,0.00060,-4.88,-4.78,-999.00,-4.36,-999.00,0,-4.88,-4.52,-4.88,-5.44,-4.67,-3.97,-4.98,-6.34,-4.58,-4.04,-2.03,-5.32,-5.73,90.77,42.2
0:12:23,2,0.98,115.0,8.30,9.38,0.00193,-4.60,-4.52,-999.00,-4.12,-999.00,0,-3.96,-4.46,-4.73,-5.26,-4.59,-3.77,-4.46,-6.18,-4.37,-3.80,-1.77,-5.07,-5.52,90.77,42.8
0:13:13,2,0.98,115.0,8.10,9.04,0.00323,-4.49,-4.40,-999.00,-3.97,-999.00,0,-3.78,-4.43,-4.68,-5.10,-4.47,-3.67,-4.29,-6.10,-4.26,-3.67,-1.70,-4.86,-5.36,90.77,45.5
0:14:03,2,0.97,115.0,7.90,8.88,0.00449,-4.37,-4.28,-999.00,-3.91,-999.00,0,-3.76,-4.32,-4.58,-4.87,-4.34,-3.63,-4.21,-5.96,-4.10,-3.52,-1.82,-4.70,-5.21,90.77,45.6
0:14:53,2,0.98,115.0,7.90,8.89,0.00566,-4.32,-4.25,-999.00,-3.88,-999.00,0,-3.81,-4.28,-4.53,-4.73,-4.27,-3.63,-4.21,-5.90,-4.05,-3.46,-2.00,-4.58,-5.07,90.77,47.8
0:15:43,2,0.98,115.0,7.90,8.89,0.00691,-4.25,-4.17,-999.00,-3.86,-999.00,0,-3.85,-4.27,-4.45,-4.55,-4.13,-3.60,-4.17,-5.78,-3.94,-3.37,-2.24,-4.42,-4.92,90.77,49.8
0:16:34,2,0.98,115.0,8.10,9.04,0.00816,-4.20,-4.14,-999.00,-3.89,-999.00,0,-3.88,-4.24,-4.42,-4.42,-4.04,-3.63,-4.18,-5.71,-3.88,-3.30,-2.54,-4.32,-4.82,90.77,50.4
0:17:24,2,0.98,115.0,8.00,8.94,0.00943,-4.16,-4.11,-999.00,-3.91,-999.00,0,-3.95,-4.19,-4.38,-4.31,-3.95,-3.63,-4.21,-5.66,-3.82,-3.24,-2.79,-4.23,-4.71,90.77,51.2
0:18:14,2,0.98,115.0,7.90,8.86,0.01068,-4.13,-4.11,-999.00,-3.95,-999.00,0,-4.00,-4.19,-4.33,-4.23,-3.90,-3.65,-4.23,-5.64,-3.82,-3.21,-3.05,-4.18,-4.62,90.77,55.8
0:19:04,2,0.98,115.0,7.90,8.84,0.01193,-4.07,-4.07,-999.00,-3.99,-999.00,0,-4.06,-4.08,-4.28,-4.15,-3.78,-3.64,-4.24,-5.60,-3.74,-3.15,-3.32,-4.13,-4.52,90.77,55.3
0:19:55,2,0.97,114.9,7.90,8.80,0.01317,-4.04,-4.06,-999.00,-4.07,-999.00,0,-4.14,-4.08,-4.26,-4.02,-3.71,-3.66,-4.29,-5.55,-3.68,-3.12,-3.62,-4.13,-4.47,90.77,57.6
0:20:45,2,0.97,115.0,7.90,8.80,0.01441,-4.03,-4.06,-999.00,-4.13,-999.00,0,-4.20,-4.06,-4.25,-3.98,-3.65,-3.69,-4.35,-5.54,-3.67,-3.07,-3.91,-4.07,-4.41,90.77,58.0
0:21:35,2,0.97,115.0,7.80,8.79,0.01565,-3.98,-4.04,-999.00,-4.18,-999.00,0,-4.24,-4.01,-4.20,-3.85,-3.60,-3.71,-4.35,-5.49,-3.62,-3.02,-4.17,-4.02,-4.36,90.77,60.1
0:22:26,2,0.97,115.0,7.90,8.88,0.01689,-3.96,-4.04,-999.00,-4.26,-999.00,0,-4.28,-3.99,-4.18,-3.81,-3.55,-3.77,-4.38,-5.46,-3.58,-3.02,-4.44,-4.02,-4.33,90.77,60.8
0:23:16,2,0.97,115.0,7.90,8.80,0.01805,-3.95,-4.07,-999.00,-4.34,-999.00,0,-4.33,-3.99,-4.14,-3.79,-3.49,-3.82,-4.43,-5.46,-3.60,-3.02,-4.69,-4.02,-4.32,90.77,59.8
0:24:06,2,0.97,115.0,7.90,8.80,0.01929,-3.92,-4.04,-999.00,-4.40,-999.00,0,-4.37,-3.96,-4.12,-3.72,-3.42,-3.85,-4.42,-5.40,-3.56,-2.95,-4.92,-4.01,-4.27,90.77,59.8
0:24:56,2,0.97,114.9,7.80,8.77,0.02053,-3.86,-4.02,-999.00,-4.47,-999.00,0,-4.39,-3.88,-4.06,-3.63,-3.32,-3.89,-4.43,-5.36,-3.49,-2.91,-5.13,-4.00,-4.27,90.77,59.8
0:25:46,2,0.97,115.0,7.90,8.81,0.02177,-3.85,-4.03,-999.00,-4.55,-999.00,0,-4.44,-3.88,-4.03,-3.60,-3.29,-3.92,-4.49,-5.36,-3.46,-2.91,-5.37,-4.02,-4.27,90.77,59.8
0:26:37,2,0.97,115.0,7.80,8.75,0.02300,-3.84,-4.05,-999.00,-4.64,-999.00,0,-4.47,-3.86,-4.03,-3.60,-3.23,-3.98,-4.54,-5.35,-3.46,-2.91,-5.57,-4.07,-4.27,90.77,62.5
0:27:27,2,0.97,115.0,7.90,8.81,0.02423,-3.79,-4.01,-999.00,-4.67,-999.00,0,-4.48,-3.83,-4.00,-3.50,-3.15,-4.00,-4.50,-5.28,-3.44,-2.84,-5.75,-4.03,-4.22,90.77,63.1
0:28:17,2,0.97,115.0,7.90,8.80,0.02548,-3.76,-4.01,-999.00,-4.74,-999.00,0,-4.47,-3.80,-3.95,-3.49,-3.11,-4.01,-4.54,-5.27,-3.38,-2.83,-5.92,-4.07,-4.22,90.77,64.3
0:29:08,2,0.97,115.0,7.80,8.75,0.02671,-3.77,-4.03,-999.00,-4.82,-999.00,0,-4.57,-3.80,-3.95,-3.44,-3.07,-4.08,-4.59,-5.27,-3.38,-2.83,-6.12,-4.13,-4.22,90.77,64.2
0:29:58,2,0.97,115.0,7.90,8.80,0.02795,-3.77,-4.05,-999.00,-4.91,-999.00,0,-4.61,-3.80,-3.94,-3.48,-3.01,-4.12,-4.64,-5.26,-3.38,-2.83,-6.31,-4.15,-4.26,90.77,66.1
0:30:49,2,0.97,115.0,7.90,8.81,0.02918,-3.71,-4.02,-999.00,-4.93,-999.00,0,-4.58,-3.72,-3.88,-3.42,-2.96,-4.13,-4.60,-5.22,-3.32,-2.83,-6.42,-4.16,-4.22,90.57,66.3
0:31:39,2,0.97,115.0,7.90,8.81,0.03042,-3.70,-4.03,-999.00,-4.99,-999.00,0,-4.64,-3.69,-3.84,-3.40,-2.91,-4.15,-4.65,-5.18,-3.32,-2.83,-6.56,-4.18,-4.23,90.57,66.4
0:32:29,2,0.97,115.0,7.90,8.81,0.03158,-3.69,-4.03,-999.00,-5.05,-999.00,0,-4.65,-3.69,-3.84,-3.41,-2.88,-4.21,-4.65,-5.16,-3.32,-2.83,-6.68,-4.21,-4.27,90.57,67.8
0:33:20,2,0.97,115.0,7.90,8.81,0.03283,-3.69,-4.04,-999.00,-5.10,-999.00,0,-4.68,-3.68,-3.83,-3.41,-2.86,-4.25,-4.67,-5.15,-3.31,-2.80,-6.79,-4.25,-4.27,90.57,67.4
0:34:10,2,0.97,115.0,7.80,8.74,0.03407,-3.67,-4.02,-999.00,-5.14,-999.00,0,-4.67,-3.64,-3.81,-3.38,-2.83,-4.27,-4.67,-5.11,-3.30,-2.75,-6.88,-4.26,-4.27,90.37,68.4
0:35:01,2,0.97,115.0,7.80,8.72,0.03529,-3.67,-4.02,-999.00,-5.21,-999.00,0,-4.69,-3.64,-3.80,-3.41,-2.80,-4.29,-4.69,-5.11,-3.28,-2.74,-7.00,-4.32,-4.31,90.37,68.8
0:35:51,2,0.97,115.0,7.80,8.70,0.03652,-3.68,-4.07,-999.00,-5.27,-999.00,0,-4.76,-3.64,-3.80,-3.43,-2.77,-4.39,-4.76,-5.11,-3.32,-2.76,-7.11,-4.37,-4.34,90.37,69.7
0:36:41,2,0.97,115.0,7.80,8.69,0.03774,-3.66,-4.04,-999.00,-5.30,-999.00,0,-4.74,-3.64,-3.78,-3.40,-2.72,-4.40,-4.74,-5.09,-3.28,-2.70,-7.20,-4.38,-4.33,90.37,70.6
0:37:31,2,0.97,115.1,7.80,8.72,0.03896,-3.68,-4.07,-999.00,-5.36,-999.00,0,-4.81,-3.64,-3.81,-3.43,-2.72,-4.45,-4.79,-5.11,-3.30,-2.72,-7.31,-4.40,-4.38,90.37,71.8
0:38:21,2,0.97,115.1,7.80,8.71,0.04019,-3.69,-4.09,-999.00,-5.45,-999.00,0,-4.86,-3.64,-3.77,-3.49,-2.71,-4.48,-4.84,-5.11,-3.32,-2.72,-7.44,-4.51,-4.41,90.37,73.2
0:39:12,2,0.97,115.1,7.80,8.70,0.04144,-3.71,-4.11,-999.00,-5.51,-999.00,0,-4.88,-3.63,-3.78,-3.54,-2.70,-4.57,-4.87,-5.11,-3.30,-2.71,-7.55,-4.55,-4.44,90.37,73.1
0:40:02,2,0.97,115.1,8.40,9.36,0.04275,-3.72,-4.15,-999.00,-5.59,-999.00,0,-4.97,-3.61,-3.76,-3.59,-2.69,-4.59,-4.98,-5.16,-3.32,-2.72,-7.68,-4.62,-4.47,90.37,74.8
0:40:52,2,0.97,115.0,8.40,9.34,0.04398,-3.70,-4.15,-999.00,-5.63,-999.00,0,-5.00,-3.55,-3.70,-3.54,-2.69,-4.65,-4.98,-5.11,-3.32,-2.69,-7.75,-4.65,-4.50,90.37,76.7
0:41:42,2,0.97,115.0,8.40,9.32,0.04529,-3.73,-4.19,-999.00,-5.73,-999.00,0,-5.02,-3.61,-3.70,-3.60,-2.72,-4.70,-5.04,-5.13,-3.38,-2.72,-7.88,-4.76,-4.54,90.57,77.6
0:42:33,2,0.97,115.0,8.40,9.32,0.04660,-3.73,-4.21,-999.00,-5.76,-999.00,0,-5.08,-3.56,-3.70,-3.60,-2.69,-4.78,-5.09,-5.12,-3.38,-2.69,-7.94,-4.77,-4.58,90.57,77.2
0:43:23,2,0.97,115.0,8.40,9.32,0.04792,-3.75,-4.25,-999.00,-5.84,-999.00,0,-5.13,-3.59,-3.70,-3.63,-2.69,-4.88,-5.12,-5.16,-3.38,-2.72,-8.04,-4.84,-4.63,90.57,78.6
0:44:13,2,0.97,115.0,8.40,9.32,0.04923,-3.78,-4.28,-999.00,-5.91,-999.00,0,-5.21,-3.62,-3.70,-3.68,-2.69,-4.92,-5.17,-5.17,-3.41,-2.72,-8.18,-4.90,-4.66,90.57,77.9
0:45:04,2,0.97,115.0,8.40,9.37,0.05054,-3.80,-4.31,-999.00,-5.97,-999.00,0,-5.21,-3.61,-3.73,-3.74,-2.69,-5.00,-5.23,-5.17,-3.45,-2.72,-8.26,-4.95,-4.71,90.57,77.6
0:45:54,2,0.97,115.0,8.40,9.34,0.05186,-3.81,-4.33,-999.00,-6.03,-999.00,0,-5.27,-3.61,-3.73,-3.77,-2.69,-5.03,-5.27,-5.19,-3.43,-2.72,-8.34,-5.01,-4.75,90.37,77.6
0:46:44,2,0.97,115.0,8.40,9.38,0.05318,-3.81,-4.35,-999.00,-6.08,-999.00,0,-5.27,-3.61,-3.70,-3.79,-2.69,-5.09,-5.30,-5.19,-3.46,-2.72,-8.41,-5.06,-4.78,90.37,78.0
0:47:34,2,0.97,114.9,8.40,9.35,0.05450,-3.83,-4.39,-999.00,-6.14,-999.00,0,-5.35,-3.61,-3.70,-3.82,-2.69,-5.14,-5.37,-5.22,-3.46,-2.75,-8.45,-5.14,-4.84,90.37,79.4
0:48:24,2,0.97,114.9,8.40,9.36,0.05582,-3.84,-4.40,-999.00,-6.20,-999.00,0,-5.35,-3.61,-3.70,-3.87,-2.69,-5.17,-5.37,-5.22,-3.49,-2.77,-8.52,-5.20,-4.89,90.37,78.9
0:49:15,2,0.97,115.0,8.40,9.37,0.05705,-3.89,-4.46,-999.00,-6.28,-999.00,0,-5.41,-3.64,-3.76,-3.93,-2.70,-5.26,-5.44,-5.27,-3.56,-2.77,-8.62,-5.27,-4.96,90.37,78.8
0:50:05,2,0.97,115.0,8.40,9.36,0.05836,-3.87,-4.45,-999.00,-6.31,-999.00,0,-5.42,-3.62,-3.71,-3.91,-2.69,-5.29,-5.43,-5.23,-3.52,-2.77,-8.63,-5.28,-5.01,90.37,80.1
0:50:55,2,0.97,114.9,8.40,9.36,0.05968,-3.90,-4.51,-999.00,-6.37,-999.00,0,-5.48,-3.62,-3.73,-3.99,-2.70,-5.34,-5.53,-5.28,-3.59,-2.79,-8.68,-5.36,-5.07,90.37,81.4
0:51:46,2,0.97,115.0,8.40,9.34,0.06100,-3.92,-4.52,-999.00,-6.40,-999.00,0,-5.51,-3.62,-3.76,-4.01,-2.72,-5.40,-5.53,-5.27,-3.57,-2.83,-8.70,-5.39,-5.10,90.37,82.4
0:52:36,2,0.97,115.0,8.40,9.31,0.06232,-3.94,-4.56,-999.00,-6.48,-999.00,0,-5.51,-3.64,-3.76,-4.07,-2.72,-5.45,-5.61,-5.30,-3.62,-2.83,-8.75,-5.50,-5.20,90.37,83.2
0:53:27,2,0.97,115.0,8.30,9.25,0.06362,-3.99,-4.62,-999.00,-6.55,-999.00,0,-5.58,-3.66,-3.80,-4.16,-2.76,-5.51,-5.66,-5.35,-3.69,-2.89,-8.86,-5.55,-5.25,90.37,81.3
0:54:17,2,0.97,115.0,8.30,9.22,0.06492,-4.00,-4.62,-999.00,-6.58,-999.00,0,-5.60,-3.66,-3.79,-4.19,-2.76,-5.54,-5.65,-5.32,-3.69,-2.90,-8.87,-5.59,-5.27,90.37,80.8
0:55:07,2,0.97,114.9,8.30,9.22,0.06622,-4.03,-4.66,-999.00,-6.62,-999.00,0,-5.67,-3.67,-3.81,-4.23,-2.78,-5.60,-5.72,-5.37,-3.70,-2.91,-8.92,-5.64,-5.29,90.37,80.3
0:55:58,2,0.97,115.0,8.30,9.22,0.06752,-4.07,-4.71,-999.00,-6.71,-999.00,0,-5.74,-3.73,-3.82,-4.27,-2.80,-5.70,-5.81,-5.39,-3.74,-2.92,-9.04,-5.71,-5.38,90.37,79.8
0:56:48,2,0.97,115.0,8.30,9.28,0.06881,-4.08,-4.74,-999.00,-6.75,-999.00,0,-5.80,-3.72,-3.82,-4.28,-2.80,-5.74,-5.82,-5.43,-3.73,-2.96,-9.10,-5.76,-5.40,90.37,79.6
0:57:39,2,0.97,114.9,8.40,9.35,0.07013,-4.10,-4.76,-999.00,-6.79,-999.00,0,-5.79,-3.69,-3.84,-4.35,-2.83,-5.77,-5.88,-5.44,-3.76,-2.96,-9.14,-5.77,-5.45,90.37,80.3
0:58:29,2,0.97,115.0,8.40,9.35,0.07144,-4.10,-4.77,-999.00,-6.84,-999.00,0,-5.82,-3.72,-3.82,-4.34,-2.80,-5.78,-5.88,-5.44,-3.79,-2.95,-9.17,-5.86,-5.48,90.57,80.1
0:59:19,2,0.97,115.0,8.40,9.37,0.07276,-4.17,-4.84,-999.00,-6.90,-999.00,0,-5.90,-3.75,-3.88,-4.43,-2.87,-5.87,-5.97,-5.49,-3.86,-3.02,-9.22,-5.94,-5.55,90.57,80.0
1:00:10,2,0.97,114.9,8.40,9.35,0.07407,-4.20,-4.87,-999.00,-6.95,-999.00,0,-5.95,-3.80,-3.89,-4.49,-2.88,-5.91,-6.00,-5.52,-3.87,-3.06,-9.29,-5.97,-5.59,90.57,80.3
1:01:00,2,0.97,114.9,8.30,9.28,0.07539,-4.22,-4.91,-999.00,-6.97,-999.00,0,-5.97,-3.80,-3.90,-4.52,-2.91,-5.97,-6.05,-5.55,-3.90,-3.07,-9.27,-6.03,-5.62,90.57,81.5
1:01:51,2,0.97,115.0,8.30,9.23,0.07669,-4.22,-4.91,-999.00,-7.02,-999.00,0,-5.96,-3.80,-3.89,-4.55,-2.90,-5.99,-6.05,-5.54,-3.90,-3.07,-9.30,-6.08,-5.69,90.77,81.1
1:02:41,2,0.97,115.0,8.30,9.20,0.07790,-4.26,-4.96,-999.00,-7.08,-999.00,0,-6.04,-3.80,-3.95,-4.62,-2.91,-6.05,-6.12,-5.55,-3.95,-3.13,-9.37,-6.13,-5.73,90.77,82.3
1:03:32,2,0.97,114.9,8.30,9.18,0.07920,-4.32,-5.01,-999.00,-7.14,-999.00,0,-6.15,-3.83,-3.99,-4.67,-2.96,-6.10,-6.19,-5.60,-4.00,-3.16,-9.44,-6.21,-5.78,90.97,81.3
1:04:22,2,0.97,114.9,8.30,9.19,0.08049,-4.36,-5.06,-999.00,-7.17,-999.00,0,-6.20,-3.88,-4.00,-4.70,-3.02,-6.16,-6.24,-5.66,-4.05,-3.17,-9.47,-6.24,-5.81,90.97,80.7
1:05:13,2,0.97,115.0,8.20,9.17,0.08179,-4.39,-5.10,-999.00,-7.22,-999.00,0,-6.23,-3.89,-4.03,-4.75,-3.05,-6.23,-6.32,-5.67,-4.09,-3.21,-9.55,-6.27,-5.84,90.97,81.3
1:06:03,2,0.97,115.0,8.20,9.18,0.08308,-4.43,-5.13,-999.00,-7.28,-999.00,0,-6.28,-3.94,-4.03,-4.81,-3.07,-6.26,-6.35,-5.71,-4.09,-3.23,-9.61,-6.33,-5.89,90.97,81.9
1:06:53,2,0.97,115.0,8.30,9.18,0.08437,-4.45,-5.16,-999.00,-7.36,-999.00,0,-6.29,-3.98,-4.09,-4.84,-3.06,-6.30,-6.40,-5.72,-4.10,-3.27,-9.68,-6.41,-5.98,90.97,82.3
1:07:43,2,0.97,114.9,8.30,9.30,0.08568,-4.50,-5.20,-999.00,-7.41,-999.00,0,-6.34,-4.02,-4.13,-4.89,-3.12,-6.35,-6.44,-5.74,-4.15,-3.31,-9.74,-6.46,-6.03,90.97,82.7
1:08:34,2,0.97,114.9,8.30,9.26,0.08698,-4.54,-5.24,-999.00,-7.48,-999.00,0,-6.39,-4.02,-4.20,-4.95,-3.15,-6.40,-6.48,-5.79,-4.20,-3.34,-9.80,-6.55,-6.09,90.97,82.2
1:09:25,2,0.97,114.9,8.30,9.21,0.08828,-4.57,-5.29,-999.00,-7.52,-999.00,0,-6.45,-4.06,-4.20,-5.00,-3.16,-6.47,-6.53,-5.85,-4.26,-3.35,-9.83,-6.59,-6.14,91.17,81.9
1:10:15,2,0.97,114.9,8.20,9.17,0.08957,-4.63,-5.34,-999.00,-7.55,-999.00,0,-6.54,-4.08,-4.23,-5.07,-3.22,-6.52,-6.61,-5.89,-4.31,-3.38,-9.88,-6.62,-6.15,91.17,81.6
1:11:05,2,0.97,114.9,8.30,9.18,0.09087,-4.67,-5.40,-999.00,-7.60,-999.00,0,-6.57,-4.13,-4.25,-5.13,-3.25,-6.58,-6.66,-5.94,-4.36,-3.44,-9.94,-6.65,-6.21,91.17,81.3
1:11:55,2,0.97,114.9,8.20,9.17,0.09215,-4.68,-5.40,-999.00,-7.68,-999.00,0,-6.59,-4.14,-4.28,-5.14,-3.27,-6.60,-6.68,-5.96,-4.35,-3.42,-9.99,-6.76,-6.28,91.17,81.7
1:12:45,2,0.97,115.0,8.20,9.15,0.09345,-4.72,-5.44,-999.00,-7.73,-999.00,0,-6.66,-4.19,-4.28,-5.19,-3.27,-6.65,-6.74,-5.97,-4.39,-3.46,-10.05,-6.82,-6.33,91.17,82.3
1:13:36,2,0.97,114.9,8.20,9.14,0.09473,-4.77,-5.49,-999.00,-7.77,-999.00,0,-6.72,-4.24,-4.33,-5.25,-3.32,-6.73,-6.79,-5.99,-4.41,-3.51,-10.08,-6.85,-6.39,91.17,82.2
1:14:26,2,0.97,114.9,8.20,9.14,0.09593,-4.80,-5.54,-999.00,-7.82,-999.00,0,-6.72,-4.27,-4.38,-5.30,-3.34,-6.79,-6.85,-6.04,-4.45,-3.56,-10.18,-6.87,-6.40,91.17,81.8
1:15:16,2,0.97,114.9,8.20,9.15,0.09722,-4.84,-5.59,-999.00,-7.89,-999.00,0,-6.84,-4.27,-4.39,-5.33,-3.38,-6.85,-6.88,-6.11,-4.51,-3.59,-10.24,-6.96,-6.47,91.17,82.2
1:16:06,2,0.97,114.9,8.20,9.13,0.09851,-4.89,-5.62,-999.00,-7.94,-999.00,0,-6.89,-4.32,-4.44,-5.39,-3.40,-6.90,-6.93,-6.15,-4.53,-3.60,-10.29,-7.01,-6.51,91.17,83.0
1:16:57,2,0.97,114.9,8.20,9.13,0.09979,-4.93,-5.67,-999.00,-7.97,-999.00,0,-6.92,-4.37,-4.47,-5.44,-3.46,-6.93,-6.99,-6.17,-4.59,-3.66,-10.32,-7.04,-6.55,91.17,83.5
1:17:47,2,0.97,114.9,8.20,9.12,0.10108,-4.99,-5.72,-999.00,-8.04,-999.00,0,-7.02,-4.42,-4.52,-5.52,-3.49,-6.99,-7.06,-6.22,-4.64,-3.70,-10.42,-7.09,-6.61,91.17,84.0
1:18:37,2,0.97,114.9,8.20,9.12,0.10236,-5.03,-5.77,-999.00,-8.10,-999.00,0,-7.07,-4.42,-4.54,-5.57,-3.54,-7.05,-7.10,-6.28,-4.67,-3.74,-10.48,-7.15,-6.66,91.17,83.7
1:19:27,2,0.97,114.8,8.30,9.21,0.10365,-5.07,-5.82,-999.00,-8.16,-999.00,0,-7.11,-4.46,-4.58,-5.62,-3.57,-7.10,-7.18,-6.30,-4.75,-3.77,-10.54,-7.21,-6.72,91.17,83.0
1:20:17,2,0.97,114.8,8.30,9.22,0.10495,-5.10,-5.84,-999.00,-8.18,-999.00,0,-7.13,-4.47,-4.64,-5.64,-3.60,-7.12,-7.18,-6.34,-4.75,-3.79,-10.54,-7.26,-6.74,91.17,82.5
1:21:07,2,0.97,114.9,8.30,9.19,0.10616,-5.11,-5.88,-999.00,-8.22,-999.00,0,-7.11,-4.52,-4.64,-5.69,-3.60,-7.17,-7.23,-6.39,-4.78,-3.84,-10.57,-7.30,-6.78,91.17,82.0
1:21:58,2,0.97,114.9,8.30,9.20,0.10745,-5.17,-5.91,-999.00,-8.25,-999.00,0,-7.22,-4.53,-4.69,-5.74,-3.65,-7.21,-7.29,-6.40,-4.82,-3.84,-10.58,-7.34,-6.83,91.17,82.4
1:22:48,2,0.97,114.9,8.20,9.16,0.10874,-5.19,-5.95,-999.00,-8.30,-999.00,0,-7.22,-4.57,-4.71,-5.77,-3.68,-7.28,-7.32,-6.43,-4.83,-3.89,-10.62,-7.40,-6.88,91.17,83.5
1:23:39,2,0.97,114.9,8.30,9.19,0.11003,-5.23,-5.99,-999.00,-8.33,-999.00,0,-7.24,-4.63,-4.76,-5.82,-3.72,-7.31,-7.33,-6.48,-4.89,-3.92,-10.62,-7.45,-6.91,91.17,82.6
1:24:29,2,0.97,114.9,8.30,9.26,0.11133,-5.27,-6.03,-999.00,-8.39,-999.00,0,-7.32,-4.64,-4.77,-5.88,-3.76,-7.35,-7.37,-6.52,-4.94,-3.95,-10.68,-7.51,-6.97,91.17,82.6
