0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,CABVARIATION,FRZVARIATION,TC1,TC2,TC3,TC11,TC12,TC13,AMBLEFTBOT,AMBLEFT,AMBLEFTTOP,AMBRIGHTBOT,AMBRIGHT,AMBRIGHTTOP
0:00:00,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Freezer,Cab,Ambient,Frez Door,Cab Door,Def/Rec Time,CabVariation,FrzVariation,FC1,FC2,FC3,FF1,FF2,FF3,AmbLeftBot,AmbLeft,AmbLeftTop,AmbRightBot,AmbRight,AmbRightTop
0:00:01,1,0.03,115.1,0.30,0.01,0.73411,2.1367,42.9000,90.04,-999.00,-999.00,0.000000,0.000000,0.000000,1.13,2.57,2.71,44.89,43.30,40.51,90.14,90.22,90.23,89.79,89.85,90.24
0:00:50,1,0.03,115.1,0.30,0.01,0.00000,2.2067,42.9767,90.01,-999.00,-999.00,0,999.00,999.00,1.26,2.61,2.75,44.94,43.36,40.63,90.13,90.18,90.23,89.77,89.84,90.24
0:01:40,1,0.03,115.1,0.30,0.01,0.00000,2.2200,43.0200,90.00,-999.00,-999.00,0,999.00,999.00,1.34,2.60,2.72,44.96,43.39,40.71,90.09,90.16,90.23,89.77,89.84,90.23
0:02:30,1,0.03,115.2,0.30,0.01,0.00001,2.3433,43.1500,89.99,-999.00,-999.00,0,999.00,999.00,1.55,2.68,2.80,45.06,43.51,40.88,90.09,90.16,90.23,89.77,89.82,90.22
0:03:20,1,0.03,115.2,0.30,0.01,0.00001,2.4500,43.2700,89.98,-999.00,-999.00,0,999.00,999.00,1.74,2.74,2.87,45.16,43.62,41.03,90.08,90.16,90.21,89.77,89.80,90.21
0:04:11,1,0.03,115.2,0.30,0.01,0.00001,2.5400,43.3567,89.97,-999.00,-999.00,0,999.00,999.00,1.90,2.82,2.90,45.22,43.69,41.16,90.08,90.15,90.20,89.76,89.79,90.20
0:05:01,1,0.03,115.2,0.30,0.01,0.00001,2.6367,43.4600,89.98,-999.00,-999.00,0,0.56,0.50,2.09,2.87,2.95,45.30,43.78,41.30,90.08,90.16,90.20,89.77,89.80,90.19
0:05:52,1,0.03,115.2,0.30,0.01,0.00001,2.7467,43.5600,90.02,-999.00,-999.00,0,0.66,0.61,2.27,2.95,3.02,45.37,43.86,41.45,90.08,90.21,90.22,89.77,89.84,90.21
0:06:42,1,0.03,115.2,0.30,0.01,0.00001,2.8767,43.6467,90.02,-999.00,-999.00,0,0.75,0.74,2.49,3.05,3.09,45.44,43.93,41.57,90.08,90.19,90.20,89.77,89.85,90.24
0:07:32,1,0.03,115.1,0.30,0.01,0.00002,2.9800,43.7533,89.97,-999.00,-999.00,0,0.85,0.84,2.68,3.11,3.15,45.50,44.04,41.72,90.07,90.15,90.20,89.76,89.79,90.21
0:08:22,1,0.03,115.1,0.30,0.01,0.00002,3.1133,43.8633,89.98,-999.00,-999.00,0,0.96,0.98,2.88,3.20,3.26,45.61,44.12,41.86,90.05,90.16,90.19,89.73,89.80,90.23
0:09:12,1,0.03,115.1,0.30,0.01,0.00002,3.2267,43.9800,89.98,-999.00,-999.00,0,1.08,1.09,3.09,3.28,3.31,45.69,44.23,42.02,90.06,90.16,90.19,89.71,89.80,90.22
0:10:02,1,0.03,115.2,0.30,0.01,0.00002,3.3933,44.0933,89.98,-999.00,-999.00,0,0.62,0.73,3.32,3.44,3.42,45.78,44.33,42.17,90.05,90.16,90.18,89.71,89.80,90.22
0:10:53,1,0.03,115.1,0.30,0.01,0.00002,3.5167,44.1967,89.97,-999.00,-999.00,0,0.74,0.88,3.54,3.53,3.48,45.86,44.42,42.31,90.05,90.16,90.16,89.71,89.78,90.22
0:11:43,1,0.03,115.1,0.30,0.01,0.00003,3.6733,44.3067,89.97,-999.00,-999.00,0,0.85,1.04,3.76,3.64,3.62,45.93,44.52,42.47,90.05,90.14,90.15,89.71,89.80,90.22
0:12:34,1,0.98,115.1,8.50,0.01,0.00024,3.8200,44.4200,89.98,-999.00,-999.00,0,0.96,1.19,3.98,3.78,3.70,46.03,44.61,42.62,90.05,90.16,90.15,89.71,89.79,90.22
0:12:31,2,0.98,115.0,9.30,10.42,0.00034,3.8433,44.4467,89.96,-999.00,-999.00,0,0.99,1.21,4.03,3.78,3.72,46.05,44.65,42.64,90.05,90.15,90.15,89.71,89.77,90.22
0:12:37,2,0.98,115.0,9.30,10.42,0.00034,3.8433,44.4467,89.96,-999.00,-999.00,0,0.99,1.21,4.03,3.78,3.72,46.05,44.65,42.64,90.05,90.15,90.15,89.71,89.77,90.22
0:12:37,2,0.98,115.0,9.30,10.42,0.00034,3.8433,44.4467,89.96,-999.00,-999.00,0,0.99,1.21,4.03,3.78,3.72,46.05,44.65,42.64,90.05,90.15,90.15,89.71,89.77,90.22
0:13:27,2,0.98,114.8,8.60,9.63,0.00176,4.2067,44.4900,89.95,-999.00,-999.00,0,1.03,1.57,4.50,4.11,4.01,46.07,44.72,42.68,90.05,90.13,90.15,89.71,89.77,90.22
0:14:18,2,0.97,114.9,7.90,8.85,0.00305,4.4567,44.4900,89.95,-999.00,-999.00,0,1.03,1.82,4.79,4.36,4.22,46.07,44.72,42.68,90.04,90.13,90.16,89.72,89.77,90.22
0:15:08,2,0.98,115.0,8.00,8.93,0.00421,4.5533,44.4767,89.95,-999.00,-999.00,0,0.39,1.20,4.87,4.49,4.30,46.07,44.73,42.63,90.06,90.13,90.16,89.72,89.77,90.22
0:15:58,2,0.98,114.9,8.00,8.93,0.00547,4.5600,44.4267,89.96,-999.00,-999.00,0,0.34,1.21,4.77,4.55,4.36,46.06,44.67,42.55,90.05,90.13,90.16,89.73,89.78,90.22
0:16:48,2,0.98,114.9,8.00,8.95,0.00673,4.5233,44.3733,89.95,-999.00,-999.00,0,0.29,1.17,4.62,4.59,4.36,46.04,44.62,42.46,90.01,90.13,90.12,89.71,89.77,90.20
0:17:38,2,0.98,114.9,8.00,8.94,0.00799,4.4500,44.3033,89.96,-999.00,-999.00,0,0.22,1.10,4.44,4.55,4.36,45.99,44.59,42.33,90.05,90.13,90.17,89.75,89.79,90.21
0:18:28,2,0.98,114.9,7.90,8.91,0.00925,4.3233,44.2167,89.96,-999.00,-999.00,0,0.13,0.97,4.18,4.49,4.30,45.93,44.53,42.19,90.05,90.13,90.19,89.77,89.80,90.22
0:19:18,2,0.98,114.9,7.90,8.87,0.01050,4.1700,44.1100,89.96,-999.00,-999.00,0,0.04,0.84,3.91,4.41,4.19,45.86,44.45,42.02,90.06,90.13,90.16,89.77,89.80,90.23
0:20:09,2,0.97,114.9,7.90,8.84,0.01167,4.0233,44.0000,89.96,-999.00,-999.00,0,0.48,0.53,3.66,4.29,4.12,45.80,44.34,41.86,90.05,90.13,90.17,89.77,89.80,90.22
0:20:59,2,0.98,114.9,7.90,8.82,0.01292,3.8533,43.9033,89.96,-999.00,-999.00,0,0.58,0.70,3.38,4.18,4.00,45.73,44.27,41.71,90.05,90.12,90.15,89.77,89.80,90.22
0:21:49,2,0.98,115.0,7.90,8.80,0.01416,3.6867,43.8000,89.94,-999.00,-999.00,0,0.68,0.86,3.09,4.05,3.92,45.66,44.20,41.54,90.05,90.09,90.15,89.77,89.80,90.22
0:22:39,2,0.97,115.0,7.80,8.76,0.01540,3.4600,43.6967,89.94,-999.00,-999.00,0,0.79,1.09,2.76,3.86,3.76,45.60,44.11,41.38,90.05,90.09,90.15,89.77,89.80,90.22
0:23:29,2,0.97,115.0,7.80,8.73,0.01663,3.2233,43.5600,89.94,-999.00,-999.00,0,0.92,1.33,2.41,3.67,3.59,45.50,44.00,41.18,90.05,90.09,90.15,89.75,89.80,90.22
0:24:19,2,0.97,115.0,7.80,8.72,0.01786,2.9967,43.4300,89.94,-999.00,-999.00,0,1.05,1.55,2.08,3.49,3.42,45.41,43.89,40.99,90.04,90.08,90.15,89.76,89.80,90.22
0:25:10,2,0.97,114.9,7.80,8.69,0.01909,2.7733,43.3100,89.96,-999.00,-999.00,0,0.73,1.30,1.77,3.29,3.26,45.35,43.78,40.80,90.04,90.10,90.18,89.75,89.83,90.21
0:26:00,2,0.97,114.9,7.70,8.65,0.02031,2.5167,43.1667,89.99,-999.00,-999.00,0,0.87,1.56,1.41,3.07,3.07,45.22,43.66,40.62,90.05,90.13,90.19,89.77,89.84,90.22
0:26:50,2,0.97,115.0,7.70,8.65,0.02153,2.2533,43.0167,89.97,-999.00,-999.00,0,1.02,1.80,1.07,2.85,2.84,45.10,43.52,40.43,90.05,90.13,90.20,89.77,89.82,90.22
0:27:41,2,0.97,115.0,7.70,8.62,0.02275,1.9900,42.8700,89.97,-999.00,-999.00,0,1.17,2.08,0.73,2.60,2.64,44.98,43.39,40.24,90.05,90.13,90.20,89.74,89.81,90.22
0:28:31,2,0.97,115.0,7.70,8.60,0.02396,1.7633,42.7467,89.97,-999.00,-999.00,0,1.29,2.31,0.44,2.40,2.45,44.90,43.26,40.08,90.05,90.13,90.16,89.71,89.81,90.22
0:29:22,2,0.97,115.0,7.70,8.57,0.02509,1.4867,42.6100,89.96,-999.00,-999.00,0,1.43,2.59,0.09,2.15,2.22,44.77,43.18,39.88,90.05,90.13,90.15,89.71,89.80,90.22
0:30:12,2,0.97,115.1,7.70,8.57,0.02630,1.2533,42.4633,89.94,-999.00,-999.00,0,0.87,1.55,-0.21,1.93,2.04,44.66,43.04,39.69,90.02,90.09,90.15,89.71,89.80,90.22
0:30:50,1,0.03,115.2,0.30,0.01,0.02727,1.0300,42.3333,89.94,-999.00,-999.00,0,1.00,1.77,-0.46,1.70,1.85,44.56,42.91,39.53,90.05,90.09,90.15,89.71,89.80,90.22
0:30:56,1,0.03,115.2,0.30,0.01,0.02727,1.0300,42.3333,89.94,-999.00,-999.00,0,1.00,1.77,-0.46,1.70,1.85,44.56,42.91,39.53,90.05,90.09,90.15,89.71,89.80,90.22
0:30:56,1,0.03,115.2,0.30,0.01,0.02727,1.0300,42.3333,89.94,-999.00,-999.00,0,1.00,1.77,-0.46,1.70,1.85,44.56,42.91,39.53,90.05,90.09,90.15,89.71,89.80,90.22
0:31:47,1,0.03,114.9,0.30,0.01,0.02727,0.9567,42.3233,89.94,-999.00,-999.00,0,1.01,1.85,-0.52,1.64,1.75,44.53,42.89,39.55,90.01,90.08,90.15,89.67,89.80,90.19
0:32:37,1,0.03,114.9,0.30,0.01,0.02727,0.9067,42.3433,89.96,-999.00,-999.00,0,0.99,1.90,-0.52,1.56,1.68,44.53,42.89,39.61,90.02,90.10,90.15,89.68,89.81,90.23
0:33:27,1,0.03,114.9,0.30,0.01,0.02728,0.8900,42.3867,89.99,-999.00,-999.00,0,0.95,1.91,-0.48,1.50,1.65,44.56,42.91,39.69,90.05,90.13,90.15,89.71,89.85,90.24
0:34:17,1,0.03,115.0,0.30,0.01,0.02728,0.8900,42.4400,89.99,-999.00,-999.00,0,0.89,1.91,-0.42,1.49,1.60,44.61,42.92,39.79,90.05,90.13,90.15,89.71,89.85,90.23
0:35:07,1,0.03,115.0,0.30,0.01,0.02728,0.8900,42.4933,89.95,-999.00,-999.00,0,0.02,0.42,-0.35,1.47,1.55,44.63,42.97,39.88,90.01,90.10,90.13,89.70,89.80,90.21
0:35:57,1,0.03,114.9,0.30,0.01,0.02728,0.9000,42.5500,89.97,-999.00,-999.00,0,0.04,0.41,-0.28,1.43,1.55,44.67,43.02,39.96,90.05,90.11,90.15,89.69,89.83,90.22
0:36:48,1,0.03,114.8,0.30,0.01,0.02728,0.9300,42.6133,89.94,-999.00,-999.00,0,0.10,0.38,-0.21,1.44,1.56,44.72,43.05,40.07,90.04,90.08,90.12,89.66,89.80,90.22
0:37:38,1,0.03,115.1,0.30,0.01,0.02729,0.9600,42.7100,89.95,-999.00,-999.00,0,0.20,0.35,-0.13,1.46,1.55,44.80,43.13,40.20,90.04,90.09,90.16,89.67,89.81,90.23
0:38:28,1,0.03,115.1,0.30,0.01,0.02729,1.0400,42.7767,89.96,-999.00,-999.00,0,0.27,0.29,0.02,1.49,1.61,44.83,43.21,40.29,90.02,90.10,90.11,89.68,89.82,90.23
0:39:19,1,0.03,115.1,0.30,0.01,0.02729,1.0700,42.8567,89.99,-999.00,-999.00,0,0.35,0.24,0.12,1.48,1.61,44.92,43.24,40.41,90.05,90.13,90.19,89.71,89.84,90.23
0:40:10,1,0.03,115.0,0.30,0.01,0.02729,1.1267,42.9333,89.96,-999.00,-999.00,0,0.45,0.24,0.27,1.50,1.61,44.97,43.32,40.51,90.04,90.11,90.15,89.71,89.80,90.22
0:41:00,1,0.03,114.9,0.30,0.01,0.02729,1.2067,43.0200,89.94,-999.00,-999.00,0,0.54,0.32,0.41,1.55,1.66,45.03,43.38,40.65,90.01,90.09,90.15,89.71,89.80,90.22
0:41:50,1,0.03,114.9,0.30,0.01,0.02729,1.2633,43.1100,89.94,-999.00,-999.00,0,0.63,0.37,0.55,1.58,1.66,45.09,43.46,40.78,90.00,90.08,90.15,89.69,89.80,90.19
0:42:40,1,0.03,114.8,0.30,0.01,0.02730,1.3733,43.2267,89.94,-999.00,-999.00,0,0.75,0.48,0.73,1.66,1.73,45.20,43.55,40.93,90.00,90.08,90.10,89.67,89.80,90.19
0:43:30,1,0.03,115.1,0.30,0.01,0.02730,1.4933,43.3300,89.93,-999.00,-999.00,0,0.85,0.60,0.93,1.75,1.80,45.25,43.66,41.08,90.00,90.06,90.09,89.66,89.79,90.16
0:44:20,1,0.03,115.1,0.30,0.01,0.02730,1.5800,43.4233,89.90,-999.00,-999.00,0,0.92,0.67,1.09,1.79,1.86,45.33,43.73,41.21,90.00,90.03,90.09,89.67,89.77,90.16
0:45:11,1,0.03,115.1,0.30,0.01,0.02730,1.6900,43.5133,89.91,-999.00,-999.00,0,0.60,0.58,1.29,1.87,1.91,45.38,43.79,41.37,89.98,90.06,90.13,89.70,89.77,90.16
0:46:01,1,0.03,115.1,0.30,0.01,0.02730,1.7933,43.6233,89.93,-999.00,-999.00,0,0.71,0.68,1.46,1.94,1.98,45.48,43.90,41.49,90.00,90.08,90.14,89.71,89.77,90.16
0:46:51,1,0.03,114.9,0.30,0.01,0.02731,1.9167,43.6933,89.91,-999.00,-999.00,0,0.78,0.80,1.65,2.05,2.05,45.52,43.96,41.60,90.00,90.08,90.10,89.68,89.74,90.15
0:47:42,1,0.03,114.8,0.30,0.01,0.02731,2.0367,43.8133,89.88,-999.00,-999.00,0,0.90,0.92,1.85,2.13,2.13,45.63,44.05,41.76,90.00,90.05,90.09,89.67,89.71,90.16
0:48:32,1,0.03,114.9,0.30,0.01,0.02731,2.1733,43.9067,89.91,-999.00,-999.00,0,0.99,1.07,2.06,2.25,2.21,45.66,44.16,41.90,90.02,90.09,90.12,89.73,89.74,90.19
0:49:23,1,0.03,115.0,0.30,0.01,0.02731,2.3100,44.0200,89.89,-999.00,-999.00,0,1.10,1.20,2.29,2.33,2.31,45.77,44.24,42.05,90.01,90.05,90.11,89.70,89.73,90.18
0:50:13,1,0.03,115.0,0.30,0.01,0.02731,2.4633,44.1067,89.90,-999.00,-999.00,0,0.62,0.81,2.49,2.48,2.42,45.80,44.33,42.19,90.02,90.06,90.11,89.70,89.73,90.16
0:51:04,1,0.03,115.0,0.30,0.01,0.02731,2.6100,44.2333,89.88,-999.00,-999.00,0,0.75,0.95,2.72,2.60,2.51,45.91,44.45,42.34,90.01,90.03,90.10,89.70,89.72,90.14
0:51:54,1,0.03,115.0,0.30,0.01,0.02732,2.7567,44.3167,89.92,-999.00,-999.00,0,0.83,1.10,2.94,2.71,2.62,45.96,44.53,42.46,90.02,90.08,90.15,89.71,89.75,90.16
0:52:44,1,0.03,115.0,0.30,0.01,0.02732,2.9300,44.4233,89.90,-999.00,-999.00,0,0.93,1.27,3.17,2.87,2.75,46.04,44.62,42.61,90.00,90.08,90.14,89.71,89.71,90.16
0:53:35,1,0.98,115.0,8.80,0.01,0.02754,3.0800,44.5333,89.91,-999.00,-999.00,0,1.05,1.42,3.40,2.97,2.87,46.13,44.73,42.74,90.00,90.08,90.14,89.71,89.74,90.16
0:53:30,2,0.98,115.0,9.20,10.34,0.02754,3.0800,44.5333,89.90,-999.00,-999.00,0,1.05,1.42,3.40,2.97,2.87,46.13,44.73,42.74,90.00,90.08,90.12,89.71,89.72,90.16
0:53:36,2,0.98,115.0,9.20,10.34,0.02764,3.0800,44.5333,89.90,-999.00,-999.00,0,1.05,1.42,3.40,2.97,2.87,46.13,44.73,42.74,90.00,90.08,90.12,89.71,89.72,90.16
0:53:36,2,0.98,115.0,9.20,10.34,0.02764,3.0800,44.5333,89.90,-999.00,-999.00,0,1.05,1.42,3.40,2.97,2.87,46.13,44.73,42.74,90.00,90.08,90.12,89.71,89.72,90.16
0:54:26,2,0.98,114.9,8.60,9.62,0.02897,3.4567,44.5667,89.90,-999.00,-999.00,0,1.10,1.80,3.88,3.34,3.15,46.16,44.75,42.79,90.00,90.08,90.15,89.71,89.71,90.16
0:55:16,2,0.98,115.0,7.90,8.80,0.03025,3.7733,44.6100,89.90,-999.00,-999.00,0,0.51,1.34,4.23,3.64,3.45,46.20,44.81,42.82,90.00,90.09,90.16,89.71,89.72,90.18
0:56:07,2,0.97,115.0,7.90,8.85,0.03149,3.8967,44.5833,89.93,-999.00,-999.00,0,0.48,1.47,4.30,3.81,3.58,46.19,44.81,42.75,90.00,90.10,90.15,89.68,89.76,90.18
0:56:57,2,0.97,114.9,7.90,8.88,0.03274,3.9267,44.5233,89.93,-999.00,-999.00,0,0.42,1.50,4.26,3.88,3.64,46.18,44.75,42.64,90.00,90.10,90.16,89.69,89.77,90.16
0:57:47,2,0.98,114.9,8.00,8.92,0.03400,3.9067,44.4700,89.93,-999.00,-999.00,0,0.37,1.48,4.13,3.92,3.67,46.13,44.73,42.55,90.00,90.11,90.15,89.69,89.74,90.16
0:58:37,2,0.98,114.9,7.90,8.90,0.03525,3.8167,44.3700,89.90,-999.00,-999.00,0,0.27,1.39,3.91,3.89,3.65,46.07,44.63,42.41,90.00,90.08,90.15,89.69,89.71,90.16
0:59:28,2,0.97,115.0,7.90,8.88,0.03651,3.7300,44.2933,89.90,-999.00,-999.00,0,0.19,1.30,3.69,3.86,3.64,46.04,44.59,42.25,89.95,90.08,90.15,89.69,89.71,90.16
1:00:18,2,0.98,115.0,7.90,8.84,0.03775,3.5900,44.1867,89.92,-999.00,-999.00,0,0.41,0.08,3.45,3.79,3.53,45.96,44.50,42.10,90.00,90.08,90.19,89.74,89.76,90.21
1:01:08,2,0.97,115.0,7.90,8.82,0.03900,3.4533,44.1033,89.91,-999.00,-999.00,0,0.49,0.22,3.22,3.68,3.46,45.92,44.45,41.94,89.97,90.08,90.17,89.72,89.74,90.19
1:01:59,2,0.97,115.0,7.80,8.80,0.04016,3.2700,43.9867,89.93,-999.00,-999.00,0,0.61,0.40,2.91,3.55,3.35,45.84,44.34,41.78,90.00,90.08,90.16,89.71,89.77,90.16
1:02:49,2,0.97,115.0,7.80,8.76,0.04148,3.1000,43.8800,89.93,-999.00,-999.00,0,0.72,0.57,2.62,3.42,3.26,45.77,44.26,41.61,90.00,90.08,90.15,89.71,89.77,90.16
1:03:40,2,0.97,115.0,7.80,8.75,0.04263,2.8967,43.7367,89.91,-999.00,-999.00,0,0.86,0.78,2.32,3.27,3.10,45.66,44.13,41.42,90.00,90.05,90.15,89.71,89.77,90.16
1:04:30,2,0.97,115.0,7.80,8.73,0.04386,2.6733,43.6067,89.92,-999.00,-999.00,0,0.99,1.00,1.98,3.10,2.94,45.54,44.04,41.24,90.00,90.07,90.15,89.68,89.77,90.16
