0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,TC1,TC2,HAUXINPUT,ROOMTEMP,HUMIDITY
0:00:00,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Freezer,Fresh Food,Ambient,Frez Door,Cab Door,Def/Rec Time,FA MID,CA MID,Current Leakage (mA),RoomTemp,Humidity
0:09:48,2,0.98,115.2,9.40,10.60,0.01587,6.97,41.07,-999.00,-999.00,-999.00,0,6.97,41.07,0.06475,107.75,16.9,111.57
0:10:38,2,0.98,115.2,9.30,10.48,0.01736,6.85,41.07,-999.00,-999.00,-999.00,0,6.85,41.07,0.06475,107.75,16.9,111.57
0:11:29,2,0.98,115.2,9.30,10.48,0.01884,6.89,41.02,-999.00,-999.00,-999.00,0,6.89,41.02,0.06475,107.75,16.9,111.57
0:12:19,2,0.98,115.2,9.30,10.42,0.02031,6.59,41.00,-999.00,-999.00,-999.00,0,6.59,41.00,0.06475,107.94,16.9,111.57
0:13:09,2,0.98,115.2,9.20,10.34,0.02177,6.62,40.94,-999.00,-999.00,-999.00,0,6.62,40.94,0.06475,107.94,16.9,111.57
0:13:59,2,0.98,115.2,9.20,10.32,0.02313,6.33,40.91,-999.00,-999.00,-999.00,0,6.33,40.91,0.06475,107.94,16.9,111.57
0:14:50,2,0.98,115.2,9.10,10.28,0.02458,6.13,40.86,-999.00,-999.00,-999.00,0,6.13,40.86,0.06475,108.14,16.9,111.57
0:15:40,2,0.98,115.2,9.10,10.24,0.02602,6.12,40.79,-999.00,-999.00,-999.00,0,6.12,40.79,0.06475,108.14,16.9,111.57
0:16:04,2,0.98,115.2,9.10,10.21,0.02669,5.96,40.78,-999.00,-999.00,-999.00,0,5.96,40.78,0.06475,108.14,16.9,111.57
0:16:04,2,0.98,115.2,9.10,10.21,0.02669,5.96,40.78,-999.00,-999.00,-999.00,0,5.96,40.78,0.06475,108.14,16.9,111.57
0:16:04,2,0.98,115.2,9.10,10.21,0.02669,5.96,40.78,-999.00,-999.00,-999.00,0,5.96,40.78,0.06475,108.14,16.9,111.57
0:16:10,2,0.98,115.2,9.30,10.17,0.02688,5.99,40.76,-999.00,-999.00,-999.00,0,5.99,40.76,0.06475,108.14,16.9,111.57
0:16:10,2,0.98,115.2,9.30,10.17,0.02688,5.99,40.76,-999.00,-999.00,-999.00,0,5.99,40.76,0.06475,108.14,16.9,111.57
0:16:10,2,0.98,115.2,9.30,10.17,0.02688,5.99,40.76,-999.00,-999.00,-999.00,0,5.99,40.76,0.06475,108.14,16.9,111.57
0:17:00,2,0.98,115.1,9.20,10.39,0.02835,5.89,41.12,-999.00,-999.00,-999.00,0,5.89,41.12,0.06475,108.34,16.9,111.57
0:17:50,2,0.98,115.2,9.20,10.41,0.02982,5.70,41.09,-999.00,-999.00,-999.00,0,5.70,41.09,0.06475,108.34,16.8,111.57
0:18:40,2,0.98,115.2,9.30,10.44,0.03129,5.62,41.08,-999.00,-999.00,-999.00,0,5.62,41.08,0.06475,108.34,16.8,111.57
0:19:31,2,0.98,115.2,9.20,10.37,0.03275,5.32,41.07,-999.00,-999.00,-999.00,0,5.32,41.07,0.06475,108.34,16.8,111.57
0:20:21,2,0.98,115.2,9.20,10.30,0.03421,5.19,41.03,-999.00,-999.00,-999.00,0,5.19,41.03,0.06475,108.54,16.8,111.57
0:21:11,2,0.98,115.2,9.10,10.26,0.03557,4.97,40.97,-999.00,-999.00,-999.00,0,4.97,40.97,0.06475,108.54,16.8,111.57
0:22:01,2,0.98,115.2,9.10,10.24,0.03701,4.92,40.89,-999.00,-999.00,-999.00,0,4.92,40.89,0.06475,108.54,16.8,111.57
0:22:51,2,0.98,115.2,9.10,10.19,0.03844,4.61,40.84,-999.00,-999.00,-999.00,0,4.61,40.84,0.06475,108.54,16.8,111.57
0:23:41,2,0.98,115.1,9.00,10.14,0.03987,4.47,40.76,-999.00,-999.00,-999.00,0,4.47,40.76,0.06475,108.54,16.9,111.57
0:24:06,2,0.98,115.2,9.00,10.11,0.04054,4.46,40.71,-999.00,-999.00,-999.00,0,4.46,40.71,0.06475,108.74,16.9,111.57
0:24:06,2,0.98,115.2,9.00,10.11,0.04054,4.46,40.71,-999.00,-999.00,-999.00,0,4.46,40.71,0.06475,108.74,16.9,111.57
0:24:06,2,0.98,115.2,9.00,10.11,0.04054,4.46,40.71,-999.00,-999.00,-999.00,0,4.46,40.71,0.06475,108.74,16.9,111.57
0:24:12,2,0.98,115.2,9.30,10.09,0.04073,4.47,40.74,-999.00,-999.00,-999.00,0,4.47,40.74,0.06475,108.74,16.9,111.57
0:24:12,2,0.98,115.2,9.30,10.09,0.04073,4.47,40.74,-999.00,-999.00,-999.00,0,4.47,40.74,0.06475,108.74,16.9,111.57
0:24:12,2,0.98,115.2,9.30,10.09,0.04073,4.47,40.74,-999.00,-999.00,-999.00,0,4.47,40.74,0.06475,108.74,16.9,111.57
0:25:02,2,0.98,115.2,9.20,10.38,0.04219,4.20,41.24,-999.00,-999.00,-999.00,0,4.20,41.24,0.06475,108.74,16.9,111.57
0:25:52,2,0.98,115.2,9.30,10.44,0.04365,4.03,41.16,-999.00,-999.00,-999.00,0,4.03,41.16,0.06475,108.74,16.9,111.57
0:26:43,2,0.98,115.2,9.20,10.40,0.04512,3.97,41.15,-999.00,-999.00,-999.00,0,3.97,41.15,0.06475,108.74,16.9,111.57
0:27:33,2,0.98,115.2,9.20,10.38,0.04657,3.91,41.13,-999.00,-999.00,-999.00,0,3.91,41.13,0.06475,108.94,16.9,111.57
0:28:23,2,0.98,115.2,9.10,10.25,0.04792,3.67,41.10,-999.00,-999.00,-999.00,0,3.67,41.10,0.06475,108.94,16.9,111.57
0:29:13,2,0.98,115.2,9.10,10.24,0.04937,3.55,41.01,-999.00,-999.00,-999.00,0,3.55,41.01,0.06475,108.94,16.9,111.57
0:30:03,2,0.98,115.2,9.10,10.20,0.05081,3.43,40.96,-999.00,-999.00,-999.00,0,3.43,40.96,0.06475,108.94,16.9,111.57
0:30:54,2,0.98,115.2,9.00,10.17,0.05224,3.14,40.90,-999.00,-999.00,-999.00,0,3.14,40.90,0.06475,108.94,16.9,111.57
0:31:44,2,0.98,115.2,9.00,10.11,0.05367,3.14,40.88,-999.00,-999.00,-999.00,0,3.14,40.88,0.06475,109.13,16.9,111.57
0:32:34,2,0.98,115.1,9.80,11.06,0.05512,4.18,41.20,-999.00,-999.00,-999.00,0,4.18,41.20,0.06475,109.13,16.9,111.57
0:33:24,2,0.98,115.2,9.70,10.94,0.05668,4.18,41.26,-999.00,-999.00,-999.00,0,4.18,41.26,0.06475,109.13,16.9,111.57
0:34:15,2,0.98,115.2,9.50,10.76,0.05820,4.20,41.22,-999.00,-999.00,-999.00,0,4.20,41.22,0.06475,109.13,16.8,111.57
0:35:05,2,0.98,115.2,9.50,10.69,0.05971,4.31,41.21,-999.00,-999.00,-999.00,0,4.31,41.21,0.06475,109.33,16.8,111.57
0:35:55,2,0.98,115.1,9.40,10.63,0.06111,4.41,41.14,-999.00,-999.00,-999.00,0,4.41,41.14,0.06475,109.33,16.8,111.57
0:36:45,2,0.98,115.2,9.40,10.56,0.06261,4.22,41.13,-999.00,-999.00,-999.00,0,4.22,41.13,0.06475,109.33,16.8,111.57
0:37:35,2,0.98,115.1,9.30,10.45,0.06409,4.29,41.10,-999.00,-999.00,-999.00,0,4.29,41.10,0.06475,109.33,16.9,111.57
0:38:25,2,0.98,115.1,9.30,10.46,0.06556,4.16,41.03,-999.00,-999.00,-999.00,0,4.16,41.03,0.06475,109.33,16.9,111.57
0:39:16,2,0.98,115.1,9.20,10.40,0.06702,4.01,40.97,-999.00,-999.00,-999.00,0,4.01,40.97,0.06475,109.33,16.9,111.57
0:40:06,2,0.98,115.2,9.20,10.32,0.06848,3.79,40.89,-999.00,-999.00,-999.00,0,3.79,40.89,0.06475,109.33,16.9,111.57
0:40:10,2,0.98,115.2,9.20,10.31,0.06858,3.80,40.91,-999.00,-999.00,-999.00,0,3.80,40.91,0.06475,109.33,16.9,111.57
0:40:10,2,0.98,115.2,9.20,10.31,0.06858,3.80,40.91,-999.00,-999.00,-999.00,0,3.80,40.91,0.06475,109.33,16.9,111.57
0:40:10,2,0.98,115.2,9.20,10.31,0.06858,3.80,40.91,-999.00,-999.00,-999.00,0,3.80,40.91,0.06475,109.33,16.9,111.57
0:40:16,2,0.98,115.2,9.50,10.35,0.06877,3.77,40.89,-999.00,-999.00,-999.00,0,3.77,40.89,0.06475,109.33,16.9,111.57
0:40:16,2,0.98,115.2,9.50,10.35,0.06877,3.77,40.89,-999.00,-999.00,-999.00,0,3.77,40.89,0.06475,109.33,16.9,111.57
0:40:16,2,0.98,115.2,9.50,10.35,0.06877,3.77,40.89,-999.00,-999.00,-999.00,0,3.77,40.89,0.06475,109.33,16.9,111.57
0:41:06,2,0.98,115.2,9.40,10.57,0.07026,3.85,41.26,-999.00,-999.00,-999.00,0,3.85,41.26,0.06475,109.33,16.9,111.57
0:41:56,2,0.98,115.1,9.40,10.58,0.07174,3.56,41.26,-999.00,-999.00,-999.00,0,3.56,41.26,0.06475,109.53,16.9,111.57
0:42:47,2,0.98,115.1,9.30,10.51,0.07323,3.57,41.22,-999.00,-999.00,-999.00,0,3.57,41.22,0.06475,109.53,16.9,111.57
0:43:37,2,0.98,115.2,9.30,10.51,0.07461,3.51,41.17,-999.00,-999.00,-999.00,0,3.51,41.17,0.06475,109.53,16.9,111.57
0:44:27,2,0.98,115.2,9.20,10.42,0.07608,3.25,41.17,-999.00,-999.00,-999.00,0,3.25,41.17,0.06475,109.53,16.9,111.57
0:45:17,2,0.98,115.2,9.20,10.41,0.07754,3.25,41.12,-999.00,-999.00,-999.00,0,3.25,41.12,0.06475,109.53,16.9,111.57
0:46:07,2,0.98,115.2,9.20,10.34,0.07900,3.23,41.07,-999.00,-999.00,-999.00,0,3.23,41.07,0.06475,109.53,16.9,111.57
0:46:58,2,0.98,115.2,9.10,10.30,0.08045,2.95,41.02,-999.00,-999.00,-999.00,0,2.95,41.02,0.06475,109.53,17.0,111.57
0:47:48,2,0.98,115.2,9.10,10.20,0.08190,2.97,40.96,-999.00,-999.00,-999.00,0,2.97,40.96,0.06475,109.53,17.0,111.57
0:48:12,2,0.98,115.2,9.10,10.22,0.08257,2.87,40.96,-999.00,-999.00,-999.00,0,2.87,40.96,0.06475,109.53,17.0,111.57
0:48:12,2,0.98,115.2,9.10,10.22,0.08257,2.87,40.96,-999.00,-999.00,-999.00,0,2.87,40.96,0.06475,109.53,17.0,111.57
0:48:12,2,0.98,115.2,9.10,10.22,0.08257,2.87,40.96,-999.00,-999.00,-999.00,0,2.87,40.96,0.06475,109.53,17.0,111.57
0:48:18,2,0.98,115.2,9.40,10.22,0.08276,2.81,40.94,-999.00,-999.00,-999.00,0,2.81,40.94,0.06475,109.73,17.0,111.57
0:48:18,2,0.98,115.2,9.40,10.22,0.08276,2.81,40.94,-999.00,-999.00,-999.00,0,2.81,40.94,0.06475,109.73,17.0,111.57
0:48:18,2,0.98,115.2,9.40,10.22,0.08276,2.81,40.94,-999.00,-999.00,-999.00,0,2.81,40.94,0.06475,109.73,17.0,111.57
0:49:08,2,0.98,115.2,9.30,10.51,0.08413,2.85,41.34,-999.00,-999.00,-999.00,0,2.85,41.34,0.06475,109.73,17.0,111.57
0:49:58,2,0.98,115.2,9.30,10.54,0.08561,2.64,41.38,-999.00,-999.00,-999.00,0,2.64,41.38,0.06475,109.73,17.0,111.57
0:50:48,2,0.98,115.2,9.30,10.48,0.08709,2.68,41.40,-999.00,-999.00,-999.00,0,2.68,41.40,0.06475,109.73,17.0,111.57
0:51:38,2,0.98,115.2,9.30,10.46,0.08856,2.43,41.33,-999.00,-999.00,-999.00,0,2.43,41.33,0.06475,109.73,17.0,111.57
0:52:28,2,0.98,115.2,9.20,10.34,0.09003,2.50,41.29,-999.00,-999.00,-999.00,0,2.50,41.29,0.06475,109.73,17.0,111.57
0:53:19,2,0.98,115.2,9.20,10.33,0.09149,2.41,41.27,-999.00,-999.00,-999.00,0,2.41,41.27,0.06475,109.73,17.0,111.57
0:54:09,2,0.98,115.2,9.10,10.26,0.09294,2.32,41.26,-999.00,-999.00,-999.00,0,2.32,41.26,0.06475,109.73,17.1,111.57
0:54:59,2,0.98,115.2,9.10,10.22,0.09438,2.09,41.21,-999.00,-999.00,-999.00,0,2.09,41.21,0.06475,109.73,17.1,111.57
0:55:49,2,0.98,115.2,9.10,10.20,0.09573,1.92,41.14,-999.00,-999.00,-999.00,0,1.92,41.14,0.06475,109.73,17.1,111.57
0:56:14,2,0.98,115.1,9.10,10.20,0.09649,2.02,41.11,-999.00,-999.00,-999.00,0,2.02,41.11,0.06475,109.73,17.1,111.57
0:56:14,2,0.98,115.1,9.10,10.20,0.09649,2.02,41.11,-999.00,-999.00,-999.00,0,2.02,41.11,0.06475,109.73,17.1,111.57
0:56:14,2,0.98,115.1,9.10,10.20,0.09649,2.02,41.11,-999.00,-999.00,-999.00,0,2.02,41.11,0.06475,109.73,17.1,111.57
0:56:20,2,0.98,115.1,9.40,10.17,0.09659,1.97,41.09,-999.00,-999.00,-999.00,0,1.97,41.09,0.06475,109.73,17.1,111.57
0:56:20,2,0.98,115.1,9.40,10.17,0.09659,1.97,41.09,-999.00,-999.00,-999.00,0,1.97,41.09,0.06475,109.73,17.1,111.57
0:56:20,2,0.98,115.1,9.40,10.17,0.09659,1.97,41.09,-999.00,-999.00,-999.00,0,1.97,41.09,0.06475,109.73,17.1,111.57
0:57:11,2,0.98,115.2,9.30,10.48,0.09815,1.75,41.51,-999.00,-999.00,-999.00,0,1.75,41.51,0.06475,109.73,17.2,111.57
0:58:01,2,0.98,115.2,9.30,10.51,0.09953,1.83,41.54,-999.00,-999.00,-999.00,0,1.83,41.54,0.06475,109.73,17.2,111.57
0:58:51,2,0.98,115.1,9.30,10.47,0.10101,1.76,41.54,-999.00,-999.00,-999.00,0,1.76,41.54,0.06475,109.73,17.2,111.57
0:59:41,2,0.98,115.1,9.30,10.48,0.10248,1.68,41.49,-999.00,-999.00,-999.00,0,1.68,41.49,0.06475,109.73,17.2,111.57
1:00:31,2,0.98,115.2,9.20,10.40,0.10394,1.49,41.44,-999.00,-999.00,-999.00,0,1.49,41.44,0.06475,109.93,17.2,111.57
1:01:21,2,0.98,115.2,9.20,10.36,0.10541,1.48,41.43,-999.00,-999.00,-999.00,0,1.48,41.43,0.06475,109.93,17.2,111.57
1:02:11,2,0.98,115.2,9.20,10.34,0.10686,1.30,41.40,-999.00,-999.00,-999.00,0,1.30,41.40,0.06475,109.93,17.2,111.57
1:03:02,2,0.98,115.2,9.10,10.23,0.10830,1.31,41.34,-999.00,-999.00,-999.00,0,1.31,41.34,0.06475,109.93,17.2,111.57
1:03:52,2,0.98,115.2,9.00,10.19,0.10965,1.14,41.33,-999.00,-999.00,-999.00,0,1.14,41.33,0.06475,109.93,17.2,111.57
1:04:42,2,0.98,115.2,9.90,11.23,0.11112,2.29,41.70,-999.00,-999.00,-999.00,0,2.29,41.70,0.06475,109.93,17.3,111.57
1:05:32,2,0.98,115.2,9.80,11.09,0.11269,2.49,41.81,-999.00,-999.00,-999.00,0,2.49,41.81,0.06475,109.93,17.3,111.57
1:06:22,2,0.98,115.2,9.70,10.92,0.11424,2.66,41.76,-999.00,-999.00,-999.00,0,2.66,41.76,0.06475,109.93,17.2,111.57
1:07:12,2,0.98,115.1,9.60,10.85,0.11577,2.90,41.76,-999.00,-999.00,-999.00,0,2.90,41.76,0.06475,109.93,17.2,111.57
1:08:03,2,0.98,115.2,9.50,10.78,0.11729,3.03,41.70,-999.00,-999.00,-999.00,0,3.03,41.70,0.06475,109.93,17.2,111.57
1:08:53,2,0.98,115.2,9.50,10.70,0.11880,2.88,41.68,-999.00,-999.00,-999.00,0,2.88,41.68,0.06475,109.93,17.3,111.57
1:09:43,2,0.98,115.2,9.40,10.66,0.12030,2.96,41.67,-999.00,-999.00,-999.00,0,2.96,41.67,0.06475,109.93,17.3,111.57
1:10:33,2,0.98,115.2,9.40,10.58,0.12170,3.09,41.65,-999.00,-999.00,-999.00,0,3.09,41.65,0.06475,109.93,17.3,111.57
1:11:23,2,0.98,115.2,9.30,10.52,0.12319,2.88,41.62,-999.00,-999.00,-999.00,0,2.88,41.62,0.06475,109.93,17.3,111.57
1:12:14,2,0.98,115.2,9.30,10.44,0.12466,2.81,41.56,-999.00,-999.00,-999.00,0,2.81,41.56,0.06475,109.93,17.3,111.57
1:12:18,2,0.98,115.2,9.30,10.44,0.12476,2.80,41.56,-999.00,-999.00,-999.00,0,2.80,41.56,0.06475,109.93,17.3,111.57
1:12:18,2,0.98,115.2,9.30,10.44,0.12476,2.80,41.56,-999.00,-999.00,-999.00,0,2.80,41.56,0.06475,109.93,17.3,111.57
1:12:18,2,0.98,115.2,9.30,10.44,0.12476,2.80,41.56,-999.00,-999.00,-999.00,0,2.80,41.56,0.06475,109.93,17.3,111.57
1:12:24,2,0.98,115.2,9.60,10.45,0.12495,2.76,41.56,-999.00,-999.00,-999.00,0,2.76,41.56,0.06475,109.93,17.3,111.57
1:12:24,2,0.98,115.2,9.60,10.45,0.12495,2.76,41.56,-999.00,-999.00,-999.00,0,2.76,41.56,0.06475,109.93,17.3,111.57
1:12:24,2,0.98,115.2,9.60,10.45,0.12495,2.76,41.56,-999.00,-999.00,-999.00,0,2.76,41.56,0.06475,109.93,17.3,111.57
1:13:15,2,0.98,115.1,9.50,10.72,0.12646,2.73,41.98,-999.00,-999.00,-999.00,0,2.73,41.98,0.06475,110.13,17.3,111.57
1:14:05,2,0.98,115.1,9.50,10.71,0.12796,2.81,41.96,-999.00,-999.00,-999.00,0,2.81,41.96,0.06475,110.13,17.3,111.57
1:14:55,2,0.98,115.1,9.50,10.72,0.12947,2.64,41.97,-999.00,-999.00,-999.00,0,2.64,41.97,0.06475,110.13,17.3,111.57
1:15:45,2,0.98,115.2,9.40,10.64,0.13097,2.62,41.95,-999.00,-999.00,-999.00,0,2.62,41.95,0.06475,110.13,17.3,111.57
1:16:35,2,0.98,115.2,9.40,10.59,0.13246,2.60,41.89,-999.00,-999.00,-999.00,0,2.60,41.89,0.06475,110.13,17.4,111.57
1:17:25,2,0.98,115.1,9.30,10.52,0.13395,2.47,41.93,-999.00,-999.00,-999.00,0,2.47,41.93,0.06475,110.13,17.4,111.57
1:18:16,2,0.98,115.2,9.30,10.44,0.13542,2.44,41.87,-999.00,-999.00,-999.00,0,2.44,41.87,0.06475,110.13,17.4,111.57
1:19:06,2,0.98,115.2,9.20,10.40,0.13680,2.24,41.84,-999.00,-999.00,-999.00,0,2.24,41.84,0.06475,110.13,17.5,111.57
1:19:57,2,0.98,115.2,9.20,10.36,0.13826,2.19,41.79,-999.00,-999.00,-999.00,0,2.19,41.79,0.06475,110.13,17.5,111.57
1:20:20,2,0.98,115.2,9.20,10.35,0.13894,2.25,41.79,-999.00,-999.00,-999.00,0,2.25,41.79,0.06475,110.13,17.5,111.57
1:20:20,2,0.98,115.2,9.20,10.35,0.13894,2.25,41.79,-999.00,-999.00,-999.00,0,2.25,41.79,0.06475,110.13,17.5,111.57
1:20:20,2,0.98,115.2,9.20,10.35,0.13894,2.25,41.79,-999.00,-999.00,-999.00,0,2.25,41.79,0.06475,110.13,17.5,111.57
1:20:26,2,0.98,115.2,9.50,10.33,0.13913,2.23,41.79,-999.00,-999.00,-999.00,0,2.23,41.79,0.06475,110.13,17.5,111.57
1:20:26,2,0.98,115.2,9.50,10.33,0.13913,2.23,41.79,-999.00,-999.00,-999.00,0,2.23,41.79,0.06475,110.13,17.5,111.57
1:20:26,2,0.98,115.2,9.50,10.33,0.13913,2.23,41.79,-999.00,-999.00,-999.00,0,2.23,41.79,0.06475,110.13,17.5,111.57
1:21:17,2,0.98,115.2,9.40,10.63,0.14062,2.19,42.21,-999.00,-999.00,-999.00,0,2.19,42.21,0.06475,110.13,17.5,111.57
1:22:07,2,0.98,115.2,9.40,10.66,0.14212,1.99,42.18,-999.00,-999.00,-999.00,0,1.99,42.18,0.06475,110.13,17.5,111.57
1:22:57,2,0.98,115.2,9.40,10.62,0.14361,1.93,42.17,-999.00,-999.00,-999.00,0,1.93,42.17,0.06475,110.13,17.5,111.57
1:23:47,2,0.98,115.2,9.40,10.59,0.14511,1.99,42.17,-999.00,-999.00,-999.00,0,1.99,42.17,0.06475,110.13,17.5,111.57
1:24:37,2,0.98,115.1,9.30,10.49,0.14659,1.89,42.14,-999.00,-999.00,-999.00,0,1.89,42.14,0.06475,110.13,17.5,111.57
1:25:28,2,0.98,115.2,9.30,10.46,0.14807,1.92,42.10,-999.00,-999.00,-999.00,0,1.92,42.10,0.06475,110.13,17.6,111.57
1:26:18,2,0.98,115.2,9.30,10.43,0.14944,1.77,42.08,-999.00,-999.00,-999.00,0,1.77,42.08,0.06475,110.13,17.6,111.57
1:27:08,2,0.98,115.2,9.20,10.35,0.15090,1.66,42.03,-999.00,-999.00,-999.00,0,1.66,42.03,0.06475,110.13,17.6,111.57
1:27:59,2,0.98,115.2,9.20,10.33,0.15235,1.78,41.98,-999.00,-999.00,-999.00,0,1.78,41.98,0.06475,110.13,17.6,111.57
1:28:22,2,0.98,115.2,9.20,10.33,0.15303,1.66,41.97,-999.00,-999.00,-999.00,0,1.66,41.97,0.06475,110.13,17.6,111.57
1:28:22,2,0.98,115.2,9.20,10.33,0.15303,1.66,41.97,-999.00,-999.00,-999.00,0,1.66,41.97,0.06475,110.13,17.6,111.57
1:28:22,2,0.98,115.2,9.20,10.33,0.15303,1.66,41.97,-999.00,-999.00,-999.00,0,1.66,41.97,0.06475,110.13,17.6,111.57
1:28:28,2,0.98,115.2,9.40,10.29,0.15323,1.62,41.96,-999.00,-999.00,-999.00,0,1.62,41.96,0.06475,110.13,17.6,111.57
1:28:28,2,0.98,115.2,9.40,10.29,0.15323,1.62,41.96,-999.00,-999.00,-999.00,0,1.62,41.96,0.06475,110.13,17.6,111.57
1:28:28,2,0.98,115.2,9.40,10.29,0.15323,1.62,41.96,-999.00,-999.00,-999.00,0,1.62,41.96,0.06475,110.13,17.6,111.57
1:29:18,2,0.98,115.2,9.30,10.54,0.15470,1.65,42.41,-999.00,-999.00,-999.00,0,1.65,42.41,0.06475,110.13,17.6,111.57
1:30:08,2,0.98,115.2,9.40,10.58,0.15620,1.49,42.39,-999.00,-999.00,-999.00,0,1.49,42.39,0.06475,110.13,17.6,111.57
1:30:58,2,0.98,115.2,9.40,10.59,0.15768,1.54,42.39,-999.00,-999.00,-999.00,0,1.54,42.39,0.06475,110.13,17.6,111.57
1:31:49,2,0.98,115.2,9.30,10.52,0.15907,1.41,42.40,-999.00,-999.00,-999.00,0,1.41,42.40,0.06475,110.13,17.6,111.57
1:32:39,2,0.98,115.1,9.30,10.51,0.16055,1.45,42.37,-999.00,-999.00,-999.00,0,1.45,42.37,0.06475,110.13,17.6,111.57
1:33:29,2,0.98,115.1,9.30,10.44,0.16202,1.32,42.37,-999.00,-999.00,-999.00,0,1.32,42.37,0.06475,110.13,17.7,111.57
1:34:19,2,0.98,115.2,9.20,10.35,0.16349,1.30,42.32,-999.00,-999.00,-999.00,0,1.30,42.32,0.06475,110.13,17.7,111.57
1:35:09,2,0.98,115.2,9.10,10.32,0.16495,1.09,42.29,-999.00,-999.00,-999.00,0,1.09,42.29,0.06475,110.13,17.7,111.57
1:36:00,2,0.98,115.2,9.10,10.27,0.16640,1.10,42.25,-999.00,-999.00,-999.00,0,1.10,42.25,0.06475,110.13,17.7,111.57
1:36:50,2,0.98,115.2,10.00,11.26,0.16789,2.36,42.64,-999.00,-999.00,-999.00,0,2.36,42.64,0.06475,110.13,17.7,111.57
1:37:40,2,0.98,115.1,9.80,11.12,0.16937,2.52,42.72,-999.00,-999.00,-999.00,0,2.52,42.72,0.06475,110.13,17.7,111.57
1:38:30,2,0.98,115.2,9.80,11.05,0.17093,2.68,42.72,-999.00,-999.00,-999.00,0,2.68,42.72,0.06475,110.13,17.7,111.57
