0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,TC1,TC2,HAUXINPUT,ROOMTEMP,HUMIDITY
0:00:00,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Freezer,Fresh Food,Ambient,Frez Door,Cab Door,Def/Rec Time,FA MID,CA MID,Current Leakage (mA),RoomTemp,Humidity
0:00:00,1,0.04,115.0,0.30,0.01,0.00000,4.01,38.43,-999.00,-999.00,-999.00,0,4.01,38.43,0.06475,80.77,72.0,111.57
0:00:51,1,0.04,115.0,0.30,0.01,0.00000,4.03,38.46,-999.00,-999.00,-999.00,0,4.03,38.46,0.06475,81.37,71.2,111.57
0:01:41,1,0.04,115.0,0.30,0.01,0.00000,4.19,38.54,-999.00,-999.00,-999.00,0,4.19,38.54,0.06475,81.97,70.8,111.57
0:02:31,1,0.04,115.0,0.30,0.01,0.00001,4.25,38.59,-999.00,-999.00,-999.00,0,4.25,38.59,0,82.36,69.0,111.57
0:03:21,1,0.04,115.0,0.30,0.01,0.00001,4.33,38.65,-999.00,-999.00,-999.00,0,4.33,38.65,0.06475,82.76,67.6,111.57
0:04:11,1,0.04,115.0,0.30,0.01,0.00001,4.47,38.71,-999.00,-999.00,-999.00,0,4.47,38.71,0,83.16,67.5,111.57
0:05:02,1,0.04,115.0,0.30,0.01,0.00001,4.56,38.80,-999.00,-999.00,-999.00,0,4.56,38.80,0.06475,83.35,67.8,111.57
0:05:52,1,0.04,115.1,0.30,0.01,0.00002,4.64,38.85,-999.00,-999.00,-999.00,0,4.64,38.85,0.06475,83.75,68.1,111.57
0:06:42,1,0.04,115.1,0.30,0.01,0.00002,4.83,38.92,-999.00,-999.00,-999.00,0,4.83,38.92,0,83.95,68.2,111.57
0:07:33,1,0.04,115.1,0.30,0.01,0.00002,4.90,38.98,-999.00,-999.00,-999.00,0,4.90,38.98,0.06475,84.15,66.6,111.57
0:08:23,1,0.04,115.1,0.30,0.01,0.00002,5.08,39.07,-999.00,-999.00,-999.00,0,5.08,39.07,0,84.35,65.9,111.57
0:09:13,1,0.04,115.1,0.30,0.01,0.00002,5.21,39.15,-999.00,-999.00,-999.00,0,5.21,39.15,0.06475,84.54,66.5,111.57
0:10:03,1,0.04,115.2,0.30,0.01,0.00003,5.35,39.23,-999.00,-999.00,-999.00,0,5.35,39.23,0.06475,84.74,67.4,111.57
0:10:53,1,0.04,115.0,0.30,0.01,0.00003,5.49,39.30,-999.00,-999.00,-999.00,0,5.49,39.30,0.06475,84.94,67.7,111.57
0:11:43,1,0.04,114.9,0.30,0.01,0.00003,5.62,39.39,-999.00,-999.00,-999.00,0,5.62,39.39,0.06475,85.14,67.9,111.57
0:12:33,1,0.04,115.0,0.30,0.01,0.00003,5.80,39.45,-999.00,-999.00,-999.00,0,5.80,39.45,0,85.14,66.4,111.57
0:13:24,1,0.04,115.0,0.30,0.01,0.00003,5.93,39.50,-999.00,-999.00,-999.00,0,5.93,39.50,0.06475,85.34,65.4,111.57
0:14:15,1,0.04,115.0,0.30,0.01,0.00004,6.05,39.58,-999.00,-999.00,-999.00,0,6.05,39.58,0,85.54,64.9,111.57
0:15:05,1,0.04,115.0,0.30,0.01,0.00004,6.26,39.69,-999.00,-999.00,-999.00,0,6.26,39.69,0,85.73,65.3,111.57
0:15:55,1,0.04,115.0,0.30,0.01,0.00004,6.39,39.77,-999.00,-999.00,-999.00,0,6.39,39.77,0.06475,85.73,65.9,111.57
0:16:45,1,0.04,115.0,0.30,0.01,0.00004,6.58,39.86,-999.00,-999.00,-999.00,0,6.58,39.86,0.06475,85.93,66.4,111.57
0:17:35,1,0.04,115.0,0.30,0.01,0.00005,6.65,39.91,-999.00,-999.00,-999.00,0,6.65,39.91,0.06475,85.93,65.2,111.57
0:18:25,1,0.04,115.0,0.30,0.01,0.00005,6.83,40.01,-999.00,-999.00,-999.00,0,6.83,40.01,0.06475,86.13,64.6,111.57
0:19:16,1,0.04,115.0,0.30,0.01,0.00005,6.97,40.11,-999.00,-999.00,-999.00,0,6.97,40.11,0.06475,86.33,64.4,111.57
