0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,CABVARIATION,FRZVARIATION,TC1,TC2,TC3,TC11,TC12,TC13,AMBLEFTBOT,AMBLEFT,AMBLEFTTOP,AMBRIGHTBOT,AMBRIGHT,AMBRIGHTTOP
0:13:34,2,0.97,114.9,7.70,8.65,0.01892,1.0567,38.1600,89.75,-999.00,-999.00,0,0.93,2.29,-2.25,2.62,2.80,39.77,38.47,36.24,89.39,89.58,89.98,90.12,89.91,89.95
0:14:24,2,0.97,114.9,7.70,8.61,0.02006,0.7767,38.0300,89.74,-999.00,-999.00,0,1.06,2.57,-2.60,2.36,2.57,39.66,38.36,36.07,89.41,89.57,89.98,90.13,89.91,89.93
0:15:14,2,0.97,114.9,7.70,8.57,0.02127,0.5333,37.9300,89.74,-999.00,-999.00,0,0.71,1.60,-2.91,2.16,2.35,39.58,38.27,35.94,89.39,89.59,89.99,90.17,89.90,89.93
0:16:04,2,0.97,114.9,7.70,8.58,0.02247,0.3067,37.8000,89.78,-999.00,-999.00,0,0.84,1.83,-3.21,1.95,2.18,39.44,38.17,35.79,89.45,89.62,90.02,90.18,89.93,89.97
0:16:55,2,0.97,114.9,7.60,8.51,0.02368,0.0300,37.6567,89.75,-999.00,-999.00,0,0.99,2.10,-3.55,1.70,1.94,39.33,38.01,35.63,89.41,89.57,89.99,90.15,89.93,89.95
0:17:19,1,0.03,115.0,0.30,0.01,0.02429,-0.1133,37.5833,89.76,-999.00,-999.00,0,1.05,2.23,-3.72,1.56,1.82,39.25,37.98,35.52,89.43,89.60,89.99,90.17,89.92,89.96
0:17:25,1,0.03,115.0,0.30,0.01,0.02429,-0.1133,37.5833,89.76,-999.00,-999.00,0,1.05,2.23,-3.72,1.56,1.82,39.25,37.98,35.52,89.43,89.60,89.99,90.17,89.92,89.96
0:17:25,1,0.03,115.0,0.30,0.01,0.02429,-0.1133,37.5833,89.76,-999.00,-999.00,0,1.05,2.23,-3.72,1.56,1.82,39.25,37.98,35.52,89.43,89.60,89.99,90.17,89.92,89.96
0:18:15,1,0.03,115.2,0.30,0.01,0.02429,-0.1767,37.5500,89.78,-999.00,-999.00,0,1.09,2.31,-3.70,1.44,1.73,39.22,37.92,35.51,89.40,89.62,90.02,90.18,89.93,89.95
0:19:05,1,0.04,115.3,0.30,0.01,0.02429,-0.1833,37.5967,89.78,-999.00,-999.00,0,1.04,2.32,-3.62,1.39,1.68,39.24,37.97,35.58,89.40,89.62,90.02,90.17,89.93,89.95
0:19:56,1,0.03,115.2,0.30,0.01,0.02429,-0.2033,37.6133,89.79,-999.00,-999.00,0,1.03,2.34,-3.54,1.33,1.60,39.27,37.95,35.62,89.40,89.62,90.02,90.20,89.95,89.98
0:20:46,1,0.03,115.2,0.30,0.01,0.02429,-0.1933,37.6733,89.79,-999.00,-999.00,0,0.28,0.80,-3.44,1.30,1.56,39.31,37.99,35.72,89.41,89.62,90.02,90.20,89.96,89.98
0:21:37,1,0.03,115.2,0.30,0.01,0.02429,-0.1367,37.7600,89.79,-999.00,-999.00,0,0.20,0.76,-3.28,1.30,1.57,39.38,38.07,35.83,89.45,89.62,90.04,90.20,89.96,90.03
0:22:27,1,0.03,115.2,0.30,0.01,0.02430,-0.1067,37.8367,89.81,-999.00,-999.00,0,0.12,0.72,-3.17,1.30,1.55,39.46,38.12,35.93,89.45,89.63,90.04,90.21,89.98,90.04
0:23:17,1,0.03,115.2,0.30,0.01,0.02430,-0.0700,37.8900,89.82,-999.00,-999.00,0,0.07,0.68,-3.02,1.28,1.53,39.51,38.16,36.00,89.46,89.63,90.04,90.20,90.00,90.05
0:24:07,1,0.04,115.3,0.30,0.01,0.02430,-0.0100,37.9867,89.82,-999.00,-999.00,0,0.03,0.62,-2.87,1.29,1.55,39.57,38.23,36.16,89.46,89.63,90.04,90.22,90.02,90.05
0:24:58,1,0.04,115.2,0.30,0.01,0.02430,-0.0067,38.0267,89.83,-999.00,-999.00,0,0.07,0.62,-2.73,1.22,1.49,39.62,38.26,36.20,89.46,89.64,90.04,90.21,90.02,90.07
0:25:48,1,0.03,115.2,0.30,0.01,0.02430,0.0700,38.0967,89.82,-999.00,-999.00,0,0.48,0.27,-2.55,1.26,1.50,39.66,38.32,36.31,89.46,89.63,90.04,90.22,90.02,90.06
0:26:38,1,0.03,115.2,0.30,0.01,0.02431,0.1967,38.2267,89.83,-999.00,-999.00,0,0.61,0.40,-2.35,1.36,1.58,39.77,38.45,36.46,89.46,89.64,90.04,90.20,90.02,90.10
0:27:28,1,0.04,115.2,0.30,0.01,0.02431,0.2700,38.3233,89.82,-999.00,-999.00,0,0.70,0.47,-2.13,1.36,1.58,39.87,38.51,36.59,89.46,89.63,90.04,90.21,90.02,90.12
0:28:19,1,0.03,115.2,0.30,0.01,0.02431,0.3233,38.4000,89.82,-999.00,-999.00,0,0.78,0.53,-1.98,1.37,1.58,39.94,38.59,36.67,89.46,89.62,90.04,90.20,90.02,90.12
0:29:09,1,0.03,115.3,0.30,0.01,0.02431,0.4367,38.4933,89.82,-999.00,-999.00,0,0.87,0.64,-1.74,1.40,1.65,40.02,38.65,36.81,89.44,89.63,90.04,90.20,90.02,90.14
0:29:59,1,0.03,115.2,0.30,0.01,0.02431,0.5667,38.5967,89.83,-999.00,-999.00,0,0.98,0.77,-1.51,1.48,1.73,40.10,38.75,36.94,89.45,89.63,90.03,90.20,90.03,90.13
0:30:50,1,0.03,115.2,0.30,0.01,0.02432,0.6600,38.7000,89.82,-999.00,-999.00,0,0.67,0.66,-1.29,1.52,1.75,40.18,38.84,37.08,89.41,89.62,90.03,90.17,90.03,90.12
0:31:40,1,0.04,115.2,0.30,0.01,0.02432,0.7733,38.8000,89.82,-999.00,-999.00,0,0.77,0.77,-1.08,1.58,1.82,40.27,38.91,37.22,89.40,89.62,90.02,90.15,90.02,90.12
0:32:31,1,0.04,115.2,0.30,0.01,0.02432,0.9400,38.9200,89.80,-999.00,-999.00,0,0.89,0.94,-0.82,1.71,1.93,40.38,39.03,37.35,89.40,89.59,90.02,90.14,90.02,90.12
0:32:38,2,0.98,115.1,8.80,9.97,0.02454,0.9867,38.9467,89.79,-999.00,-999.00,0,0.92,0.99,-0.71,1.73,1.94,40.39,39.06,37.39,89.40,89.57,90.01,90.14,90.02,90.11
0:32:45,2,0.98,115.1,8.80,9.97,0.02463,0.9867,38.9467,89.79,-999.00,-999.00,0,0.92,0.99,-0.71,1.73,1.94,40.39,39.06,37.39,89.40,89.57,90.01,90.14,90.02,90.11
0:32:45,2,0.98,115.1,8.80,9.97,0.02463,0.9867,38.9467,89.79,-999.00,-999.00,0,0.92,0.99,-0.71,1.73,1.94,40.39,39.06,37.39,89.40,89.57,90.01,90.14,90.02,90.11
0:33:35,2,0.98,115.0,8.50,9.58,0.02602,1.3533,39.0167,89.79,-999.00,-999.00,0,0.99,1.35,0.06,1.91,2.09,40.45,39.12,37.48,89.40,89.56,90.02,90.14,90.02,90.11
0:34:26,2,0.97,115.1,7.70,8.61,0.02719,1.5900,39.0400,89.79,-999.00,-999.00,0,1.01,1.59,0.43,2.11,2.23,40.47,39.15,37.50,89.40,89.56,89.98,90.14,90.01,90.09
0:35:16,2,0.97,115.1,7.70,8.68,0.02843,1.6100,39.0200,89.79,-999.00,-999.00,0,0.43,1.04,0.43,2.14,2.26,40.46,39.14,37.46,89.39,89.56,89.99,90.14,90.01,90.06
0:36:06,2,0.97,115.0,7.80,8.76,0.02966,1.5500,38.9833,89.76,-999.00,-999.00,0,0.39,0.98,0.24,2.15,2.26,40.46,39.08,37.41,89.39,89.56,89.96,90.14,89.97,90.06
0:36:56,2,0.97,115.1,7.80,8.71,0.03090,1.4500,38.9333,89.76,-999.00,-999.00,0,0.34,0.88,0.00,2.14,2.21,40.40,39.07,37.33,89.38,89.55,89.96,90.13,89.96,90.06
0:37:46,2,0.97,115.0,7.90,8.80,0.03214,1.3167,38.8667,89.75,-999.00,-999.00,0,0.28,0.75,-0.28,2.08,2.15,40.35,39.02,37.23,89.38,89.54,89.96,90.11,89.96,90.06
0:38:37,2,0.98,115.0,7.80,8.78,0.03337,1.1633,38.8033,89.76,-999.00,-999.00,0,0.21,0.63,-0.61,2.00,2.10,40.32,38.96,37.13,89.38,89.55,89.96,90.09,89.96,90.04
0:39:27,2,0.97,115.0,7.80,8.72,0.03461,1.0167,38.7033,89.74,-999.00,-999.00,0,0.12,0.46,-0.92,1.94,2.03,40.21,38.89,37.01,89.37,89.54,89.95,90.09,89.95,90.03
0:40:17,2,0.97,115.0,7.80,8.74,0.03575,0.8067,38.6233,89.74,-999.00,-999.00,0,0.39,0.78,-1.27,1.80,1.89,40.17,38.81,36.89,89.38,89.55,89.94,90.12,89.93,90.04
0:41:08,2,0.97,115.0,7.70,8.68,0.03706,0.6467,38.5233,89.74,-999.00,-999.00,0,0.49,0.96,-1.59,1.73,1.80,40.07,38.74,36.76,89.38,89.54,89.93,90.10,89.93,90.00
0:41:58,2,0.97,115.0,7.70,8.67,0.03820,0.4400,38.4333,89.74,-999.00,-999.00,0,0.58,1.16,-1.94,1.58,1.68,39.99,38.67,36.64,89.38,89.54,89.93,90.09,89.93,89.98
0:42:48,2,0.97,115.0,7.70,8.60,0.03942,0.1967,38.3433,89.71,-999.00,-999.00,0,0.67,1.41,-2.32,1.40,1.51,39.91,38.59,36.53,89.34,89.54,89.93,90.09,89.88,89.98
0:43:39,2,0.97,115.0,7.70,8.62,0.04063,0.0233,38.2167,89.71,-999.00,-999.00,0,0.78,1.58,-2.61,1.30,1.38,39.81,38.47,36.37,89.34,89.54,89.93,90.09,89.88,89.95
0:44:29,2,0.97,115.0,7.70,8.60,0.04185,-0.2400,38.1100,89.71,-999.00,-999.00,0,0.88,1.81,-2.98,1.08,1.18,39.73,38.38,36.22,89.36,89.54,89.93,90.09,89.87,89.95
0:45:20,2,0.97,115.0,7.60,8.55,0.04305,-0.4800,37.9767,89.71,-999.00,-999.00,0,0.69,1.36,-3.32,0.88,1.00,39.60,38.27,36.06,89.34,89.54,89.93,90.09,89.88,89.95
0:46:10,2,0.97,115.0,7.60,8.55,0.04425,-0.6600,37.8733,89.71,-999.00,-999.00,0,0.80,1.54,-3.60,0.75,0.87,39.50,38.19,35.93,89.34,89.54,89.92,90.09,89.88,89.95
0:47:01,2,0.97,115.0,7.60,8.53,0.04546,-0.8633,37.7200,89.67,-999.00,-999.00,0,0.94,1.74,-3.88,0.57,0.72,39.39,38.04,35.73,89.34,89.50,89.90,90.09,89.84,89.92
0:47:51,2,0.97,115.0,7.60,8.47,0.04666,-1.0900,37.5967,89.68,-999.00,-999.00,0,1.05,1.97,-4.18,0.38,0.53,39.27,37.94,35.58,89.32,89.54,89.89,90.09,89.82,89.93
0:47:57,1,0.04,115.2,0.30,0.01,0.04686,-1.1533,37.5900,89.69,-999.00,-999.00,0,1.08,2.03,-4.25,0.30,0.49,39.27,37.92,35.58,89.32,89.54,89.89,90.09,89.84,89.94
0:48:04,1,0.04,115.2,0.30,0.01,0.04686,-1.1533,37.5900,89.69,-999.00,-999.00,0,1.08,2.03,-4.25,0.30,0.49,39.27,37.92,35.58,89.32,89.54,89.89,90.09,89.84,89.94
0:48:04,1,0.04,115.2,0.30,0.01,0.04686,-1.1533,37.5900,89.69,-999.00,-999.00,0,1.08,2.03,-4.25,0.30,0.49,39.27,37.92,35.58,89.32,89.54,89.89,90.09,89.84,89.94
0:48:54,1,0.04,115.2,0.30,0.01,0.04686,-1.2067,37.5767,89.71,-999.00,-999.00,0,1.09,2.08,-4.23,0.24,0.37,39.24,37.92,35.57,89.37,89.55,89.94,90.10,89.88,89.94
0:49:44,1,0.04,115.2,0.30,0.01,0.04686,-1.2500,37.5867,89.69,-999.00,-999.00,0,1.08,2.13,-4.21,0.15,0.31,39.24,37.90,35.62,89.34,89.54,89.90,90.10,89.84,89.91
0:50:34,1,0.04,115.2,0.30,0.01,0.04686,-1.2167,37.6533,89.69,-999.00,-999.00,0,0.38,0.86,-4.08,0.12,0.31,39.30,37.95,35.71,89.32,89.54,89.91,90.08,89.85,89.90
0:51:25,1,0.03,115.3,0.30,0.01,0.04686,-1.2000,37.6933,89.68,-999.00,-999.00,0,0.34,0.84,-3.98,0.10,0.28,39.32,37.98,35.78,89.33,89.54,89.92,90.07,89.83,89.90
0:52:15,1,0.04,115.2,0.30,0.01,0.04687,-1.1567,37.7533,89.68,-999.00,-999.00,0,0.28,0.81,-3.83,0.09,0.27,39.38,38.02,35.86,89.33,89.53,89.89,90.07,89.84,89.91
0:53:05,1,0.04,115.2,0.30,0.01,0.04687,-1.1133,37.8233,89.69,-999.00,-999.00,0,0.21,0.76,-3.71,0.10,0.27,39.43,38.07,35.97,89.34,89.54,89.91,90.07,89.84,89.91
0:53:55,1,0.03,115.2,0.30,0.01,0.04687,-1.0800,37.9067,89.71,-999.00,-999.00,0,0.13,0.73,-3.61,0.09,0.28,39.51,38.16,36.05,89.38,89.55,89.93,90.09,89.88,89.91
0:54:45,1,0.04,115.2,0.30,0.01,0.04687,-1.0200,37.9500,89.70,-999.00,-999.00,0,0.08,0.67,-3.44,0.10,0.28,39.53,38.19,36.13,89.35,89.55,89.94,90.08,89.85,89.91
0:55:36,1,0.04,115.2,0.30,0.01,0.04687,-0.9600,38.0500,89.68,-999.00,-999.00,0,0.43,0.26,-3.26,0.10,0.28,39.63,38.26,36.26,89.32,89.52,89.89,90.07,89.83,89.85
0:56:26,1,0.04,115.2,0.30,0.01,0.04688,-0.8900,38.1200,89.71,-999.00,-999.00,0,0.50,0.33,-3.11,0.13,0.31,39.68,38.32,36.36,89.32,89.55,89.92,90.08,89.86,89.92
0:57:16,1,0.04,115.2,0.30,0.01,0.04688,-0.8033,38.2233,89.68,-999.00,-999.00,0,0.61,0.41,-2.92,0.18,0.33,39.79,38.40,36.48,89.32,89.54,89.93,90.06,89.82,89.90
0:58:07,1,0.04,115.2,0.30,0.01,0.04688,-0.7267,38.3200,89.72,-999.00,-999.00,0,0.69,0.49,-2.73,0.18,0.37,39.87,38.48,36.61,89.34,89.56,89.96,90.08,89.88,89.93
0:58:57,1,0.03,115.2,0.30,0.01,0.04688,-0.6267,38.4067,89.72,-999.00,-999.00,0,0.79,0.59,-2.54,0.24,0.42,39.93,38.55,36.74,89.33,89.56,89.96,90.08,89.88,89.93
0:59:48,1,0.04,115.3,0.30,0.01,0.04688,-0.5200,38.5233,89.72,-999.00,-999.00,0,0.91,0.70,-2.35,0.31,0.48,40.04,38.65,36.88,89.35,89.56,89.95,90.06,89.88,89.94
1:00:38,1,0.03,115.2,0.30,0.01,0.04689,-0.4033,38.6167,89.72,-999.00,-999.00,0,0.62,0.61,-2.12,0.38,0.53,40.12,38.73,37.00,89.34,89.56,89.96,90.09,89.88,89.91
1:01:28,1,0.04,115.2,0.30,0.01,0.04689,-0.2633,38.7133,89.72,-999.00,-999.00,0,0.72,0.75,-1.88,0.46,0.63,40.19,38.84,37.11,89.36,89.56,89.96,90.08,89.88,89.94
1:02:19,1,0.04,115.2,0.30,0.01,0.04689,-0.1567,38.8100,89.74,-999.00,-999.00,0,0.81,0.85,-1.67,0.53,0.67,40.30,38.89,37.24,89.38,89.60,89.99,90.09,89.88,89.95
1:03:09,1,0.04,115.2,0.30,0.01,0.04689,-0.0367,38.9067,89.74,-999.00,-999.00,0,0.90,0.97,-1.46,0.60,0.75,40.37,39.00,37.35,89.38,89.61,89.99,90.07,89.88,89.95
1:03:35,2,0.98,115.0,8.80,9.94,0.04715,0.0833,38.9967,89.74,-999.00,-999.00,0,1.00,1.09,-1.25,0.68,0.82,40.45,39.08,37.46,89.38,89.60,90.00,90.09,89.89,89.96
1:03:43,2,0.98,115.0,8.80,9.94,0.04715,0.0833,38.9967,89.74,-999.00,-999.00,0,1.00,1.09,-1.25,0.68,0.82,40.45,39.08,37.46,89.38,89.60,90.00,90.09,89.89,89.96
1:03:43,2,0.98,115.0,8.80,9.94,0.04715,0.0833,38.9967,89.74,-999.00,-999.00,0,1.00,1.09,-1.25,0.68,0.82,40.45,39.08,37.46,89.38,89.60,90.00,90.09,89.89,89.96
1:04:33,2,0.98,114.8,8.50,9.54,0.04854,0.5500,39.0800,89.78,-999.00,-999.00,0,1.07,1.54,-0.41,0.97,1.09,40.51,39.15,37.58,89.38,89.62,90.02,90.09,89.93,89.96
1:05:23,2,0.97,114.9,7.60,8.52,0.04978,0.7600,39.0600,89.78,-999.00,-999.00,0,0.53,1.25,-0.06,1.13,1.21,40.49,39.14,37.55,89.38,89.62,90.03,90.09,89.93,89.97
1:06:14,2,0.97,114.9,7.70,8.66,0.05099,0.8100,39.0367,89.78,-999.00,-999.00,0,0.50,1.30,-0.03,1.20,1.26,40.48,39.14,37.49,89.38,89.62,90.03,90.09,89.93,89.98
1:07:04,2,0.97,114.9,7.80,8.76,0.05222,0.7800,39.0033,89.79,-999.00,-999.00,0,0.47,1.27,-0.22,1.27,1.29,40.46,39.09,37.46,89.39,89.63,90.06,90.17,89.95,90.01
1:07:55,2,0.97,114.9,7.80,8.73,0.05345,0.6967,38.9333,89.78,-999.00,-999.00,0,0.40,1.19,-0.47,1.26,1.30,40.40,39.05,37.35,89.40,89.62,90.04,90.14,89.94,90.01
1:08:45,2,0.97,115.0,7.80,8.71,0.05469,0.5700,38.8800,89.81,-999.00,-999.00,0,0.35,1.07,-0.76,1.21,1.26,40.35,39.01,37.28,89.45,89.65,90.08,90.19,89.96,90.03
1:09:36,2,0.97,114.9,7.70,8.67,0.05591,0.4233,38.8200,89.82,-999.00,-999.00,0,0.29,0.92,-1.07,1.15,1.19,40.32,38.95,37.19,89.43,89.66,90.07,90.17,89.99,90.04
1:10:26,2,0.97,114.9,7.80,8.69,0.05713,0.2700,38.7200,89.80,-999.00,-999.00,0,0.34,0.40,-1.39,1.09,1.11,40.26,38.87,37.03,89.40,89.64,90.04,90.15,89.96,90.02
1:11:16,2,0.97,114.9,7.70,8.62,0.05835,0.0867,38.6300,89.85,-999.00,-999.00,0,0.43,0.58,-1.73,0.98,1.01,40.18,38.81,36.90,89.45,89.69,90.09,90.22,90.02,90.05
1:12:07,2,0.97,115.0,7.70,8.57,0.05956,-0.1033,38.5267,89.82,-999.00,-999.00,0,0.52,0.76,-2.10,0.87,0.92,40.07,38.73,36.78,89.42,89.65,90.05,90.17,89.98,90.04
1:12:57,2,0.97,115.0,7.70,8.59,0.06069,-0.2800,38.4267,89.85,-999.00,-999.00,0,0.63,0.94,-2.42,0.76,0.82,39.99,38.62,36.67,89.46,89.69,90.11,90.21,90.02,90.05
1:13:48,2,0.97,115.0,7.70,8.58,0.06189,-0.4867,38.3233,89.85,-999.00,-999.00,0,0.74,1.16,-2.75,0.62,0.67,39.91,38.53,36.53,89.46,89.67,90.10,90.22,90.02,90.05
1:14:38,2,0.97,115.0,7.60,8.55,0.06310,-0.6800,38.2133,89.82,-999.00,-999.00,0,0.85,1.35,-3.10,0.50,0.56,39.80,38.46,36.38,89.46,89.65,90.08,90.22,90.00,90.05
1:15:28,2,0.97,115.0,7.60,8.49,0.06430,-0.8633,38.1033,89.83,-999.00,-999.00,0,0.65,1.21,-3.39,0.38,0.42,39.72,38.35,36.24,89.45,89.67,90.08,90.21,90.00,90.05
1:16:18,2,0.97,115.0,7.60,8.48,0.06550,-1.0867,37.9767,89.81,-999.00,-999.00,0,0.78,1.43,-3.72,0.18,0.28,39.60,38.27,36.06,89.44,89.64,90.04,90.20,89.97,90.04
1:17:08,2,0.97,115.0,7.60,8.46,0.06669,-1.2933,37.8700,89.84,-999.00,-999.00,0,0.89,1.64,-4.03,0.05,0.10,39.50,38.18,35.93,89.47,89.66,90.10,90.22,90.02,90.05
1:17:58,2,0.97,115.0,7.50,8.44,0.06788,-1.4667,37.7400,89.85,-999.00,-999.00,0,1.02,1.81,-4.26,-0.11,-0.03,39.39,38.07,35.76,89.46,89.67,90.07,90.26,90.02,90.05
1:18:27,1,0.04,115.1,0.30,0.01,0.06858,-1.5833,37.6467,89.82,-999.00,-999.00,0,1.11,1.93,-4.44,-0.21,-0.10,39.31,37.98,35.65,89.46,89.64,90.10,90.22,90.01,90.05
1:18:35,1,0.04,115.1,0.30,0.01,0.06858,-1.5833,37.6467,89.82,-999.00,-999.00,0,1.11,1.93,-4.44,-0.21,-0.10,39.31,37.98,35.65,89.46,89.64,90.10,90.22,90.01,90.05
1:18:35,1,0.04,115.1,0.30,0.01,0.06858,-1.5833,37.6467,89.82,-999.00,-999.00,0,1.11,1.93,-4.44,-0.21,-0.10,39.31,37.98,35.65,89.46,89.64,90.10,90.22,90.01,90.05
1:19:25,1,0.04,115.3,0.30,0.01,0.06858,-1.6400,37.6100,89.83,-999.00,-999.00,0,1.15,1.99,-4.43,-0.28,-0.21,39.25,37.93,35.65,89.47,89.64,90.06,90.24,90.02,90.05
1:20:15,1,0.04,115.3,0.30,0.01,0.06858,-1.6367,37.6667,89.83,-999.00,-999.00,0,0.49,0.91,-4.33,-0.34,-0.24,39.31,37.98,35.71,89.46,89.64,90.04,90.22,90.02,90.04
1:21:05,1,0.04,115.2,0.30,0.01,0.06858,-1.6333,37.6933,89.83,-999.00,-999.00,0,0.47,0.91,-4.25,-0.38,-0.27,39.32,37.99,35.77,89.46,89.64,90.04,90.22,90.02,90.04
1:21:55,1,0.04,115.3,0.30,0.01,0.06859,-1.6033,37.7367,89.81,-999.00,-999.00,0,0.42,0.88,-4.14,-0.39,-0.28,39.36,38.00,35.85,89.46,89.64,90.04,90.22,89.98,90.04
1:22:45,1,0.04,115.2,0.30,0.01,0.06859,-1.5767,37.8067,89.79,-999.00,-999.00,0,0.35,0.85,-4.05,-0.40,-0.28,39.43,38.06,35.93,89.46,89.62,90.04,90.20,89.96,90.04
1:23:35,1,0.04,115.2,0.30,0.01,0.06859,-1.5333,37.9100,89.79,-999.00,-999.00,0,0.25,0.81,-3.91,-0.41,-0.28,39.51,38.17,36.05,89.43,89.63,90.02,90.20,89.96,89.98
1:24:25,1,0.04,115.2,0.30,0.01,0.06859,-1.4833,37.9367,89.78,-999.00,-999.00,0,0.22,0.76,-3.79,-0.39,-0.27,39.51,38.18,36.12,89.40,89.62,90.02,90.14,89.93,89.98
1:25:16,1,0.04,115.3,0.30,0.01,0.06859,-1.4300,38.0033,89.78,-999.00,-999.00,0,0.34,0.21,-3.63,-0.39,-0.27,39.59,38.21,36.21,89.40,89.62,90.02,90.14,89.93,89.97
1:26:06,1,0.04,115.2,0.30,0.01,0.06860,-1.3533,38.0833,89.76,-999.00,-999.00,0,0.42,0.28,-3.46,-0.35,-0.25,39.65,38.29,36.31,89.39,89.60,90.00,90.13,89.91,89.95
