0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,CABVARIATION,FRZVARIATION,TC1,TC2,TC3,TC4,TC5,TC6,TC11,TC12,TC13,AMBLEFTBOT,AMBLEFT,AMBLEFTTOP,AMBRIGHTBOT,AMBRIGHT,AMBRIGHTTOP
9:27:16,1,0.50,115.0,0.680,0.39,0.5544,-7.9350,36.9233,89.88,-999.00,-999.00,0,0.71,0.85,-6.61,-7.42,-7.47,-7.97,-9.30,-8.84,38.56,37.08,35.13,90.01,89.66,89.76,91.86,90.10,90.23
9:28:06,1,0.50,115.2,0.680,0.39,0.5544,-8.0017,37.0400,89.89,-999.00,-999.00,0,0.82,0.92,-6.68,-7.49,-7.59,-8.01,-9.35,-8.89,38.68,37.20,35.24,90.01,89.66,89.76,91.78,90.12,90.23
9:28:57,1,0.28,115.2,0.090,0.03,0.5544,-7.9933,37.1333,89.87,-999.00,-999.00,0,0.93,0.93,-6.66,-7.48,-7.58,-8.00,-9.33,-8.91,38.76,37.31,35.33,90.02,89.66,89.74,91.75,90.08,90.20
9:29:47,1,0.28,115.2,0.090,0.03,0.5544,-8.0200,37.2033,89.88,-999.00,-999.00,0,0.98,0.93,-6.70,-7.55,-7.60,-8.00,-9.35,-8.92,38.83,37.39,35.39,90.03,89.67,89.75,91.64,90.09,90.20
9:30:37,1,0.29,115.2,0.100,0.03,0.5544,-7.9750,37.3067,89.89,-999.00,-999.00,0,0.63,0.31,-6.61,-7.52,-7.58,-7.90,-9.33,-8.91,38.94,37.51,35.47,90.06,89.68,89.73,91.62,90.10,90.20
9:31:27,1,0.29,115.2,0.100,0.03,0.5545,-7.9567,37.4167,89.87,-999.00,-999.00,0,0.74,0.29,-6.58,-7.52,-7.56,-7.84,-9.33,-8.91,39.04,37.60,35.61,90.04,89.67,89.71,91.54,90.07,90.16
9:32:18,1,0.36,114.8,0.130,0.06,0.5545,-7.9567,37.4833,89.88,-999.00,-999.00,0,0.80,0.29,-6.54,-7.55,-7.59,-7.79,-9.35,-8.92,39.10,37.70,35.65,90.06,89.68,89.71,91.49,90.07,90.15
9:33:08,1,0.36,114.8,0.130,0.06,0.5545,-7.9217,37.6000,89.85,-999.00,-999.00,0,0.92,0.26,-6.49,-7.55,-7.57,-7.68,-9.32,-8.92,39.22,37.83,35.75,90.07,89.65,89.69,91.44,90.06,90.14
9:33:58,1,0.29,114.8,0.090,0.03,0.5545,-7.8867,37.6700,89.86,-999.00,-999.00,0,0.99,0.22,-6.40,-7.55,-7.57,-7.57,-9.31,-8.92,39.30,37.90,35.81,90.08,89.65,89.70,91.36,90.07,90.15
9:34:49,1,0.29,114.8,0.090,0.03,0.5545,-7.8567,37.8167,89.87,-999.00,-999.00,0,1.12,0.19,-6.35,-7.55,-7.57,-7.48,-9.29,-8.90,39.42,38.06,35.97,90.04,89.66,89.68,91.32,90.07,90.15
9:35:39,1,0.29,114.8,0.090,0.03,0.5545,-7.7983,37.9033,89.85,-999.00,-999.00,0,0.68,0.20,-6.22,-7.55,-7.53,-7.32,-9.28,-8.89,39.53,38.15,36.03,90.04,89.64,89.65,91.26,90.07,90.14
9:36:29,1,0.29,114.8,0.090,0.03,0.5545,-7.7450,37.9967,89.85,-999.00,-999.00,0,0.78,0.26,-6.13,-7.55,-7.51,-7.20,-9.24,-8.84,39.62,38.25,36.12,90.02,89.64,89.65,91.23,90.07,90.14
9:37:19,1,0.28,115.2,0.110,0.04,0.5545,-7.6900,38.1000,89.85,-999.00,-999.00,0,0.88,0.31,-6.00,-7.54,-7.49,-7.05,-9.22,-8.84,39.71,38.36,36.23,89.99,89.63,89.68,91.17,90.07,90.11
9:38:09,1,0.36,115.2,0.130,0.06,0.5545,-7.6183,38.2000,89.85,-999.00,-999.00,0,0.98,0.38,-5.91,-7.49,-7.46,-6.90,-9.17,-8.78,39.83,38.47,36.30,89.99,89.64,89.65,91.12,90.07,90.11
9:39:00,1,0.29,115.2,0.100,0.03,0.5545,-7.5650,38.2867,89.83,-999.00,-999.00,0,1.07,0.44,-5.80,-7.49,-7.46,-6.78,-9.12,-8.74,39.91,38.56,36.39,89.95,89.60,89.65,91.10,90.07,90.12
9:39:22,2,0.57,115.1,8.890,5.87,0.5546,-7.5133,38.3667,89.82,-999.00,-999.00,0,1.15,0.49,-5.69,-7.47,-7.40,-6.67,-9.12,-8.73,39.97,38.66,36.47,89.91,89.59,89.64,91.04,90.06,90.11
9:39:32,2,0.57,115.1,8.890,5.87,0.5546,-7.5133,38.3667,89.82,-999.00,-999.00,0,1.15,0.49,-5.69,-7.47,-7.40,-6.67,-9.12,-8.73,39.97,38.66,36.47,89.91,89.59,89.64,91.04,90.06,90.11
9:39:32,2,0.57,115.1,8.890,5.87,0.5546,-7.5133,38.3667,89.82,-999.00,-999.00,0,1.15,0.49,-5.69,-7.47,-7.40,-6.67,-9.12,-8.73,39.97,38.66,36.47,89.91,89.59,89.64,91.04,90.06,90.11
9:40:22,2,0.58,115.1,9.020,6.07,0.5555,-7.3967,38.4433,89.84,-999.00,-999.00,0,0.64,0.44,-5.56,-7.39,-7.28,-6.55,-8.99,-8.61,40.09,38.71,36.53,89.92,89.59,89.67,91.08,90.09,90.10
9:41:13,2,0.58,115.1,8.160,5.47,0.5563,-7.2483,38.4200,89.84,-999.00,-999.00,0,0.62,0.58,-5.42,-7.25,-7.09,-6.41,-8.87,-8.45,40.09,38.70,36.47,89.92,89.60,89.66,91.09,90.08,90.13
9:42:03,2,0.58,115.1,8.250,5.53,0.5570,-7.0917,38.3767,89.84,-999.00,-999.00,0,0.57,0.74,-5.23,-7.08,-6.90,-6.26,-8.79,-8.29,40.09,38.62,36.42,89.88,89.60,89.68,91.10,90.08,90.13
9:42:53,2,0.58,115.1,8.320,5.57,0.5578,-6.9417,38.2933,89.82,-999.00,-999.00,0,0.49,0.89,-5.08,-6.97,-6.71,-6.14,-8.64,-8.11,40.03,38.52,36.33,89.84,89.59,89.68,91.11,90.06,90.12
9:43:43,2,0.58,115.1,8.430,5.64,0.5586,-6.8000,38.1900,89.85,-999.00,-999.00,0,0.39,1.03,-4.95,-6.81,-6.52,-6.01,-8.54,-7.97,39.96,38.40,36.21,89.86,89.60,89.71,91.12,90.11,90.14
9:44:33,2,0.58,115.1,8.490,5.68,0.5594,-6.6550,38.0833,89.85,-999.00,-999.00,0,0.28,1.18,-4.80,-6.65,-6.32,-5.93,-8.43,-7.80,39.85,38.29,36.11,89.81,89.59,89.70,91.16,90.10,90.14
9:45:24,2,0.58,115.1,8.530,5.70,0.5602,-6.4933,37.9467,89.82,-999.00,-999.00,0,0.47,0.96,-4.62,-6.49,-6.10,-5.81,-8.29,-7.65,39.74,38.16,35.94,89.78,89.57,89.66,91.14,90.08,90.08
9:46:14,2,0.58,115.1,8.570,5.75,0.5610,-6.3367,37.7933,89.79,-999.00,-999.00,0,0.62,1.12,-4.46,-6.34,-5.90,-5.68,-8.17,-7.47,39.63,37.96,35.79,89.74,89.52,89.65,91.18,90.07,90.12
9:47:05,2,0.58,115.1,8.630,5.79,0.5618,-6.1700,37.6333,89.80,-999.00,-999.00,0,0.77,1.27,-4.31,-6.13,-5.71,-5.56,-8.02,-7.29,39.46,37.79,35.65,89.74,89.52,89.64,91.20,90.08,90.12
9:47:55,2,0.58,115.1,8.670,5.80,0.5626,-6.0133,37.4667,89.82,-999.00,-999.00,0,0.92,1.42,-4.15,-5.96,-5.49,-5.45,-7.91,-7.12,39.32,37.60,35.48,89.74,89.53,89.65,91.26,90.11,90.13
9:48:45,2,0.58,115.1,8.710,5.83,0.5634,-5.8817,37.3000,89.85,-999.00,-999.00,0,1.12,1.57,-4.02,-5.82,-5.31,-5.36,-7.78,-7.00,39.15,37.44,35.31,89.75,89.57,89.71,91.31,90.14,90.15
9:49:35,2,0.58,115.1,8.700,5.82,0.5642,-5.7050,37.1167,89.88,-999.00,-999.00,0,1.30,1.75,-3.85,-5.63,-5.07,-5.23,-7.66,-6.79,38.98,37.26,35.11,89.73,89.58,89.70,91.33,90.18,90.18
9:50:25,2,0.58,115.1,8.730,5.85,0.5650,-5.5533,36.9333,89.87,-999.00,-999.00,0,1.09,1.01,-3.71,-5.47,-4.89,-5.11,-7.49,-6.65,38.80,37.07,34.93,89.71,89.57,89.66,91.35,90.17,90.15
9:51:16,2,0.58,115.1,8.740,5.87,0.5658,-5.3583,36.7367,89.88,-999.00,-999.00,0,1.28,1.20,-3.52,-5.25,-4.64,-4.97,-7.34,-6.43,38.61,36.86,34.74,89.71,89.57,89.70,91.40,90.18,90.17
9:52:06,2,0.58,115.1,8.800,5.90,0.5667,-5.2050,36.5400,89.87,-999.00,-999.00,0,1.48,1.36,-3.36,-5.06,-4.45,-4.86,-7.22,-6.28,38.41,36.65,34.56,89.70,89.57,89.66,91.45,90.17,90.16
9:52:56,2,0.58,115.0,8.820,5.89,0.5675,-5.0367,36.3733,89.83,-999.00,-999.00,0,1.65,1.52,-3.18,-4.90,-4.24,-4.74,-7.06,-6.10,38.25,36.48,34.39,89.66,89.53,89.63,91.42,90.13,90.16
9:53:47,2,0.58,115.1,8.850,5.91,0.5683,-4.8850,36.1733,89.86,-999.00,-999.00,0,1.85,1.68,-3.04,-4.72,-4.05,-4.63,-6.92,-5.95,38.06,36.27,34.19,89.68,89.55,89.64,91.47,90.16,90.15
9:54:37,2,0.58,115.1,8.830,5.93,0.5692,-4.7117,35.9533,89.83,-999.00,-999.00,0,2.07,1.85,-2.89,-4.54,-3.82,-4.47,-6.78,-5.77,37.81,36.07,33.98,89.70,89.51,89.64,91.51,90.15,90.15
9:55:27,2,0.58,115.1,8.840,5.94,0.5700,-4.5417,35.7133,89.86,-999.00,-999.00,0,1.32,1.07,-2.72,-4.35,-3.61,-4.35,-6.62,-5.60,37.58,35.81,33.75,89.72,89.54,89.66,91.54,90.18,90.20
9:56:17,2,0.58,115.1,8.640,5.81,0.5708,-4.3917,35.5767,89.87,-999.00,-999.00,0,1.46,1.22,-2.59,-4.18,-3.45,-4.24,-6.48,-5.41,37.41,35.67,33.65,89.73,89.55,89.66,91.56,90.18,90.20
9:57:08,2,0.58,115.1,8.440,5.70,0.5716,-4.2750,35.5467,89.85,-999.00,-999.00,0,1.49,1.34,-2.48,-4.09,-3.26,-4.16,-6.34,-5.32,37.37,35.66,33.61,89.77,89.54,89.65,91.61,90.17,90.19
9:57:58,2,0.58,115.1,8.360,5.61,0.5724,-4.1800,35.5433,89.81,-999.00,-999.00,0,1.49,1.43,-2.41,-3.97,-3.19,-4.07,-6.25,-5.19,37.35,35.65,33.63,89.72,89.50,89.63,91.57,90.12,90.15
9:58:48,2,0.58,115.1,8.340,5.59,0.5732,-4.1000,35.5133,89.82,-999.00,-999.00,0,1.52,1.51,-2.34,-3.90,-3.08,-4.02,-6.15,-5.11,37.32,35.61,33.61,89.78,89.51,89.63,91.62,90.12,90.15
9:59:38,2,0.58,115.1,8.280,5.55,0.5740,-4.0467,35.5133,89.81,-999.00,-999.00,0,1.52,1.57,-2.29,-3.83,-3.02,-3.98,-6.10,-5.06,37.29,35.63,33.62,89.79,89.50,89.63,91.62,90.12,90.13
10:00:29,2,0.58,115.1,8.210,5.52,0.5748,-4.0050,35.4967,89.81,-999.00,-999.00,0,0.34,0.62,-2.29,-3.75,-2.99,-3.98,-6.04,-4.98,37.27,35.61,33.61,89.81,89.50,89.63,91.64,90.12,90.13
10:01:19,2,0.58,115.1,8.220,5.51,0.5755,-4.0333,35.5033,89.81,-999.00,-999.00,0,0.34,0.61,-2.33,-3.78,-3.01,-4.01,-6.05,-5.02,37.26,35.60,33.65,89.82,89.50,89.63,91.66,90.12,90.12
10:02:09,2,0.58,115.1,8.190,5.51,0.5763,-3.9783,35.5333,89.81,-999.00,-999.00,0,0.35,0.67,-2.28,-3.72,-2.98,-3.97,-5.98,-4.94,37.29,35.63,33.68,89.86,89.50,89.62,91.70,90.12,90.12
10:02:59,2,0.58,115.1,8.160,5.48,0.5770,-4.0050,35.5500,89.82,-999.00,-999.00,0,0.30,0.63,-2.34,-3.72,-3.01,-4.00,-6.01,-4.95,37.29,35.64,33.72,89.86,89.50,89.62,91.72,90.13,90.12
10:03:49,2,0.58,115.1,8.140,5.46,0.5778,-4.0167,35.5733,89.82,-999.00,-999.00,0,0.28,0.62,-2.35,-3.73,-3.02,-4.03,-5.99,-4.98,37.31,35.66,33.75,89.88,89.50,89.60,91.76,90.14,90.12
10:04:39,2,0.58,115.1,8.140,5.46,0.5786,-4.0833,35.5733,89.82,-999.00,-999.00,0,0.28,0.56,-2.46,-3.77,-3.12,-4.10,-6.03,-5.02,37.32,35.64,33.76,89.88,89.50,89.62,91.78,90.13,90.12
10:05:30,2,0.58,115.1,8.080,5.43,0.5794,-4.1133,35.5800,89.81,-999.00,-999.00,0,0.10,0.06,-2.50,-3.77,-3.17,-4.15,-6.03,-5.06,37.30,35.66,33.78,89.89,89.50,89.57,91.76,90.12,90.08
10:06:20,2,0.59,115.1,8.050,5.43,0.5801,-4.1600,35.6200,89.81,-999.00,-999.00,0,0.14,0.10,-2.57,-3.82,-3.23,-4.19,-6.06,-5.09,37.33,35.68,33.85,89.87,89.50,89.58,91.77,90.12,90.07
10:07:10,2,0.59,115.1,8.020,5.42,0.5809,-4.2100,35.6367,89.82,-999.00,-999.00,0,0.15,0.15,-2.63,-3.88,-3.30,-4.23,-6.07,-5.15,37.34,35.68,33.89,89.87,89.50,89.57,91.78,90.14,90.06
10:08:00,2,0.59,115.1,8.000,5.40,0.5816,-4.2700,35.6733,89.81,-999.00,-999.00,0,0.19,0.21,-2.69,-3.93,-3.39,-4.28,-6.13,-5.20,37.37,35.74,33.91,89.82,89.50,89.56,91.82,90.12,90.06
10:08:51,2,0.59,115.1,7.970,5.38,0.5824,-4.3450,35.7067,89.80,-999.00,-999.00,0,0.23,0.27,-2.79,-3.97,-3.49,-4.39,-6.17,-5.26,37.40,35.75,33.97,89.81,89.48,89.56,91.82,90.12,90.06
10:09:41,2,0.59,115.2,7.950,5.37,0.5831,-4.4283,35.7767,89.78,-999.00,-999.00,0,0.29,0.37,-2.89,-4.06,-3.59,-4.46,-6.22,-5.35,37.47,35.81,34.05,89.78,89.45,89.56,91.83,90.11,90.06
10:10:31,2,0.59,115.2,7.950,5.37,0.5839,-4.4900,35.8033,89.78,-999.00,-999.00,0,0.22,0.42,-2.96,-4.11,-3.66,-4.52,-6.27,-5.42,37.49,35.84,34.08,89.78,89.44,89.55,91.84,90.12,90.06
10:11:22,2,0.59,115.2,7.970,5.37,0.5847,-4.5517,35.8367,89.79,-999.00,-999.00,0,0.25,0.48,-3.04,-4.15,-3.76,-4.59,-6.30,-5.47,37.52,35.86,34.13,89.76,89.45,89.55,91.84,90.12,90.06
10:12:12,2,0.59,115.2,7.940,5.37,0.5854,-4.6500,35.9100,89.77,-999.00,-999.00,0,0.32,0.58,-3.15,-4.24,-3.88,-4.67,-6.38,-5.58,37.57,35.94,34.22,89.72,89.43,89.54,91.85,90.11,90.06
10:13:02,2,0.59,115.2,7.910,5.35,0.5861,-4.7200,35.9167,89.78,-999.00,-999.00,0,0.33,0.65,-3.24,-4.30,-3.96,-4.76,-6.44,-5.62,37.59,35.96,34.20,89.72,89.44,89.54,91.85,90.12,90.09
10:13:52,2,0.59,115.2,7.910,5.34,0.5869,-4.8217,36.0200,89.78,-999.00,-999.00,0,0.43,0.75,-3.32,-4.38,-4.08,-4.87,-6.52,-5.76,37.68,36.06,34.32,89.71,89.44,89.55,91.84,90.12,90.06
10:14:42,2,0.58,115.2,7.880,5.32,0.5876,-4.9417,36.0433,89.74,-999.00,-999.00,0,0.46,0.87,-3.46,-4.50,-4.24,-4.98,-6.61,-5.86,37.68,36.11,34.34,89.70,89.39,89.50,91.84,90.08,90.05
10:15:33,2,0.59,115.2,7.870,5.31,0.5884,-5.0267,36.1467,89.76,-999.00,-999.00,0,0.33,0.60,-3.56,-4.58,-4.34,-5.06,-6.67,-5.95,37.80,36.19,34.45,89.65,89.40,89.49,91.84,90.12,90.06
10:16:23,2,0.59,115.2,7.850,5.32,0.5891,-5.1267,36.1833,89.76,-999.00,-999.00,0,0.39,0.72,-3.68,-4.68,-4.47,-5.15,-6.77,-6.01,37.81,36.25,34.49,89.64,89.41,89.49,91.86,90.10,90.06
10:17:13,2,0.59,115.2,7.840,5.31,0.5898,-5.2583,36.2300,89.73,-999.00,-999.00,0,0.43,0.82,-3.79,-4.79,-4.62,-5.28,-6.88,-6.19,37.87,36.29,34.53,89.59,89.37,89.46,91.82,90.08,90.05
10:18:03,2,0.59,115.2,7.830,5.30,0.5906,-5.3433,36.3167,89.75,-999.00,-999.00,0,0.52,0.92,-3.93,-4.84,-4.73,-5.36,-6.94,-6.26,37.93,36.39,34.63,89.61,89.39,89.47,91.86,90.11,90.06
10:18:53,2,0.59,115.1,7.800,5.27,0.5914,-5.4717,36.3800,89.76,-999.00,-999.00,0,0.58,1.04,-4.04,-5.00,-4.88,-5.48,-7.04,-6.39,38.02,36.44,34.68,89.60,89.39,89.48,91.86,90.12,90.06
10:19:44,2,0.59,115.2,7.820,5.28,0.5921,-5.5350,36.4733,89.74,-999.00,-999.00,0,0.68,1.11,-4.12,-5.04,-4.95,-5.54,-7.11,-6.45,38.11,36.54,34.77,89.57,89.38,89.46,91.86,90.11,90.06
10:20:34,2,0.59,115.1,7.790,5.26,0.5928,-5.6883,36.5467,89.74,-999.00,-999.00,0,0.46,0.75,-4.28,-5.19,-5.12,-5.69,-7.23,-6.62,38.17,36.64,34.83,89.56,89.38,89.44,91.85,90.10,90.06
10:21:24,2,0.59,115.1,7.810,5.27,0.5935,-5.7833,36.6067,89.73,-999.00,-999.00,0,0.52,0.85,-4.36,-5.28,-5.24,-5.79,-7.32,-6.71,38.24,36.69,34.89,89.52,89.36,89.44,91.86,90.10,90.06
10:22:15,2,0.59,115.1,7.780,5.26,0.5943,-5.9050,36.7000,89.74,-999.00,-999.00,0,0.57,0.97,-4.49,-5.41,-5.38,-5.92,-7.40,-6.83,38.34,36.80,34.96,89.51,89.36,89.45,91.87,90.13,90.06
10:23:05,2,0.59,115.2,7.750,5.25,0.5950,-6.0033,36.7767,89.74,-999.00,-999.00,0,0.65,1.07,-4.62,-5.49,-5.51,-6.00,-7.49,-6.91,38.40,36.89,35.04,89.51,89.36,89.43,91.86,90.12,90.06
10:23:55,2,0.59,115.2,7.750,5.24,0.5957,-6.1267,36.8500,89.74,-999.00,-999.00,0,0.76,1.19,-4.73,-5.60,-5.64,-6.11,-7.60,-7.08,38.48,36.97,35.10,89.49,89.36,89.41,91.86,90.12,90.06
10:24:45,2,0.59,115.2,7.710,5.21,0.5965,-6.2417,36.9167,89.74,-999.00,-999.00,0,0.83,1.31,-4.87,-5.73,-5.75,-6.22,-7.72,-7.16,38.53,37.04,35.18,89.49,89.36,89.41,91.86,90.12,90.06
10:25:35,2,0.59,115.2,7.710,5.22,0.5972,-6.3467,37.0300,89.74,-999.00,-999.00,0,0.54,0.75,-4.98,-5.83,-5.88,-6.30,-7.82,-7.27,38.63,37.18,35.28,89.48,89.36,89.41,91.86,90.12,90.06
10:26:26,2,0.59,115.2,7.700,5.21,0.5980,-6.4650,37.1100,89.74,-999.00,-999.00,0,0.62,0.87,-5.10,-5.93,-6.02,-6.44,-7.90,-7.40,38.72,37.27,35.34,89.48,89.36,89.41,91.87,90.12,90.06
10:27:16,2,0.58,115.1,7.770,5.23,0.5987,-6.5783,37.1800,89.74,-999.00,-999.00,0,0.69,0.98,-5.22,-6.04,-6.14,-6.55,-8.00,-7.52,38.79,37.34,35.41,89.45,89.36,89.41,91.88,90.12,90.06
10:28:06,2,0.59,115.2,7.730,5.21,0.5994,-6.6900,37.2733,89.74,-999.00,-999.00,0,0.78,1.09,-5.34,-6.17,-6.28,-6.66,-8.09,-7.60,38.89,37.42,35.51,89.43,89.36,89.39,91.90,90.11,90.05
10:28:57,2,0.58,115.2,7.740,5.19,0.6001,-6.8067,37.3733,89.74,-999.00,-999.00,0,0.88,1.21,-5.47,-6.28,-6.39,-6.74,-8.22,-7.74,38.97,37.55,35.60,89.43,89.36,89.40,91.86,90.12,90.05
10:29:47,2,0.58,115.2,7.750,5.17,0.6008,-6.9300,37.4767,89.71,-999.00,-999.00,0,0.98,1.33,-5.60,-6.41,-6.52,-6.87,-8.33,-7.85,39.09,37.67,35.67,89.41,89.32,89.35,91.86,90.09,90.05
10:30:37,2,0.58,115.2,7.710,5.18,0.6016,-7.0350,37.5667,89.72,-999.00,-999.00,0,0.62,0.76,-5.68,-6.52,-6.67,-6.97,-8.42,-7.95,39.17,37.78,35.75,89.41,89.35,89.35,91.86,90.10,90.05
10:31:27,2,0.58,115.1,7.720,5.18,0.6023,-7.0933,37.6500,89.71,-999.00,-999.00,0,0.70,0.82,-5.75,-6.56,-6.72,-7.04,-8.48,-8.01,39.25,37.86,35.84,89.40,89.31,89.35,91.86,90.11,90.04
10:32:18,2,0.58,115.1,7.740,5.17,0.6030,-7.2417,37.7767,89.68,-999.00,-999.00,0,0.83,0.97,-5.90,-6.72,-6.89,-7.16,-8.60,-8.18,39.40,37.98,35.95,89.40,89.30,89.35,91.85,90.07,90.04
10:33:08,2,0.58,115.1,7.750,5.16,0.6038,-7.3600,37.8800,89.71,-999.00,-999.00,0,0.93,1.09,-6.04,-6.83,-7.01,-7.28,-8.72,-8.28,39.47,38.12,36.05,89.41,89.31,89.36,91.88,90.10,90.05
10:33:58,2,0.58,115.1,7.780,5.16,0.6045,-7.4767,37.9300,89.71,-999.00,-999.00,0,0.98,1.20,-6.13,-6.95,-7.15,-7.40,-8.83,-8.40,39.54,38.17,36.08,89.43,89.32,89.38,91.85,90.09,90.05
10:34:48,2,0.58,115.1,8.110,5.40,0.6052,-7.5467,37.9933,89.72,-999.00,-999.00,0,1.04,1.27,-6.21,-7.02,-7.22,-7.48,-8.88,-8.47,39.63,38.23,36.12,89.47,89.34,89.39,91.86,90.11,90.06
10:35:39,2,0.58,115.0,8.260,5.49,0.6060,-7.5717,37.9600,89.74,-999.00,-999.00,0,0.46,0.64,-6.25,-7.07,-7.23,-7.50,-8.88,-8.50,39.63,38.18,36.07,89.49,89.36,89.41,91.86,90.12,90.05
10:36:29,2,0.58,115.1,8.350,5.54,0.6067,-7.5717,37.8633,89.72,-999.00,-999.00,0,0.37,0.62,-6.24,-7.05,-7.21,-7.54,-8.88,-8.51,39.57,38.09,35.93,89.50,89.34,89.39,91.86,90.11,90.05
10:37:19,2,0.58,115.0,8.410,5.58,0.6075,-7.5767,37.7567,89.72,-999.00,-999.00,0,0.25,0.62,-6.24,-7.05,-7.21,-7.56,-8.89,-8.51,39.51,37.95,35.81,89.50,89.34,89.36,91.85,90.11,90.03
10:38:09,2,0.58,115.0,8.440,5.63,0.6083,-7.5650,37.6167,89.71,-999.00,-999.00,0,0.11,0.62,-6.23,-7.05,-7.15,-7.56,-8.89,-8.51,39.40,37.79,35.66,89.51,89.33,89.38,91.85,90.10,90.04
10:38:59,2,0.58,115.1,8.470,5.64,0.6091,-7.5083,37.4700,89.72,-999.00,-999.00,0,0.03,0.56,-6.15,-7.00,-7.07,-7.53,-8.85,-8.45,39.28,37.62,35.51,89.57,89.36,89.41,91.86,90.08,90.04
10:39:49,2,0.58,115.1,8.490,5.64,0.6099,-7.4583,37.3133,89.74,-999.00,-999.00,0,0.19,0.51,-6.10,-6.97,-6.97,-7.48,-8.83,-8.40,39.13,37.46,35.35,89.61,89.36,89.39,91.86,90.12,90.04
10:40:39,2,0.58,115.1,8.550,5.70,0.6107,-7.3917,37.1533,89.74,-999.00,-999.00,0,0.85,0.14,-6.02,-6.89,-6.89,-7.44,-8.75,-8.36,38.99,37.29,35.18,89.62,89.36,89.39,91.86,90.11,90.03
10:41:30,2,0.58,115.2,8.580,5.71,0.6115,-7.2900,37.0000,89.74,-999.00,-999.00,0,1.01,0.24,-5.93,-6.81,-6.77,-7.32,-8.68,-8.23,38.86,37.14,35.00,89.64,89.36,89.41,91.86,90.12,90.04
10:42:20,2,0.58,115.1,8.630,5.74,0.6123,-7.2033,36.8133,89.71,-999.00,-999.00,0,1.19,0.33,-5.82,-6.72,-6.63,-7.29,-8.60,-8.16,38.69,36.95,34.80,89.65,89.33,89.42,91.89,90.09,90.01
10:43:11,2,0.58,115.1,8.630,5.76,0.6131,-7.0917,36.6233,89.71,-999.00,-999.00,0,1.39,0.44,-5.69,-6.61,-6.48,-7.18,-8.54,-8.05,38.51,36.73,34.63,89.65,89.33,89.39,91.87,90.08,89.98
10:44:01,2,0.58,115.1,8.640,5.75,0.6139,-6.9883,36.4167,89.72,-999.00,-999.00,0,1.59,0.54,-5.56,-6.53,-6.33,-7.10,-8.45,-7.96,38.31,36.54,34.40,89.71,89.36,89.41,91.91,90.08,89.99
10:44:51,2,0.58,115.1,8.670,5.77,0.6147,-6.8850,36.2000,89.74,-999.00,-999.00,0,1.81,0.65,-5.47,-6.41,-6.19,-6.99,-8.40,-7.85,38.09,36.31,34.20,89.72,89.37,89.42,91.93,90.10,90.01
10:45:42,2,0.58,115.2,8.650,5.78,0.6155,-6.7300,36.0233,89.78,-999.00,-999.00,0,1.26,0.71,-5.28,-6.26,-5.99,-6.87,-8.26,-7.72,37.92,36.12,34.03,89.78,89.39,89.44,91.97,90.16,90.05
10:46:32,2,0.58,115.2,8.660,5.79,0.6163,-6.6217,35.8200,89.73,-999.00,-999.00,0,1.46,0.82,-5.17,-6.13,-5.84,-6.80,-8.18,-7.61,37.74,35.91,33.81,89.72,89.36,89.44,91.93,90.10,90.00
10:47:22,2,0.58,115.1,8.640,5.80,0.6171,-6.4900,35.5767,89.78,-999.00,-999.00,0,1.71,0.95,-5.03,-6.00,-5.66,-6.67,-8.10,-7.48,37.50,35.66,33.57,89.77,89.38,89.49,92.00,90.18,90.06
10:48:12,2,0.58,115.1,8.430,5.64,0.6179,-6.3600,35.4700,89.78,-999.00,-999.00,0,1.81,1.08,-4.88,-5.90,-5.52,-6.56,-7.95,-7.35,37.37,35.55,33.49,89.76,89.39,89.47,92.00,90.17,90.06
10:49:03,2,0.58,115.1,8.290,5.55,0.6187,-6.2567,35.4267,89.79,-999.00,-999.00,0,1.87,1.18,-4.78,-5.79,-5.39,-6.45,-7.89,-7.24,37.30,35.53,33.45,89.73,89.39,89.49,92.01,90.18,90.08
10:49:53,2,0.58,115.2,8.210,5.48,0.6195,-6.2167,35.4033,89.79,-999.00,-999.00,0,1.88,1.22,-4.74,-5.77,-5.35,-6.43,-7.82,-7.19,37.26,35.51,33.44,89.72,89.39,89.51,92.05,90.18,90.12
10:50:43,2,0.58,115.2,8.140,5.43,0.6202,-6.1300,35.3933,89.81,-999.00,-999.00,0,0.79,0.73,-4.65,-5.68,-5.24,-6.36,-7.74,-7.11,37.26,35.49,33.43,89.72,89.42,89.50,92.05,90.20,90.11
10:51:33,2,0.58,115.1,8.130,5.42,0.6210,-6.0917,35.3900,89.82,-999.00,-999.00,0,0.79,0.76,-4.62,-5.65,-5.17,-6.30,-7.73,-7.08,37.24,35.49,33.44,89.72,89.43,89.55,92.08,90.20,90.12
10:52:23,2,0.58,115.1,8.080,5.39,0.6218,-6.0667,35.3867,89.82,-999.00,-999.00,0,0.79,0.79,-4.60,-5.61,-5.15,-6.30,-7.72,-7.02,37.24,35.47,33.45,89.72,89.43,89.55,92.08,90.20,90.12
10:53:13,2,0.58,115.1,8.030,5.38,0.6225,-6.0667,35.3833,89.81,-999.00,-999.00,0,0.80,0.79,-4.61,-5.60,-5.15,-6.30,-7.72,-7.02,37.24,35.46,33.45,89.72,89.41,89.56,92.13,90.20,90.12
