0:00:00,STATE,PFACTOR,RMDRY1,RMHUM1,RMSUPPT1,RMCOOLT1,RMDEHUMT1,RMHEATCTRL1,RMSTEAMCTRL1,RMCOOLCTRL1,RMDEHUMCTRL1,RMSTATUS1,DOORENABLE,VOLTSET1,VOLTSET2,VOLTSET3,VOLTSET4,VOLTSET5,VOLTSET6,VOLTSET7,VOLTSET8,GBLRMDRY1,GBLRMHUM1,GBLESTOP1,FREQ
0:00:00,State,Pwr Fac,RM1 Rm Dry1,RM1 Rm Hum1,RM1 Rm Supp T1,RM1 Rm Cool T1,RM1 Rm Dehum T1,RM1 Rm Heat Ctrl1,RM1 Rm Steam Valve1,RM1 Rm Cool Valve1,RM1 Rm Dehum Valve1,RM1 Rm Status1,RM3 Door Enable,RM1 Volt Set1,RM1 Volt Set2,RM1 Volt Set3,RM1 Volt Set4,RM1 Volt Set5,RM1 Volt Set6,RM1 Volt Set7,RM1 Volt Set8,RM1 Gbl Rm Dry1,RM1 Gbl Rm Hum1,RM1 Gbl Estop1,RM1-1 Frequency
5:48:56,0,0.00,90.20,29.24,87.40,64.99,60.04,62.00,0,38.52,2.64,0,1,115.00,115.05,114.87,115.22,115.17,115.07,115.26,115.08,90.20,29.2,0,59.99
5:49:56,0,0.00,90.20,29.24,87.31,64.81,60.04,62.12,0,38.24,2.65,0,1,114.98,115.02,114.85,115.27,115.17,115.01,115.14,115.10,90.20,29.2,0,59.99
5:50:56,0,0.00,90.20,29.24,87.40,64.81,60.04,61.79,0,38.21,2.66,0,1,114.64,115.25,114.92,115.32,115.20,115.05,115.23,115.21,90.20,29.2,0,60.02
5:51:56,0,0.00,90.20,29.24,87.40,64.63,60.04,61.73,0,37.90,2.66,0,1,114.62,115.06,114.88,115.29,115.17,115.13,115.16,115.17,90.20,29.2,0,60.00
5:52:56,0,0.00,90.20,29.24,87.13,64.90,60.04,62.73,0,38.29,2.67,0,1,115.03,115.09,114.90,115.32,115.14,115.02,115.24,114.61,90.20,29.2,0,59.99
5:53:57,0,0.00,90.20,29.24,87.40,64.90,60.04,61.74,0,38.27,2.68,0,1,114.90,115.01,114.86,115.16,115.06,114.97,115.15,114.94,90.20,29.2,0,59.98
5:54:57,0,0.00,90.20,29.24,87.40,64.99,60.04,61.79,0,38.43,2.68,0,1,115.03,115.05,114.87,115.28,115.18,115.21,115.29,114.93,90.20,29.2,0,60.00
5:55:57,0,0.00,90.20,29.24,87.31,65.08,60.04,62.09,0,38.55,2.69,0,1,114.97,115.12,114.86,115.24,115.08,115.03,115.29,114.93,90.20,29.2,0,59.99
5:56:57,0,0.00,90.20,29.14,87.40,64.99,59.77,61.83,0,38.44,2.11,0,1,115.18,115.11,114.87,115.26,115.16,115.04,115.25,114.78,90.20,29.1,0,60.00
5:57:57,0,0.00,90.20,29.14,87.58,64.99,59.77,61.11,0,38.44,2.07,0,1,115.17,115.14,114.93,115.26,115.18,115.02,115.33,114.93,90.20,29.1,0,60.01
5:58:57,0,0.00,90.20,29.14,87.13,64.81,59.77,62.88,0,38.14,2.02,0,1,115.17,115.23,114.94,115.28,115.22,115.04,114.78,114.98,90.20,29.1,0,60.01
5:59:57,0,0.00,90.20,29.14,87.58,64.81,59.77,61.03,0,38.11,1.98,0,1,115.18,115.14,114.95,115.22,115.17,115.07,114.95,114.96,90.20,29.1,0,60.00
6:00:58,0,0.00,90.20,29.14,87.13,64.63,59.77,62.69,0,37.81,1.94,0,1,115.25,115.04,114.87,115.21,115.10,115.03,114.82,114.85,90.20,29.1,0,59.98
6:01:58,0,0.00,90.20,29.14,87.40,64.90,59.77,61.69,0,38.19,1.89,0,1,114.74,115.01,115.28,115.20,115.09,115.05,114.88,114.82,90.20,29.1,0,59.98
6:02:58,0,0.00,90.20,29.14,87.40,64.90,59.77,61.57,0,38.17,1.85,0,1,115.26,115.06,114.81,115.22,115.17,115.06,114.95,114.99,90.20,29.1,0,59.98
6:03:58,0,0.00,90.20,29.14,87.40,64.90,60.04,61.51,0,38.16,2.40,0,1,115.19,115.00,114.72,115.18,115.15,115.18,114.82,114.94,90.20,29.1,0,59.98
6:04:58,0,0.00,90.20,29.14,87.13,64.90,60.04,62.56,0,38.14,2.41,0,1,115.13,115.11,115.22,115.21,115.18,115.04,114.95,114.94,90.20,29.1,0,60.00
6:05:58,0,0.00,90.20,29.24,87.13,65.08,60.04,62.71,0,38.41,2.41,0,1,115.10,115.10,114.75,115.22,115.16,115.06,114.88,114.87,90.20,29.2,0,59.99
6:06:59,0,0.00,90.00,29.24,87.58,64.99,60.04,62.82,0,38.29,2.42,0,1,115.16,115.05,114.92,115.21,115.10,115.02,114.92,114.83,90.00,29.2,0,59.99
6:07:59,0,0.00,90.00,29.24,87.49,64.99,60.04,62.14,0,38.30,2.43,0,1,115.14,115.27,115.13,115.22,115.16,115.20,114.86,114.90,90.00,29.2,0,60.01
6:08:59,0,0.00,90.00,29.34,87.76,64.99,60.04,62.19,0,38.31,2.43,0,1,115.17,115.12,114.99,115.29,115.19,115.14,114.88,114.92,90.00,29.3,0,60.01
6:09:59,0,0.00,90.00,29.34,87.58,64.81,60.04,63.07,0,38.03,2.44,0,1,115.15,115.09,115.00,115.24,115.19,115.07,115.09,114.93,90.00,29.3,0,60.00
6:10:59,0,0.00,90.00,29.24,87.49,65.08,60.04,63.37,0,38.43,2.45,0,1,115.22,115.09,115.26,115.27,115.26,115.08,114.98,114.93,90.00,29.2,0,60.01
6:11:59,0,0.00,90.20,29.24,87.31,64.99,60.04,62.46,0,38.31,2.45,0,1,115.22,115.13,115.03,115.30,115.24,115.20,115.13,114.84,90.20,29.2,0,60.02
6:13:00,0,0.00,90.20,29.24,87.58,64.99,60.04,61.28,0,38.33,2.46,0,1,115.15,115.11,114.92,114.96,115.28,115.10,115.00,114.81,90.20,29.2,0,60.00
6:14:00,0,0.00,90.20,29.24,87.40,65.26,60.04,61.90,0,38.76,2.47,0,1,115.25,115.11,114.93,114.95,115.23,115.16,114.90,114.71,90.20,29.2,0,60.00
6:15:00,0,0.00,90.20,29.24,87.31,64.99,60.04,62.16,0,38.36,2.47,0,1,115.16,115.09,114.93,114.94,115.21,115.03,114.98,114.77,90.20,29.2,0,60.01
6:16:00,0,0.00,90.00,29.24,87.58,64.99,60.04,62.82,0,38.36,2.48,0,1,115.16,115.09,114.97,114.96,115.22,115.17,114.99,114.81,90.00,29.2,0,60.00
6:17:00,0,0.00,90.00,29.24,87.76,65.26,60.04,62.24,0,38.78,2.49,0,1,115.27,115.12,114.88,114.97,115.20,115.19,114.97,114.80,90.00,29.2,0,60.01
6:18:00,0,0.00,90.00,29.24,87.76,64.99,60.04,62.32,0,38.38,2.49,0,1,115.19,115.10,115.11,115.00,115.22,115.03,115.11,114.82,90.00,29.2,0,60.01
6:19:00,0,0.00,90.00,29.24,87.49,64.99,60.04,63.31,0,38.39,2.50,0,1,115.28,115.09,114.96,114.93,115.27,115.20,115.00,114.85,90.00,29.2,0,60.02
6:20:01,0,0.00,90.00,29.24,87.76,65.26,60.04,62.48,0,38.82,2.51,0,1,115.18,114.83,115.11,114.94,115.21,115.18,115.15,114.82,90.00,29.2,0,60.02
6:21:01,0,0.00,90.00,29.24,87.76,65.26,60.04,62.59,0,38.83,2.51,0,1,115.22,114.70,115.06,114.99,115.19,115.17,114.95,114.78,90.00,29.2,0,59.99
6:22:01,0,0.00,90.00,29.34,87.76,64.81,60.04,62.60,0,38.15,2.52,0,1,114.79,114.97,114.64,115.08,115.20,115.15,114.98,114.72,90.00,29.3,0,60.00
6:23:01,0,0.00,90.00,29.34,87.94,65.26,60.04,62.58,0,38.85,2.53,0,1,114.92,115.03,115.28,114.88,115.18,115.21,115.11,114.73,90.00,29.3,0,59.99
6:24:01,0,0.00,90.00,29.44,87.94,64.81,60.04,61.91,0,38.15,2.53,0,1,114.99,115.00,114.72,114.89,115.20,115.24,114.96,114.73,90.00,29.4,0,59.99
6:25:01,0,0.00,90.00,29.44,87.76,64.81,60.04,62.77,0,38.13,2.54,0,1,114.93,115.07,114.90,114.98,115.27,114.66,114.99,114.83,90.00,29.4,0,60.02
6:26:02,0,0.00,90.00,29.44,87.76,64.81,60.04,62.87,0,38.10,2.55,0,1,115.14,115.08,114.95,114.97,114.85,113.75,113.74,108.93,90.00,29.4,0,60.01
6:27:02,0,0.00,90.00,29.44,87.85,64.81,60.04,62.60,0,38.07,2.55,0,1,115.15,115.08,114.96,114.90,115.09,114.73,114.76,114.72,90.00,29.4,0,60.02
6:28:02,0,0.00,90.00,29.44,87.67,64.81,60.04,63.27,0,38.05,2.56,0,1,115.04,115.03,114.85,114.94,115.06,114.80,114.79,114.92,90.00,29.4,0,60.01
6:29:02,0,0.00,90.00,29.34,87.67,65.26,60.04,63.24,0,38.74,2.57,0,1,114.95,115.09,114.89,114.92,115.15,114.76,114.83,114.71,90.00,29.3,0,60.01
6:30:02,0,0.00,90.00,29.34,87.94,65.26,60.04,62.30,0,38.77,2.57,0,1,115.02,115.14,114.81,114.87,115.08,114.68,114.77,114.81,90.00,29.3,0,59.99
6:31:02,0,0.00,90.00,29.34,88.12,64.99,60.04,61.62,0,38.36,2.58,0,1,115.00,115.09,114.82,114.89,115.11,114.87,114.82,114.79,90.00,29.3,0,60.00
6:32:02,0,0.00,90.00,29.34,87.67,65.26,60.04,63.24,0,38.78,2.58,0,1,114.98,115.02,114.95,114.94,115.02,114.67,114.82,114.71,90.00,29.3,0,59.99
6:33:03,0,0.00,90.00,29.34,87.76,64.81,60.04,63.14,0,38.09,2.59,0,1,114.71,115.04,114.93,114.90,115.18,114.83,114.90,114.98,90.00,29.3,0,60.02
6:34:03,0,0.00,90.00,29.34,88.12,64.81,60.04,61.64,0,38.06,2.60,0,1,114.61,115.03,114.93,114.98,115.08,114.81,114.83,114.84,90.00,29.3,0,60.01
6:35:03,0,0.00,90.00,29.34,87.76,64.81,60.04,63.08,0,38.04,2.60,0,1,114.73,115.13,114.98,114.98,115.19,114.80,114.77,114.84,90.00,29.3,0,60.02
6:36:03,0,0.00,90.00,29.34,87.67,65.08,60.04,63.52,0,38.43,2.61,0,1,115.02,115.01,114.88,114.86,115.29,114.85,114.74,115.34,90.00,29.3,0,60.00
6:37:03,0,0.00,90.00,29.34,87.67,65.08,60.04,63.50,0,38.44,2.62,0,1,115.10,115.02,114.80,114.87,115.22,114.92,114.75,115.31,90.00,29.3,0,60.00
6:38:03,0,0.00,90.00,29.34,87.94,65.08,60.04,62.57,0,38.45,2.62,0,1,115.37,115.06,114.87,114.93,115.29,114.84,114.59,115.14,90.00,29.3,0,60.01
6:39:04,0,0.00,90.00,29.34,87.67,65.08,60.04,63.42,0,38.46,2.63,0,1,115.24,115.01,114.84,114.95,115.21,114.84,114.58,115.32,90.00,29.3,0,59.98
6:40:04,0,0.00,90.00,29.34,88.12,65.26,60.04,61.83,0,38.76,2.64,0,1,115.03,115.10,114.93,114.95,114.80,115.03,114.81,115.33,90.00,29.3,0,60.02
6:41:04,0,0.00,90.00,29.34,87.85,65.26,60.04,62.76,0,38.77,2.64,0,1,115.00,115.02,114.97,114.97,114.57,114.85,114.72,115.17,90.00,29.3,0,60.00
6:42:04,0,0.00,90.00,29.34,87.94,64.99,60.04,62.58,0,38.36,2.65,0,1,114.92,114.91,114.75,114.95,114.66,114.83,114.76,115.17,90.00,29.3,0,59.98
6:43:05,0,0.00,90.00,29.34,87.67,65.26,60.04,63.64,0,38.80,2.66,0,1,114.92,115.07,114.87,114.89,115.26,114.90,114.77,115.13,90.00,29.3,0,60.00
6:44:05,0,0.00,90.00,29.34,87.94,65.26,60.04,62.66,0,38.83,2.67,0,1,114.99,115.02,114.85,114.97,115.14,114.88,114.79,115.18,90.00,29.3,0,59.99
6:45:05,0,0.00,90.00,29.34,87.67,65.26,60.04,63.65,0,38.86,2.67,0,1,114.92,115.01,114.82,114.89,115.07,114.88,114.80,115.18,90.00,29.3,0,60.00
6:46:05,0,0.00,90.00,29.34,87.85,64.99,60.04,62.97,0,38.48,2.68,0,1,114.95,115.00,114.85,114.85,115.04,114.68,114.82,115.22,90.00,29.3,0,59.99
6:47:05,0,0.00,90.00,29.34,87.94,64.99,60.04,62.76,0,38.48,2.69,0,1,115.02,115.08,114.84,114.95,115.03,114.81,115.28,115.30,90.00,29.3,0,59.99
6:48:05,0,0.00,90.00,29.34,87.94,65.26,60.04,62.73,0,38.92,2.69,0,1,115.14,115.01,114.93,114.89,115.10,114.92,115.14,115.18,90.00,29.3,0,60.00
6:49:05,0,0.00,90.20,29.24,87.76,64.99,60.04,61.71,0,38.52,2.70,0,1,115.02,115.12,114.90,114.91,115.09,114.91,115.09,115.15,90.20,29.2,0,60.02
6:50:06,0,0.00,90.20,29.24,87.94,64.99,60.04,60.89,0,38.53,2.70,0,1,114.90,115.01,114.95,114.97,115.07,114.90,114.94,115.14,90.20,29.2,0,59.99
6:51:06,0,0.00,90.20,29.24,87.49,64.81,60.04,62.35,0,38.26,2.71,0,1,115.01,115.10,114.87,114.94,115.07,114.84,114.99,115.14,90.20,29.2,0,60.00
6:52:06,0,0.00,90.20,29.24,87.76,64.99,60.04,61.10,0,38.54,2.72,0,1,114.97,115.12,114.97,114.94,115.18,114.93,115.11,115.29,90.20,29.2,0,60.02
6:53:06,0,0.00,90.20,29.24,87.76,64.99,60.04,60.87,0,38.55,2.72,0,1,114.95,115.04,114.87,114.95,115.16,114.84,115.12,115.16,90.20,29.2,0,60.00
6:54:06,0,0.00,90.20,29.24,87.31,65.08,60.04,62.54,0,38.67,2.73,0,1,114.91,115.00,114.84,114.87,115.03,114.82,114.89,115.27,90.20,29.2,0,59.99
6:55:06,0,0.00,90.20,29.24,87.31,64.81,60.04,62.51,0,38.25,2.73,0,1,115.02,115.00,115.25,114.94,115.16,114.79,114.96,115.17,90.20,29.2,0,59.98
6:56:07,0,0.00,90.20,29.24,87.40,65.08,60.04,63.23,0,38.67,2.74,0,1,115.16,115.09,114.73,114.95,115.07,114.95,115.00,115.18,90.20,29.2,0,60.02
6:57:07,0,0.00,90.20,29.24,87.58,65.08,60.04,61.54,0,38.69,2.75,0,1,115.14,115.13,114.87,114.95,115.16,114.95,115.11,115.32,90.20,29.2,0,60.03
6:58:07,0,0.00,90.20,29.24,87.58,64.81,60.04,62.27,0,38.56,2.75,0,1,114.96,115.08,115.01,115.10,115.14,114.82,114.98,115.15,90.20,29.2,0,60.02
6:59:07,0,0.00,90.20,29.34,87.13,64.81,60.04,63.16,0,38.26,2.76,0,1,114.96,115.12,115.23,114.91,115.20,114.85,115.03,115.14,90.20,29.3,0,60.02
7:00:07,0,0.00,90.00,29.34,87.58,65.08,60.04,63.24,0,38.66,2.77,0,1,115.00,115.07,115.09,114.95,115.16,114.85,115.01,115.09,90.00,29.3,0,60.02
7:01:07,0,0.00,90.00,29.34,87.76,64.99,60.04,62.78,0,38.53,2.78,0,1,115.11,115.10,115.13,115.18,115.12,114.93,115.12,115.10,90.00,29.3,0,60.02
7:02:08,0,0.00,90.00,29.44,87.49,65.26,60.04,63.92,0,38.94,2.78,0,1,115.21,115.12,114.99,114.95,115.10,114.96,114.97,115.09,90.00,29.4,0,60.01
7:03:08,0,0.00,90.00,29.44,87.76,64.99,60.04,63.05,0,38.53,2.79,0,1,115.13,115.09,115.11,114.96,115.08,114.93,114.99,115.05,90.00,29.4,0,60.00
7:04:08,0,0.00,90.00,29.44,87.67,64.99,60.04,63.45,0,38.53,2.80,0,1,115.17,115.10,114.99,115.11,115.09,114.94,115.01,115.07,90.00,29.4,0,60.00
7:05:08,0,0.00,90.00,29.44,87.67,64.81,60.04,63.45,0,38.26,2.80,0,1,115.00,115.02,115.00,114.94,115.08,114.82,114.97,115.07,90.00,29.4,0,59.99
7:06:08,0,0.00,89.80,29.44,88.12,64.81,60.04,63.50,0,38.26,2.81,0,1,115.21,115.13,114.99,114.94,115.10,114.94,114.95,115.07,89.80,29.4,0,60.00
7:07:08,0,0.00,89.80,29.44,87.85,65.26,60.04,64.79,0,38.96,2.82,0,1,114.98,115.09,114.90,114.92,115.08,114.83,115.04,115.06,89.80,29.4,0,59.98
7:08:08,0,0.00,89.80,29.44,88.03,64.99,60.04,64.41,0,38.55,2.82,0,1,115.04,115.12,115.14,114.92,115.04,114.84,115.00,115.06,89.80,29.4,0,59.99
7:09:09,0,0.00,89.80,29.44,88.48,64.99,60.04,62.84,0,38.55,2.83,0,1,115.12,115.10,114.95,114.98,115.10,114.80,114.96,115.02,89.80,29.4,0,59.97
7:10:09,0,0.00,89.80,29.44,88.30,65.26,60.04,63.74,0,38.97,2.84,0,1,114.98,115.02,114.97,114.87,115.06,114.65,114.98,114.97,89.80,29.4,0,59.97
7:11:09,0,0.00,89.80,29.44,88.30,65.26,60.04,63.92,0,38.98,2.84,0,1,115.14,115.07,114.93,114.97,114.91,114.82,114.99,115.04,89.80,29.4,0,59.99
7:12:09,0,0.00,89.80,29.44,88.30,64.99,60.04,64.23,0,38.58,2.85,0,1,115.12,115.09,114.87,114.95,114.92,114.83,114.98,115.07,89.80,29.4,0,59.99
7:13:09,0,0.00,89.80,29.44,88.30,65.26,60.04,64.46,0,39.00,2.86,0,1,115.11,115.28,115.10,114.96,115.16,114.95,115.01,115.02,89.80,29.4,0,60.01
7:14:09,0,0.00,89.80,29.44,88.30,64.99,60.04,64.80,0,38.60,2.86,0,1,115.15,115.12,114.95,114.99,115.13,114.95,114.97,115.08,89.80,29.4,0,60.01
7:15:10,0,0.00,89.80,29.44,88.48,64.99,60.04,64.26,0,38.61,2.87,0,1,115.00,115.10,114.95,114.96,114.97,114.85,114.98,115.00,89.80,29.4,0,59.99
7:16:10,0,0.00,89.80,29.44,88.21,64.99,60.04,65.54,0,38.62,2.87,0,1,114.94,115.11,115.04,114.94,115.08,114.89,114.92,115.06,89.80,29.4,0,60.00
7:17:10,0,0.00,90.00,29.44,88.03,64.99,60.04,64.62,0,38.63,2.88,0,1,114.82,115.05,114.95,114.99,115.09,114.84,114.98,115.04,90.00,29.4,0,59.99
7:18:10,0,0.00,90.00,29.44,88.21,64.99,60.04,63.80,0,38.64,2.89,0,1,114.93,115.07,115.10,115.19,115.06,114.82,114.96,114.96,90.00,29.4,0,59.98
7:19:10,0,0.00,90.00,29.44,88.30,65.26,60.04,63.52,0,39.06,2.89,0,1,115.12,114.99,115.33,115.08,115.10,114.85,114.93,115.07,90.00,29.4,0,59.99
7:20:10,0,0.00,90.00,29.34,88.21,64.99,60.04,63.72,0,38.66,2.90,0,1,115.18,115.06,114.73,115.08,114.99,114.86,114.96,115.14,90.00,29.3,0,59.99
7:21:11,0,0.00,90.00,29.34,88.21,64.99,60.04,63.70,0,38.65,2.91,0,1,114.66,115.07,114.78,115.10,115.10,114.90,114.96,114.78,90.00,29.3,0,60.00
7:22:11,0,0.00,90.00,29.34,88.03,64.81,60.04,64.43,0,38.35,2.91,0,1,115.25,115.07,114.85,115.17,115.11,114.95,114.95,114.81,90.00,29.3,0,60.01
7:23:11,0,0.00,90.00,29.34,88.48,65.26,60.22,62.73,0,39.04,3.30,0,1,115.01,115.00,114.75,115.09,114.97,114.93,114.91,114.72,90.00,29.3,0,59.99
7:24:11,0,0.00,90.00,29.34,88.30,65.08,60.22,63.39,0,38.76,3.34,0,1,115.20,115.03,114.83,115.09,115.15,114.98,114.97,114.95,90.00,29.3,0,60.02
7:25:11,0,0.00,90.00,29.34,88.30,65.26,59.95,63.25,0,39.05,2.81,0,1,115.22,115.01,114.81,115.15,115.09,114.99,114.89,114.80,90.00,29.3,0,59.99
7:26:11,0,0.00,90.00,29.24,87.85,64.99,59.95,64.79,0,38.64,2.80,0,1,115.15,115.03,114.81,115.11,115.11,115.01,114.99,114.73,90.00,29.2,0,60.00
7:27:11,0,0.00,90.00,29.24,88.30,64.81,59.95,63.22,0,38.36,2.80,0,1,115.12,115.01,114.70,115.14,114.90,114.96,114.88,114.84,90.00,29.2,0,59.98
7:28:12,0,0.00,90.00,29.24,88.03,64.99,59.95,64.31,0,38.64,2.79,0,1,115.19,115.00,114.86,115.13,115.06,114.93,114.98,114.87,90.00,29.2,0,60.01
7:29:12,0,0.00,90.19,29.14,87.85,64.99,59.95,63.45,0,38.65,2.78,0,1,115.25,115.12,114.88,114.67,115.08,114.98,114.96,114.76,90.19,29.1,0,60.01
7:30:12,0,0.00,90.19,29.14,88.03,64.99,59.95,62.50,0,38.65,2.77,0,1,115.23,115.01,114.91,115.10,115.15,115.03,114.96,114.84,90.19,29.1,0,60.00
7:31:12,0,0.00,90.19,29.14,88.03,64.81,59.95,62.21,0,38.37,2.76,0,1,115.26,115.00,114.86,115.20,115.13,115.04,114.94,114.82,90.19,29.1,0,60.01
7:32:12,0,0.00,90.19,29.04,87.94,64.81,59.95,62.47,0,38.34,2.75,0,1,115.18,115.04,114.92,115.24,115.06,115.08,115.00,114.68,90.19,29.0,0,60.01
7:33:12,0,0.00,90.19,29.04,87.67,64.99,59.95,63.41,0,38.61,2.74,0,1,115.22,115.02,114.88,115.26,115.05,115.00,115.02,114.81,90.19,29.0,0,60.01
7:34:13,0,0.00,90.19,29.04,87.94,64.81,59.95,62.34,0,38.33,2.73,0,1,115.04,115.08,114.93,115.23,115.06,114.97,114.97,114.85,90.19,29.0,0,60.00
7:35:13,0,0.00,90.19,29.04,87.67,64.90,59.95,63.30,0,38.42,2.73,0,1,115.21,115.01,114.85,115.25,115.03,115.05,114.82,114.81,90.19,29.0,0,60.00
7:36:13,0,0.00,90.19,28.94,87.94,65.26,59.95,63.32,0,38.98,2.72,0,1,115.17,114.99,114.88,115.22,114.92,114.95,114.88,114.83,90.19,28.9,0,59.99
7:37:13,0,0.00,90.19,28.94,87.94,64.99,59.95,62.08,0,38.59,2.71,0,1,115.03,115.01,114.83,115.21,115.16,114.99,115.02,114.66,90.19,28.9,0,60.00
7:38:13,0,0.00,90.19,28.94,87.76,65.26,59.95,62.85,0,39.01,2.70,0,1,115.04,115.01,114.87,115.22,115.17,115.01,114.94,114.71,90.19,28.9,0,60.00
7:39:13,0,0.00,90.19,28.94,87.76,65.26,59.95,62.81,0,39.04,2.69,0,1,115.02,115.02,114.83,115.22,115.06,115.04,114.90,114.78,90.19,28.9,0,60.00
7:40:14,0,0.00,90.19,28.94,87.76,65.08,59.95,62.85,0,38.76,2.68,0,1,115.17,115.00,114.89,115.22,114.89,114.99,114.93,114.70,90.19,28.9,0,59.99
7:41:14,0,0.00,90.19,28.94,87.67,64.81,59.95,63.06,0,38.36,2.67,0,1,115.14,115.10,114.91,115.18,115.10,115.04,115.10,114.82,90.19,28.9,0,60.01
7:42:14,0,0.00,90.19,28.94,87.49,65.44,59.95,63.78,0,39.33,2.67,0,1,115.19,115.07,114.85,115.23,115.15,115.03,115.14,114.83,90.19,28.9,0,60.01
7:43:14,0,0.00,90.19,28.94,87.94,65.26,59.95,62.04,0,39.04,2.66,0,1,115.12,115.13,114.87,115.23,115.05,115.07,115.16,114.78,90.19,28.9,0,60.01
7:44:14,0,0.00,90.19,28.94,87.67,64.99,59.95,62.95,0,38.63,2.64,0,1,115.18,115.10,114.82,115.33,115.17,115.08,114.99,114.74,90.19,28.9,0,60.03
7:45:14,0,0.00,90.19,28.94,87.49,65.26,59.95,63.56,0,39.04,2.64,0,1,115.19,115.11,114.83,114.80,115.11,115.19,115.09,114.80,90.19,28.9,0,60.03
7:46:14,0,0.00,90.19,29.04,87.49,64.81,59.95,63.66,0,38.35,2.63,0,1,115.17,115.05,114.75,114.72,115.05,114.97,114.98,114.77,90.19,29.0,0,60.00
7:47:15,0,0.00,90.19,29.14,87.76,64.63,59.95,62.63,0,38.07,2.62,0,1,115.05,115.02,114.98,115.30,114.96,114.97,114.97,114.70,90.19,29.1,0,59.98
7:48:15,0,0.00,90.00,29.14,88.12,65.08,59.95,62.90,0,38.73,2.61,0,1,115.13,115.08,115.12,115.31,115.10,115.04,114.99,115.08,90.00,29.1,0,60.00
7:49:15,0,0.00,90.00,29.24,87.94,64.81,59.95,63.92,0,38.32,2.60,0,1,115.16,115.09,114.97,115.25,115.10,114.99,114.99,115.13,90.00,29.2,0,59.99
7:50:15,0,0.00,90.00,29.24,88.12,65.08,59.95,64.09,0,38.71,2.60,0,1,115.01,115.05,115.13,115.31,115.09,115.08,114.98,115.12,90.00,29.2,0,60.00
7:51:15,0,0.00,90.00,29.24,87.85,64.81,59.95,64.40,0,38.30,2.58,0,1,115.22,115.07,114.71,115.32,115.16,115.04,115.00,115.11,90.00,29.2,0,59.99
7:52:15,0,0.00,90.00,29.34,88.03,65.26,60.22,63.86,0,39.01,3.13,0,1,115.14,115.11,115.12,115.32,115.28,114.81,114.75,115.22,90.00,29.3,0,60.00
7:53:15,0,0.00,90.00,29.34,88.12,64.99,60.22,63.67,0,38.59,3.17,0,1,114.72,115.09,114.93,114.78,115.23,114.81,114.72,114.82,90.00,29.3,0,60.01
7:54:15,0,0.00,90.00,29.34,88.12,65.26,60.22,63.71,0,39.02,3.21,0,1,114.80,115.14,115.11,114.73,115.26,114.81,114.75,114.85,90.00,29.3,0,60.02
7:55:16,0,0.00,90.00,29.34,88.12,64.99,60.22,63.67,0,38.62,3.26,0,1,114.65,115.12,114.95,114.68,115.25,114.69,114.60,114.95,90.00,29.3,0,59.99
7:56:16,0,0.00,90.00,29.34,87.85,64.81,60.22,64.78,0,38.35,3.30,0,1,114.90,115.05,115.09,115.20,115.19,114.84,114.65,114.98,90.00,29.3,0,59.99
7:57:16,0,0.00,90.00,29.34,88.03,65.26,60.22,64.07,0,39.05,3.34,0,1,114.91,115.06,114.97,115.13,115.29,114.69,114.73,114.71,90.00,29.3,0,60.00
7:58:16,0,0.00,90.00,29.34,88.03,64.99,60.22,63.95,0,38.65,3.38,0,1,114.98,115.01,115.05,115.29,115.31,114.61,115.00,114.86,90.00,29.3,0,60.00
7:59:16,0,0.00,90.00,29.34,88.30,64.99,60.22,63.01,0,38.67,3.42,0,1,114.89,115.00,115.16,115.26,115.29,114.81,115.09,114.82,90.00,29.3,0,60.01
8:00:17,0,0.00,90.00,29.34,87.85,64.99,60.22,64.67,0,38.68,3.46,0,1,114.84,115.11,115.02,115.33,115.23,114.88,115.09,114.86,90.00,29.3,0,60.01
8:01:17,0,0.00,90.00,29.34,87.85,65.26,60.22,64.99,0,39.11,3.50,0,1,114.63,115.14,115.07,115.30,114.94,114.76,115.04,114.79,90.00,29.3,0,60.02
8:02:17,0,0.00,90.00,29.34,88.39,64.81,60.22,62.84,0,38.43,3.54,0,1,115.27,115.10,114.65,114.64,114.73,114.69,115.12,114.95,90.00,29.3,0,60.02
8:03:17,0,0.00,90.00,29.44,88.21,64.99,60.22,63.29,0,38.73,3.58,0,1,114.75,115.10,114.75,115.29,114.73,114.85,115.12,114.96,90.00,29.4,0,60.02
8:04:17,0,0.00,90.00,29.44,88.03,64.99,60.22,63.96,0,39.16,3.63,0,1,115.20,114.98,115.23,115.20,115.29,114.65,114.95,114.82,90.00,29.4,0,59.99
8:05:18,0,0.00,90.00,29.44,87.85,64.99,60.22,64.98,0,38.76,3.67,0,1,115.03,114.99,115.33,115.18,115.22,114.84,114.93,114.85,90.00,29.4,0,60.01
8:06:18,0,0.00,90.00,29.44,88.03,65.26,60.22,64.23,0,39.19,3.71,0,1,115.14,115.02,114.76,115.21,115.22,114.87,114.98,114.80,90.00,29.4,0,59.99
8:07:18,0,0.00,90.20,29.34,88.21,64.81,60.22,62.05,0,38.51,3.75,0,1,115.05,115.07,114.84,115.30,115.32,114.83,115.02,114.99,90.00,29.3,0,60.01
8:08:18,0,0.00,90.20,29.34,87.85,65.26,60.22,63.13,0,39.21,3.80,0,1,114.99,115.04,114.84,115.22,115.29,114.83,115.13,114.93,90.20,29.3,0,60.01
