0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREQ,VOLTACT,AMPACT,WATTACT,WHRACT,YVTHD,YATHD,YFREQ,WATTSSTDDEV,VOLTSSTDDEV,WATTSDELTA,AMPSDELTA,VOLTSDELTA,WATTSDELTARBAR,VOLTSDELTARBAR,AMPSDELTARBAR,ARWATTSDELTA,RAWWATTSDELTA
0:00:00,State,Pwr Fac,Voltage V,Amps A,Wattage W,Kwatt Hours,Frequency,Volt Actual,Amp Actual,Watt Actual,Whr Actual,Yok Vthd,Yok Athd,Yok Freq,Watts Std Dev,Volts Std Dev,Watts Delta,Amps Delta,Volts Delta,Watts Delta RBar,Volts Delta RBar,Amps Delta RBar,Watts Delta Avg,Raw Watts Delta
17:13:37,1,0.00,57.591,-0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:13:47,1,0.00,57.601,-0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:13:58,1,0.00,57.614,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:14:08,1,0.00,57.624,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:14:18,1,0.00,57.620,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:14:28,1,0.00,57.625,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:14:39,1,0.00,57.617,-0.0000,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:14:49,1,0.00,57.616,-0.0000,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:14:59,1,0.00,57.613,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:15:09,1,0.00,57.611,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:15:19,1,0.00,57.613,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:15:29,1,0.00,57.619,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:15:40,1,0.00,57.623,-0.0000,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:15:50,1,0.00,57.619,-0.0000,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:16:01,1,0.00,57.618,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:16:11,1,0.00,57.611,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:16:21,1,0.00,57.604,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:16:31,1,0.00,57.600,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:16:41,1,0.00,57.602,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:16:51,1,0.00,57.609,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:17:02,1,0.00,57.620,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:17:12,1,0.00,57.632,-0.0000,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:17:22,1,0.00,57.627,-0.0000,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:17:32,1,0.00,57.626,-0.0000,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:17:42,1,0.00,57.630,-0.0000,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:17:52,1,0.00,57.625,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:18:03,1,0.00,57.609,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:18:13,1,0.00,57.605,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:18:23,1,0.00,57.606,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:18:33,1,0.00,57.616,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:18:43,1,0.00,57.613,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:18:54,1,0.00,57.609,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:19:04,1,0.00,57.620,-0.0000,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:19:14,1,0.00,57.633,-0.0000,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:19:24,1,0.00,57.636,-0.0000,0,0,60.03,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:19:34,1,0.00,57.658,-0.0000,0,0,60.03,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:19:44,1,0.00,57.396,0,0,0,60.03,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:19:54,1,0.00,57.397,0,0,0,60.03,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:20:04,1,0.00,57.388,0,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:20:15,1,0.00,57.377,0,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:20:25,1,0.00,57.379,0,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:20:35,1,0.00,57.383,0,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:20:45,1,0.00,57.387,0,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:20:55,1,0.00,57.391,0,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:21:05,1,0.00,57.411,0,0,0,60.03,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:21:16,1,0.00,57.402,0,0,0,60.03,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:21:26,1,0.00,57.400,0,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:21:36,1,0.00,57.402,0,0,0,60.03,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:21:46,1,0.00,57.396,0,0,0,60.03,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:21:56,1,0.00,57.398,0,0,0,60.03,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:22:07,1,0.00,57.399,0,0,0,60.03,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:22:17,1,0.00,57.396,0,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:22:27,1,0.00,57.402,0,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:22:37,1,0.00,57.402,0,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:22:48,1,0.00,57.401,0,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:22:58,1,0.00,57.392,0,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:23:09,1,0.00,57.375,0,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:23:19,1,0.00,57.366,0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:23:29,1,0.00,57.370,0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:23:39,1,0.00,57.362,0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:23:49,1,0.00,57.357,0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:23:59,1,0.00,57.346,0.0000,0,0,59.98,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:24:09,1,0.00,57.354,0.0000,0,0,59.98,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:24:19,1,0.00,57.354,0.0000,0,0,59.98,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:24:29,1,0.00,57.354,0.0000,0,0,59.98,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:24:40,1,0.00,57.353,0.0000,0,0,59.98,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:24:50,1,0.00,57.359,0.0000,0,0,59.98,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:25:00,1,0.00,57.364,0,0,0,59.98,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:25:11,1,0.00,57.370,0,0,0,59.98,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:25:21,1,0.00,57.369,0,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:25:31,1,0.00,57.370,0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:25:41,1,0.00,57.369,0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:25:51,1,0.00,57.370,0,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:26:01,1,0.00,57.375,0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:26:12,1,0.00,57.377,0,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:26:22,1,0.00,57.395,0,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:26:32,1,0.00,57.401,0,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:26:42,1,0.00,57.402,0,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:26:52,1,0.00,57.417,0,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:27:02,1,0.00,57.403,0,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:27:13,1,0.00,57.403,0,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:27:23,1,0.00,57.394,0,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:27:33,1,0.00,57.398,0,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:27:43,1,0.00,57.410,0,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:27:53,1,0.00,57.408,0,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:28:04,1,0.00,57.409,0,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:28:14,1,0.00,57.420,0,0,0,60.03,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:28:25,1,0.00,57.412,0,0,0,60.03,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:28:35,1,0.00,57.391,0,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:28:45,1,0.00,57.394,0,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:28:55,1,0.00,57.393,0,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:29:06,1,0.00,57.382,0,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:29:16,1,0.00,57.389,0,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:29:26,1,0.00,57.397,0,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:29:37,1,0.00,57.387,0,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:29:47,1,0.00,57.381,0,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:29:57,1,0.00,57.371,0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:30:07,1,0.00,57.368,0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:30:17,1,0.00,57.371,0,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:30:27,1,0.00,57.375,0,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:30:37,1,0.00,57.374,0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:30:47,1,0.00,57.374,0,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:30:57,1,0.00,57.374,0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:31:07,1,0.00,57.361,0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:31:18,1,0.00,57.364,0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:31:29,1,0.00,57.353,0.0000,0,0,59.98,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:31:39,1,0.00,57.356,0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:31:49,1,0.00,57.381,0,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:31:59,1,0.00,57.373,0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:32:10,1,0.00,57.361,0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:32:20,1,0.00,57.349,0.0000,0,0,59.98,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:32:30,1,0.00,57.345,0.0000,0,0,59.98,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:32:40,1,0.00,57.519,-0.0000,0,0,59.98,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:32:51,1,0.00,57.514,-0.0000,0,0,59.98,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:33:01,1,0.00,57.516,-0.0000,0,0,59.98,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:33:11,1,0.00,57.526,-0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:33:21,1,0.00,57.522,-0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:33:32,1,0.00,57.535,-0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:33:42,1,0.00,57.527,-0.0000,0,0,59.98,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:33:52,1,0.00,57.520,-0.0000,0,0,59.98,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:34:03,1,0.00,57.521,-0.0000,0,0,59.98,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:34:13,1,0.00,57.521,-0.0000,0,0,59.98,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:34:23,1,0.00,57.539,-0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:34:33,1,0.00,57.543,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:34:43,1,0.00,57.545,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:34:53,1,0.00,57.551,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:35:03,1,0.00,57.557,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:35:13,1,0.00,57.549,-0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:35:23,1,0.00,57.541,-0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:35:33,1,0.00,57.542,-0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:35:43,1,0.00,57.548,-0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:35:54,1,0.00,57.546,-0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:36:04,1,0.00,57.537,-0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:36:14,1,0.00,57.521,-0.0000,0,0,59.98,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:36:24,1,0.00,57.527,-0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:36:34,1,0.00,57.527,-0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:36:44,1,0.00,57.540,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:36:54,1,0.00,57.552,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:37:05,1,0.00,57.563,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:37:15,1,0.00,57.565,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:37:25,1,0.00,57.561,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:37:35,1,0.00,57.565,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:37:45,1,0.00,57.563,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:37:55,1,0.00,57.567,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:38:05,1,0.00,57.551,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:38:15,1,0.00,57.551,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:38:25,1,0.00,57.544,-0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:38:35,1,0.00,57.537,-0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:38:46,1,0.00,57.541,-0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:38:56,1,0.00,57.542,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:39:06,1,0.00,57.563,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:39:16,1,0.00,57.561,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:39:26,1,0.00,57.573,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:39:36,1,0.00,57.573,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:39:47,1,0.00,57.563,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:39:57,1,0.00,57.557,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:40:07,1,0.00,57.552,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:40:17,1,0.00,57.541,-0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:40:27,1,0.00,57.539,-0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:40:38,1,0.00,57.550,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:40:49,1,0.00,57.561,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:40:59,1,0.00,57.563,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:41:09,1,0.00,57.557,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:41:19,1,0.00,57.556,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:41:29,1,0.00,57.551,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:41:39,1,0.00,57.541,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:41:49,1,0.00,57.554,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:41:59,1,0.00,57.563,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:42:09,1,0.00,57.564,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:42:20,1,0.00,57.584,-0.0000,0,0,60.03,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:42:30,1,0.00,57.576,-0.0000,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:42:41,1,0.00,57.576,-0.0000,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:42:51,1,0.00,57.577,-0.0000,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:43:01,1,0.00,57.561,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:43:11,1,0.00,57.560,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:43:21,1,0.00,57.560,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:43:31,1,0.00,57.552,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:43:41,1,0.00,57.547,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:43:51,1,0.00,57.550,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:44:01,1,0.00,57.557,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:44:11,1,0.00,57.557,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:44:22,1,0.00,57.552,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:44:32,1,0.00,57.563,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:44:42,1,0.00,57.569,-0.0000,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:44:53,1,0.00,57.577,-0.0000,0,0,60.03,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:45:03,1,0.00,57.584,-0.0000,0,0,60.03,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:45:13,1,0.00,57.588,-0.0000,0,0,60.03,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:45:23,1,0.00,57.585,-0.0000,0,0,60.03,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:45:33,1,0.00,57.574,-0.0000,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:45:43,1,0.00,57.565,-0.0000,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:45:53,1,0.00,57.560,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:46:03,1,0.00,57.551,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:46:13,1,0.00,57.540,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:46:24,1,0.00,57.632,-0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:46:34,1,0.00,57.628,-0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:46:44,1,0.00,57.636,-0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:46:55,1,0.00,57.636,-0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:47:05,1,0.00,57.634,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:47:15,1,0.00,57.645,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:47:25,1,0.00,57.640,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:47:35,1,0.00,57.644,-0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:47:45,1,0.00,57.633,-0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
17:47:55,1,0.00,57.621,-0.0000,0,0,59.98,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
